
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: my_8D0907551M-5120.ecu

ECU identified with following data:
HWNumber    = 0261207143       (requested was 0261207143)
SWNumber    = 1037360857       (requested was 1037360857)
PartNumber  = 8D0907551M       (requested was 8D0907551M)
SWVersion   = 0002             (requested was 0002)
EngineId    = 2.7l V6/5VT      (requested was 2.7l V6/5VT)
VAGHWNumber = 
ModelId     = G

Log packet size: 50 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  18.11.2017 11:41:30.688

TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , ldtvm     , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , wdkba     , wped_w    , zwout     
   71.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 880       , 820       , 830.625   , 406.875   , 215.313   , 831.563   , 424.297   , 0.781252  , 1.40625   , 0.957034  , 1.09375   , 26.7656   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.08      , 84.75     , 0         , 0         , 0         , -12.75    
   72.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 840       , 820       , 830.625   , 406.016   , 215.313   , 830.313   , 424.297   , 0.781252  , 1.40625   , 0.937502  , 1.13282   , 26.6953   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.08534   , 84.75     , 0         , 0         , 0         , -12       
   72.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.52778   , 840       , 820       , 830.625   , 403.75    , 216.094   , 830.313   , 424.297   , 0.781252  , 1.40625   , 0.937502  , 1.13282   , 26.4609   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.072     , 84.75     , 0         , 0         , 0         , -12.75    
   72.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.61112   , 840       , 820       , 830.625   , 401.875   , 215.938   , 831.563   , 424.297   , 0.761721  , 1.44532   , 0.957034  , 1.09375   , 26.2969   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.06934   , 84.75     , 0         , 0         , 0         , -12       
   72.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 840       , 820       , 830.625   , 403.125   , 216.953   , 831.563   , 424.297   , 0.761721  , 1.44532   , 0.957034  , 1.09375   , 26.3438   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.08267   , 84.75     , 0         , 0         , 0         , -12       
   72.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.41667   , 840       , 820       , 830.625   , 401.563   , 217.344   , 831.563   , 424.297   , 0.742189  , 1.40625   , 0.937502  , 1.09375   , 26.1797   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.08      , 84.75     , 0         , 0         , 0         , -12       
   72.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.80556   , 840       , 820       , 830.625   , 403.359   , 218.047   , 831.563   , 424.297   , 0.742189  , 1.40625   , 0.937502  , 1.09375   , 26.2969   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.104     , 84.75     , 0         , 0         , 0         , -11.25    
   72.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.61112   , 840       , 820       , 830.625   , 401.797   , 218.047   , 830.313   , 424.297   , 0.722658  , 1.40625   , 0.937502  , 1.13282   , 26.2031   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.048     , 84.75     , 0         , 0         , 0         , -11.25    
   72.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 840       , 820       , 830.625   , 403.984   , 217.266   , 830.313   , 424.297   , 0.722658  , 1.40625   , 0.937502  , 1.13282   , 26.3906   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.064     , 84.75     , 0         , 0         , 0         , -12       
   72.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 840       , 820       , 830.625   , 408.047   , 216.563   , 830.313   , 424.297   , 0.722658  , 1.36719   , 0.917971  , 1.17188   , 26.7656   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.08      , 84.75     , 0         , 0         , 0         , -12       
   72.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 840       , 820       , 830.625   , 411.406   , 216.563   , 830.313   , 424.297   , 0.722658  , 1.36719   , 0.917971  , 1.17188   , 27.0469   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.08534   , 84.75     , 0         , 0         , 0         , -12.75    
   72.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.66667   , 840       , 820       , 830.625   , 409.688   , 217.266   , 830.313   , 424.297   , 0.742189  , 1.40625   , 0.89844   , 1.21094   , 26.8594   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.056     , 84.75     , 0         , 0         , 0         , -12       
   72.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 840       , 820       , 830.625   , 410.313   , 216.875   , 830.313   , 424.297   , 0.742189  , 1.40625   , 0.89844   , 1.21094   , 26.9297   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.06934   , 84.75     , 0         , 0         , 0         , -12       
   72.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.66667   , 840       , 820       , 830.625   , 409.766   , 217.031   , 831.563   , 424.297   , 0.761721  , 1.44532   , 0.89844   , 1.21094   , 26.8828   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.07467   , 84.75     , 0         , 0         , 0         , -12       
   72.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.69445   , 840       , 820       , 830.625   , 408.281   , 217.578   , 831.563   , 424.297   , 0.761721  , 1.44532   , 0.89844   , 1.21094   , 26.7188   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.072     , 84.75     , 0         , 0         , 0         , -12       
   72.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 840       , 820       , 830.703   , 408.047   , 217.031   , 831.563   , 424.297   , 0.742189  , 1.44532   , 0.878909  , 1.25      , 26.7422   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.064     , 84.75     , 0         , 0         , 0         , -12       
   72.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 840       , 820       , 830.703   , 408.047   , 216.25    , 831.563   , 424.297   , 0.742189  , 1.44532   , 0.878909  , 1.25      , 26.7891   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.064     , 84.75     , 0         , 0         , 0         , -12.75    
   72.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.72223   , 880       , 820       , 830.703   , 405.625   , 216.172   , 830.313   , 424.297   , 0.742189  , 1.48438   , 0.89844   , 1.28907   , 26.6016   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.07734   , 84.75     , 0         , 0         , 0         , -12       
   72.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.55556   , 880       , 820       , 830.703   , 403.516   , 216.094   , 830.313   , 424.297   , 0.742189  , 1.48438   , 0.89844   , 1.28907   , 26.4141   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.056     , 84.75     , 0         , 0         , 0         , -12       
   72.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 880       , 820       , 830.625   , 402.578   , 215.547   , 830.313   , 424.297   , 0.761721  , 1.44532   , 0.878909  , 1.32813   , 26.3906   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.08534   , 84.75     , 0         , 0         , 0         , -12.75    
   72.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 880       , 820       , 830.625   , 404.453   , 214.922   , 830.313   , 424.297   , 0.761721  , 1.44532   , 0.878909  , 1.32813   , 26.5781   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.10134   , 84.75     , 0         , 0         , 0         , -12.75    
   73.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 880       , 820       , 830.625   , 408.125   , 215.547   , 830.313   , 424.297   , 0.781252  , 1.40625   , 0.878909  , 1.32813   , 26.8359   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.096     , 84.75     , 0         , 0         , 0         , -12       
   73.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.69445   , 840       , 820       , 830.625   , 408.672   , 215.938   , 830.313   , 424.297   , 0.781252  , 1.40625   , 0.878909  , 1.32813   , 26.8594   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.056     , 84.75     , 0         , 0         , 0         , -12       
   73.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.80556   , 840       , 820       , 830.703   , 408.281   , 215.938   , 831.563   , 424.297   , 0.800783  , 1.40625   , 0.859377  , 1.28907   , 26.8359   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.072     , 84.75     , 0         , 0         , 0         , -12       
   73.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.63889   , 840       , 820       , 830.703   , 407.578   , 216.953   , 831.563   , 424.297   , 0.800783  , 1.40625   , 0.859377  , 1.28907   , 26.7188   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.05867   , 84.75     , 0         , 0         , 0         , -12       
   73.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 840       , 820       , 830.703   , 408.438   , 216.875   , 830.313   , 424.297   , 0.800783  , 1.44532   , 0.839846  , 1.32813   , 26.7891   , 135.68    , 133.734   , 10.875    , 235       , 30.75     , 30.75     , 2.072     , 84.75     , 0         , 0         , 0         , -12       
   73.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.02778   , 840       , 820       , 830.703   , 410.781   , 217.188   , 830.313   , 424.297   , 0.800783  , 1.44532   , 0.839846  , 1.32813   , 26.9531   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.08      , 84.75     , 0         , 0         , 0         , -12       
   73.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 840       , 820       , 830.625   , 413.594   , 216.719   , 830.313   , 424.297   , 0.781252  , 1.48438   , 0.820315  , 1.32813   , 27.2109   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.08534   , 84.75     , 0         , 0         , 0         , -12.75    
   73.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.08334   , 840       , 820       , 830.625   , 415.469   , 216.719   , 830.313   , 424.297   , 0.781252  , 1.48438   , 0.820315  , 1.32813   , 27.375    , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.09334   , 84.75     , 0         , 0         , 0         , -12.75    
   73.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.75001   , 840       , 820       , 830.625   , 415.156   , 216.172   , 830.313   , 424.297   , 0.761721  , 1.52344   , 0.820315  , 1.28907   , 27.375    , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.06934   , 84.75     , 0         , 0         , 0         , -12.75    
   73.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.80556   , 840       , 820       , 830.625   , 413.516   , 217.109   , 830.313   , 424.297   , 0.761721  , 1.52344   , 0.820315  , 1.28907   , 27.1875   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.064     , 84.75     , 0         , 0         , 0         , -12.75    
   73.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.44445   , 840       , 820       , 830.625   , 409.141   , 217.188   , 830.313   , 424.297   , 0.761721  , 1.52344   , 0.800783  , 1.32813   , 26.8125   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.04534   , 84.75     , 0         , 0         , 0         , -12.75    
   73.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.72223   , 840       , 820       , 830.625   , 405.703   , 217.188   , 830.313   , 424.297   , 0.761721  , 1.52344   , 0.800783  , 1.32813   , 26.5781   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.04534   , 84.75     , 0         , 0         , 0         , -12       
   73.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 880       , 820       , 830.625   , 406.563   , 216.641   , 830.313   , 424.297   , 0.781252  , 1.48438   , 0.820315  , 1.36719   , 26.6484   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.056     , 84.75     , 0         , 0         , 0         , -12       
   73.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.80556   , 840       , 820       , 830.625   , 408.906   , 216.484   , 830.313   , 424.297   , 0.781252  , 1.48438   , 0.820315  , 1.36719   , 26.8594   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.05867   , 84.75     , 0         , 0         , 0         , -12       
   73.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.00001   , 840       , 820       , 830.625   , 410.078   , 217.188   , 831.563   , 424.297   , 0.761721  , 1.52344   , 0.800783  , 1.36719   , 26.9063   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 31.5      , 2.07467   , 84.75     , 0         , 0         , 0         , -12       
   73.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.86112   , 840       , 820       , 830.625   , 411.406   , 217.188   , 831.563   , 424.297   , 0.761721  , 1.52344   , 0.800783  , 1.36719   , 27        , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 31.5      , 2.07467   , 84.75     , 0         , 0         , 0         , -12       
   73.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.63889   , 840       , 820       , 830.625   , 410.156   , 217.656   , 830.313   , 424.297   , 0.781252  , 1.52344   , 0.800783  , 1.32813   , 26.8828   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.06134   , 84.75     , 0         , 0         , 0         , -12       
   73.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.69445   , 840       , 820       , 830.625   , 408.516   , 217.188   , 830.313   , 424.297   , 0.781252  , 1.52344   , 0.800783  , 1.32813   , 26.7656   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.08267   , 84.75     , 0         , 0         , 0         , -12       
   73.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 840       , 820       , 830.703   , 408.359   , 215.859   , 831.563   , 424.297   , 0.781252  , 1.48438   , 0.820315  , 1.36719   , 26.8359   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.09067   , 85.5      , 0         , 0         , 0         , -12.75    
   73.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.52778   , 840       , 820       , 830.703   , 404.609   , 216.484   , 831.563   , 424.297   , 0.781252  , 1.48438   , 0.820315  , 1.36719   , 26.4844   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.06134   , 85.5      , 0         , 0         , 0         , -12       
   74.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.63889   , 840       , 820       , 830.625   , 403.438   , 216.094   , 829.063   , 424.297   , 0.800783  , 1.44532   , 0.800783  , 1.36719   , 26.4141   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.06134   , 85.5      , 0         , 0         , 0         , -12       
   74.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 840       , 820       , 830.625   , 403.75    , 216.563   , 829.063   , 424.297   , 0.800783  , 1.44532   , 0.800783  , 1.36719   , 26.4141   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.06667   , 85.5      , 0         , 0         , 0         , -12       
   74.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 840       , 820       , 830.625   , 406.719   , 216.563   , 830.313   , 424.297   , 0.781252  , 1.48438   , 0.800783  , 1.36719   , 26.6719   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.064     , 85.5      , 0         , 0         , 0         , -12       
   74.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.08334   , 840       , 820       , 830.625   , 409.375   , 216.875   , 830.313   , 424.297   , 0.781252  , 1.48438   , 0.800783  , 1.36719   , 26.8594   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.08267   , 85.5      , 0         , 0         , 0         , -12       
   74.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 840       , 820       , 830.625   , 412.109   , 217.656   , 830.313   , 424.297   , 0.761721  , 1.48438   , 0.781252  , 1.32813   , 27.0469   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.07734   , 85.5      , 0         , 0         , 0         , -12.75    
   74.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 840       , 820       , 830.625   , 412.813   , 217.109   , 830.313   , 424.297   , 0.761721  , 1.48438   , 0.781252  , 1.32813   , 27.1406   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.08267   , 85.5      , 0         , 0         , 0         , -12.75    
   74.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.08334   , 840       , 820       , 830.547   , 413.75    , 216.172   , 830.313   , 424.297   , 0.761721  , 1.52344   , 0.800783  , 1.28907   , 27.2578   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.08267   , 85.5      , 0         , 0         , 0         , -12.75    
   74.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.91667   , 840       , 820       , 830.547   , 413.047   , 216.094   , 830.313   , 424.297   , 0.761721  , 1.52344   , 0.800783  , 1.28907   , 27.2109   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.072     , 85.5      , 0         , 0         , 0         , -12.75    
   74.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 840       , 820       , 830.625   , 413.75    , 216.563   , 831.563   , 424.297   , 0.781252  , 1.48438   , 0.781252  , 1.32813   , 27.2344   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 31.5      , 2.072     , 85.5      , 0         , 0         , 0         , -12.75    
   74.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.63889   , 840       , 820       , 830.625   , 411.719   , 215.938   , 831.563   , 424.063   , 0.781252  , 1.48438   , 0.781252  , 1.32813   , 27.1172   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 31.5      , 2.056     , 85.5      , 0         , 0         , 0         , -12.75    
   74.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.72223   , 840       , 820       , 830.625   , 410.391   , 216.563   , 830.313   , 424.219   , 0.761721  , 1.44532   , 0.781252  , 1.32813   , 26.9766   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.06134   , 85.5      , 0         , 0         , 0         , -12.75    
   74.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.58334   , 840       , 820       , 830.625   , 407.891   , 216.25    , 830.313   , 424.219   , 0.761721  , 1.44532   , 0.781252  , 1.32813   , 26.7656   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.048     , 85.5      , 0         , 0         , 0         , -12       
   74.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.72223   , 840       , 820       , 830.625   , 406.094   , 216.25    , 830.313   , 424.219   , 0.761721  , 1.44532   , 0.761721  , 1.28907   , 26.625    , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.048     , 85.5      , 0         , 0         , 0         , -12       
   74.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.86112   , 840       , 820       , 830.625   , 407.109   , 217.5     , 830.313   , 424.219   , 0.761721  , 1.44532   , 0.761721  , 1.28907   , 26.625    , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.07734   , 85.5      , 0         , 0         , 0         , -12       
   74.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 840       , 820       , 830.547   , 408.672   , 216.719   , 830.313   , 424.219   , 0.742189  , 1.48438   , 0.781252  , 1.25      , 26.8125   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.072     , 85.5      , 0         , 0         , 0         , -12       
   74.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 840       , 820       , 830.547   , 408.047   , 216.641   , 830.313   , 424.219   , 0.742189  , 1.48438   , 0.781252  , 1.25      , 26.7656   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.072     , 85.5      , 0         , 0         , 0         , -12       
   74.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 840       , 820       , 830.625   , 410       , 216.641   , 831.563   , 424.219   , 0.761721  , 1.44532   , 0.761721  , 1.25      , 26.9297   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.08267   , 85.5      , 0         , 0         , 0         , -12.75    
   74.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.47223   , 840       , 820       , 830.625   , 407.891   , 216.25    , 831.563   , 424.219   , 0.761721  , 1.44532   , 0.761721  , 1.25      , 26.7891   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.06667   , 85.5      , 0         , 0         , 0         , -12       
   74.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.44445   , 840       , 820       , 830.625   , 404.453   , 218.281   , 830.313   , 424.219   , 0.742189  , 1.40625   , 0.761721  , 1.21094   , 26.3672   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.04534   , 85.5      , 0         , 0         , 0         , -12       
   74.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 840       , 820       , 830.625   , 407.969   , 216.875   , 830.313   , 424.219   , 0.742189  , 1.40625   , 0.761721  , 1.21094   , 26.7422   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.08534   , 85.5      , 0         , 0         , 0         , -12       
   75.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.08334   , 840       , 820       , 830.625   , 411.797   , 216.875   , 830.313   , 424.219   , 0.742189  , 1.40625   , 0.742189  , 1.25      , 27.0703   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.11467   , 85.5      , 0         , 0         , 0         , -12       
   75.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.66667   , 840       , 820       , 830.625   , 411.719   , 218.281   , 830.313   , 424.219   , 0.742189  , 1.40625   , 0.742189  , 1.25      , 26.9766   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.08534   , 85.5      , 0         , 0         , 0         , -12.75    
   75.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.47223   , 840       , 820       , 830.547   , 408.594   , 217.813   , 830.313   , 424.219   , 0.722658  , 1.36719   , 0.742189  , 1.28907   , 26.7422   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.06934   , 85.5      , 0         , 0         , 0         , -12       
   75.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.55556   , 840       , 820       , 830.547   , 405.781   , 217.188   , 830.313   , 424.219   , 0.722658  , 1.36719   , 0.742189  , 1.28907   , 26.5313   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.072     , 85.5      , 0         , 0         , 0         , -12       
   75.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.80556   , 840       , 820       , 830.547   , 406.484   , 217.5     , 830.313   , 424.219   , 0.703127  , 1.40625   , 0.722658  , 1.28907   , 26.5781   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.088     , 85.5      , 0         , 0         , 0         , -12       
   75.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.69445   , 840       , 820       , 830.547   , 405.313   , 217.344   , 830.313   , 424.219   , 0.703127  , 1.40625   , 0.722658  , 1.28907   , 26.4844   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.072     , 85.5      , 0         , 0         , 0         , -12       
   75.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.91667   , 840       , 820       , 830.625   , 405.391   , 216.563   , 831.563   , 424.219   , 0.722658  , 1.40625   , 0.722658  , 1.25      , 26.5547   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.072     , 85.5      , 0         , 0         , 0         , -12.75    
   75.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 840       , 820       , 830.625   , 408.047   , 216.094   , 831.563   , 424.219   , 0.722658  , 1.40625   , 0.722658  , 1.25      , 26.8125   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.09067   , 85.5      , 0         , 0         , 0         , -12.75    
   75.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.00001   , 840       , 820       , 830.625   , 409.922   , 216.328   , 830.313   , 424.219   , 0.722658  , 1.36719   , 0.703127  , 1.21094   , 26.9531   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.09067   , 85.5      , 0         , 0         , 0         , -12       
   75.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 840       , 820       , 830.625   , 409.219   , 216.641   , 830.313   , 424.219   , 0.722658  , 1.36719   , 0.703127  , 1.21094   , 26.8594   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.11734   , 85.5      , 0         , 0         , 0         , -12       
   75.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.63889   , 840       , 820       , 830.547   , 408.047   , 216.641   , 830.313   , 424.219   , 0.703127  , 1.32813   , 0.722658  , 1.17188   , 26.7656   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.10934   , 85.5      , 0         , 0         , 0         , -12       
   75.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.77778   , 840       , 820       , 830.547   , 407.891   , 217.266   , 830.313   , 424.219   , 0.703127  , 1.32813   , 0.722658  , 1.17188   , 26.7188   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.08267   , 85.5      , 0         , 0         , 0         , -12       
   75.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 840       , 820       , 830.547   , 410.156   , 217.188   , 830.313   , 424.219   , 0.683596  , 1.32813   , 0.722658  , 1.17188   , 26.9063   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.10667   , 85.5      , 0         , 0         , 0         , -12       
   75.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.63889   , 840       , 820       , 830.547   , 408.516   , 216.875   , 830.313   , 424.219   , 0.683596  , 1.32813   , 0.722658  , 1.17188   , 26.7891   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.064     , 85.5      , 0         , 0         , 0         , -12       
   75.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.38889   , 840       , 820       , 830.547   , 404.766   , 216.25    , 830.313   , 424.219   , 0.703127  , 1.32813   , 0.742189  , 1.21094   , 26.5078   , 135.68    , 133.734   , 10.875    , 240       , 30.75     , 30.75     , 2.04267   , 85.5      , 0         , 0         , 0         , -12       
