TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , misol_w   , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdk_w    , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , vpsspls_w , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , misolv_w  , mizsolv_w , milsol_w  , milsolv_w , zwbas     
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , , g/s       , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , -         , DK      , PED     , °KW       ,           , , , , , , °KW       
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueBeforeLimitation","TorqueForTimingIntervention","","",""
    1.400, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.0597    , 8.0597    , 99.2188   , 0         , 3.66667   , 7.11112   , 800       , 820       , 835.859   , 415.703   , 319.922   , 836.484   , 986.094   , 852.891   , 0.742189  , 1.13282   , 0.761721  , 1.13282   , 30.6328   , 72.1406   , 73.2891   , 21.5391   , 440       , 40.5      , 40.5      , 2.21867   , 96.75     , 0         , 0.381531  , 0.949982  , 0.784314  , 0         , -9.75     , 12.5702   , 25.026    , 8.0597    , 7.35169   , 9.03626   , 9.03626   , 29.25     
    1.450, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 7.99866   , 7.99866   , 99.2188   , 0         , 3.58334   , 7.27778   , 800       , 820       , 835.859   , 415.156   , 318.828   , 836.484   , 986.094   , 852.891   , 0.742189  , 1.13282   , 0.761721  , 1.13282   , 30.5859   , 72.1406   , 73.2891   , 21.4453   , 445       , 40.5      , 40.5      , 2.23467   , 96.75     , 0         , 0.381409  , 0.949982  , 0.784314  , 0         , -9.75     , 12.5656   , 25.029    , 7.99866   , 7.51648   , 8.97523   , 8.97523   , 30        
    1.500, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.08716   , 8.08716   , 99.2188   , 0         , 3.66667   , 7.05556   , 800       , 820       , 835.859   , 414.766   , 320.703   , 836.484   , 986.094   , 852.891   , 0.742189  , 1.13282   , 0.781252  , 1.13282   , 30.5156   , 72.1406   , 73.2891   , 21.5859   , 445       , 40.5      , 40.5      , 2.224     , 96.75     , 0         , 0.384217  , 0.949982  , 0.784314  , 0         , -8.25     , 12.5229   , 25.0183   , 8.08716   , 7.86439   , 9.06373   , 9.06373   , 29.25     
    1.550, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.13599   , 8.13599   , 99.2188   , 0         , 3.58334   , 7.27778   , 800       , 820       , 835.859   , 415.391   , 322.5     , 836.484   , 986.094   , 852.891   , 0.742189  , 1.13282   , 0.781252  , 1.13282   , 30.5156   , 72.1406   , 73.2891   , 21.6797   , 445       , 40.5      , 40.5      , 2.23734   , 96.75     , 0         , 0.386109  , 0.949982  , 0.784314  , 0         , -8.25     , 12.5229   , 25        , 8.13599   , 7.87659   , 9.11256   , 9.11256   , 29.25     
    1.600, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.09327   , 8.09327   , 99.2188   , 0         , 3.58334   , 7.36112   , 800       , 820       , 835.859   , 418.281   , 321.953   , 835.234   , 986.094   , 852.891   , 0.722658  , 1.17188   , 0.761721  , 1.17188   , 30.7969   , 72.1406   , 73.2891   , 21.6328   , 445       , 40.5      , 40.5      , 2.25067   , 96.75     , 0         , 0.385132  , 0.949982  , 0.784314  , 0         , -7.5      , 12.6068   , 25        , 8.09327   , 8.03834   , 9.06983   , 9.06983   , 29.25     
    1.650, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.17567   , 8.17567   , 99.2188   , 0         , 3.58334   , 7.19445   , 760       , 820       , 835.859   , 420.078   , 323.984   , 835.234   , 986.094   , 852.891   , 0.722658  , 1.17188   , 0.761721  , 1.17188   , 30.9141   , 72.1406   , 73.2891   , 21.7734   , 445       , 40.5      , 40.5      , 2.23734   , 96.75     , 0         , 0.387879  , 0.949982  , 0.784314  , 0         , -7.5      , 12.6572   , 24.9848   , 8.17567   , 8.19092   , 9.16749   , 9.16749   , 29.25     
    1.700, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.26417   , 8.26417   , 99.2188   , 0         , 3.55556   , 7.52778   , 760       , 820       , 835.859   , 422.5     , 325.938   , 836.484   , 986.094   , 852.891   , 0.703127  , 1.13282   , 0.761721  , 1.17188   , 31.125    , 72.1406   , 73.2891   , 21.9375   , 445       , 40.5      , 40.5      , 2.256     , 96.75     , 0         , 0.389893  , 0.949982  , 0.784314  , 0         , -8.25     , 12.7274   , 24.9802   , 8.26417   , 8.26722   , 9.26514   , 9.26514   , 29.25     
    1.750, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.21534   , 8.21534   , 99.2188   , 0         , 3.55556   , 7.08334   , 760       , 820       , 835.859   , 423.516   , 326.016   , 836.484   , 986.094   , 852.891   , 0.703127  , 1.13282   , 0.761721  , 1.17188   , 31.1484   , 72.1406   , 73.2891   , 21.8906   , 445       , 40.5      , 40.5      , 2.23734   , 96.75     , 0         , 0.390015  , 0.949982  , 0.784314  , 0         , -6.75     , 12.7228   , 24.9802   , 8.21534   , 8.40455   , 9.21937   , 9.21937   , 29.25     
    1.800, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.23975   , 8.23975   , 99.2188   , 0         , 3.55556   , 7.27778   , 760       , 820       , 835.859   , 423.516   , 326.641   , 835.234   , 986.094   , 852.891   , 0.703127  , 1.13282   , 0.742189  , 1.21094   , 31.1016   , 72.1406   , 73.2891   , 21.8906   , 445       , 40.5      , 40.5      , 2.24267   , 96.75     , 0         , 0.391053  , 0.949982  , 0.784314  , 0         , -6.75     , 12.7014   , 24.9664   , 8.23975   , 8.47779   , 9.21632   , 9.21632   , 28.5      
    1.850, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.24586   , 8.24586   , 99.2188   , 0         , 3.5       , 7.38889   , 800       , 820       , 835.859   , 425.703   , 326.563   , 835.234   , 986.094   , 852.891   , 0.703127  , 1.13282   , 0.742189  , 1.21094   , 31.2891   , 72.1406   , 73.2891   , 21.8672   , 445       , 40.5      , 40.5      , 2.248     , 96.75     , 0         , 0.39093   , 0.949982  , 0.784314  , 0         , -7.5      , 12.7823   , 24.9619   , 8.24586   , 8.18482   , 9.22242   , 9.22242   , 28.5      
    1.900, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.23975   , 8.23975   , 99.2188   , 0         , 3.5       , 7.58334   , 760       , 820       , 835.859   , 428.828   , 325.859   , 836.484   , 986.094   , 852.891   , 0.683596  , 1.17188   , 0.722658  , 1.17188   , 31.6641   , 72.1406   , 73.2891   , 21.8906   , 445       , 40.5      , 40.5      , 2.27467   , 96.75     , 0         , 0.389527  , 0.949982  , 0.784314  , 0         , -6.75     , 12.8967   , 24.9848   , 8.23975   , 8.48389   , 9.21632   , 9.21632   , 28.5      
    1.950, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.28553   , 8.28553   , 99.2188   , 0         , 3.5       , 7.13889   , 760       , 820       , 835.859   , 428.203   , 327.344   , 836.484   , 986.094   , 852.891   , 0.683596  , 1.17188   , 0.722658  , 1.17188   , 31.5234   , 72.1406   , 73.2891   , 21.9375   , 445       , 40.5      , 40.5      , 2.24      , 96.75     , 0         , 0.391846  , 0.949982  , 0.784314  , 0         , -7.5      , 12.851    , 24.9619   , 8.28553   , 8.3313    , 9.26209   , 9.26209   , 28.5      
    2.000, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.30384   , 8.30384   , 99.2188   , 0         , 3.5       , 7.22223   , 760       , 820       , 835.859   , 428.203   , 326.953   , 835.234   , 986.094   , 852.891   , 0.664064  , 1.13282   , 0.722658  , 1.17188   , 31.5703   , 72.1406   , 73.2891   , 21.9609   , 445       , 40.5      , 40.5      , 2.24534   , 96.75     , 0         , 0.391419  , 0.949982  , 0.784314  , 0         , -7.5      , 12.8677   , 24.9771   , 8.30384   , 8.37098   , 9.2804    , 9.2804    , 28.5      
    2.050, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.2306    , 8.2306    , 99.2188   , 0         , 3.5       , 7.44445   , 800       , 820       , 835.859   , 429.063   , 325.781   , 835.234   , 986.094   , 852.891   , 0.664064  , 1.13282   , 0.722658  , 1.17188   , 31.6641   , 72.1406   , 73.2891   , 21.8438   , 445       , 40.5      , 40.5      , 2.25067   , 96.75     , 0         , 0.38971   , 0.949982  , 0.784314  , 0         , -7.5      , 12.9059   , 24.9741   , 8.2306    , 8.21534   , 9.20716   , 9.20716   , 28.5      
    2.100, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.26722   , 8.26722   , 99.2188   , 0         , 3.5       , 7.41667   , 760       , 820       , 835.859   , 429.531   , 326.172   , 835.234   , 986.094   , 852.891   , 0.664064  , 1.13282   , 0.703127  , 1.21094   , 31.7344   , 72.1406   , 73.2891   , 21.9141   , 445       , 40.5      , 40.5      , 2.25067   , 96.75     , 0         , 0.390198  , 0.949982  , 0.784314  , 0         , -7.5      , 12.9227   , 24.9817   , 8.26722   , 8.28248   , 9.24378   , 9.24378   , 29.25     
    2.150, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.27027   , 8.27027   , 99.2188   , 0         , 3.5       , 7.08334   , 800       , 820       , 835.859   , 427.5     , 326.328   , 835.234   , 986.094   , 852.891   , 0.664064  , 1.13282   , 0.703127  , 1.21094   , 31.5234   , 72.1406   , 73.2891   , 21.9141   , 445       , 40.5      , 40.5      , 2.21067   , 96.75     , 0         , 0.390686  , 0.949982  , 0.784314  , 0         , -7.5      , 12.8555   , 24.9802   , 8.27027   , 8.20008   , 9.24683   , 9.24683   , 29.25     
    2.200, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.22754   , 8.22754   , 99.2188   , 0         , 3.5       , 7.27778   , 760       , 820       , 835.859   , 426.25    , 325.391   , 836.484   , 986.094   , 852.891   , 0.644533  , 1.17188   , 0.683596  , 1.25      , 31.4297   , 72.1406   , 73.2891   , 21.8438   , 445       , 40.5      , 40.5      , 2.21867   , 96.75     , 0         , 0.389283  , 0.949982  , 0.784314  , 0         , -7.5      , 12.8143   , 24.9878   , 8.22754   , 8.25501   , 9.20411   , 9.20411   , 29.25     
    2.250, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.27942   , 8.27942   , 99.2188   , 0         , 3.47222   , 7.50001   , 800       , 820       , 835.859   , 427.578   , 326.328   , 836.484   , 986.094   , 852.891   , 0.644533  , 1.17188   , 0.683596  , 1.25      , 31.5234   , 72.1406   , 73.2891   , 21.9141   , 445       , 40.5      , 40.5      , 2.24      , 96.75     , 0         , 0.390686  , 0.949982  , 0.784314  , 0         , -8.25     , 12.8586   , 24.9802   , 8.27942   , 8.11158   , 9.25599   , 9.25599   , 29.25     
    2.300, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.18482   , 8.18482   , 99.2188   , 0         , 3.5       , 7.05556   , 800       , 820       , 835.859   , 425.313   , 324.219   , 836.484   , 987.188   , 853.906   , 0.664064  , 1.21094   , 0.683596  , 1.25      , 31.3594   , 72.1406   , 73.2891   , 21.7734   , 445       , 40.5      , 40.5      , 2.19734   , 96.75     , 0         , 0.387879  , 0.949982  , 0.784314  , 0         , -8.25     , 12.8021   , 24.9954   , 8.18482   , 8.10242   , 9.16138   , 9.16138   , 29.25     
    2.350, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.21534   , 8.21534   , 99.2188   , 0         , 3.5       , 7.19445   , 800       , 820       , 835.859   , 423.984   , 325       , 836.484   , 986.094   , 852.891   , 0.664064  , 1.21094   , 0.683596  , 1.25      , 31.2188   , 72.1406   , 73.2891   , 21.8203   , 445       , 40.5      , 40.5      , 2.20267   , 96.75     , 0         , 0.388794  , 0.949982  , 0.784314  , 0         , -7.5      , 12.7457   , 24.9878   , 8.21534   , 8.21534   , 9.1919    , 9.1919    , 29.25     
    2.400, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.22754   , 8.22754   , 99.2188   , 0         , 3.55556   , 7.44445   , 800       , 820       , 835.859   , 426.016   , 325.547   , 835.234   , 986.094   , 852.891   , 0.664064  , 1.21094   , 0.664064  , 1.28907   , 31.3828   , 72.1406   , 73.2891   , 21.8438   , 445       , 40.5      , 40.5      , 2.21334   , 96.75     , 0         , 0.389466  , 0.949982  , 0.784314  , 0         , -8.25     , 12.8037   , 24.9817   , 8.22754   , 8.09632   , 9.20411   , 9.20411   , 28.5      
    2.450, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.21534   , 8.21534   , 99.2188   , 0         , 3.5       , 7.44445   , 800       , 820       , 835.859   , 426.563   , 324.688   , 835.234   , 986.094   , 852.891   , 0.664064  , 1.21094   , 0.664064  , 1.28907   , 31.4531   , 72.1406   , 73.2891   , 21.7969   , 445       , 40.5      , 40.5      , 2.21067   , 96.75     , 0         , 0.388672  , 0.949982  , 0.784314  , 0         , -8.25     , 12.8418   , 24.9924   , 8.21534   , 7.98646   , 9.1919    , 9.1919    , 28.5      
    2.500, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.18177   , 8.18177   , 99.2188   , 0         , 3.5       , 7.44445   , 760       , 820       , 835.859   , 427.266   , 324.063   , 835.234   , 986.094   , 852.891   , 0.644533  , 1.25      , 0.683596  , 1.25      , 31.5703   , 72.1406   , 73.2891   , 21.7734   , 445       , 40.5      , 40.5      , 2.21867   , 96.75     , 0         , 0.387696  , 0.949982  , 0.784314  , 0         , -7.5      , 12.8662   , 25        , 8.18177   , 8.30689   , 9.15833   , 9.15833   , 28.5      
    2.550, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.28553   , 8.28553   , 99.2188   , 0         , 3.55556   , 7.05556   , 760       , 820       , 835.859   , 426.406   , 326.953   , 835.234   , 986.094   , 852.891   , 0.644533  , 1.25      , 0.683596  , 1.25      , 31.3828   , 72.1406   , 73.2891   , 21.9375   , 445       , 40.5      , 40.5      , 2.19734   , 96.75     , 0         , 0.391419  , 0.949982  , 0.784314  , 0         , -7.5      , 12.7976   , 24.971    , 8.28553   , 8.34656   , 9.26209   , 9.26209   , 28.5      
    2.600, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.24586   , 8.24586   , 99.2188   , 0         , 3.55556   , 6.77778   , 760       , 820       , 835.781   , 422.734   , 326.016   , 835.234   , 984.766   , 851.797   , 0.664064  , 1.21094   , 0.683596  , 1.25      , 31.0547   , 72.1406   , 73.2891   , 21.8672   , 445       , 40.5      , 40.5      , 2.17067   , 96.75     , 0         , 0.39032   , 0.949982  , 0.784314  , 0         , -7.5      , 12.6907   , 24.9771   , 8.24586   , 8.33436   , 9.22242   , 9.22242   , 28.5      
    2.650, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.34962   , 8.34962   , 99.2188   , 0         , 3.55556   , 7.41667   , 760       , 820       , 835.781   , 424.297   , 328.203   , 835.234   , 986.016   , 852.813   , 0.664064  , 1.21094   , 0.683596  , 1.25      , 31.1953   , 72.1406   , 73.2891   , 22.0781   , 445       , 40.5      , 40.5      , 2.21067   , 96.75     , 0         , 0.392639  , 0.949982  , 0.784314  , 0         , -6.75     , 12.7335   , 24.9741   , 8.34962   , 8.73719   , 9.32618   , 9.32618   , 28.5      
    2.700, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.43812   , 8.43812   , 99.2188   , 0         , 3.55556   , 7.27778   , 760       , 820       , 835.859   , 426.25    , 328.984   , 836.484   , 986.016   , 852.813   , 0.664064  , 1.21094   , 0.664064  , 1.28907   , 31.2891   , 72.1406   , 73.2891   , 22.0547   , 445       , 40.5      , 40.5      , 2.20534   , 96.75     , 0         , 0.393555  , 0.949982  , 0.784314  , 0         , -6.75     , 12.7686   , 24.9512   , 8.43812   , 8.77381   , 9.31702   , 9.31702   , 28.5      
    2.750, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.46253   , 8.46253   , 99.2188   , 0         , 3.55556   , 6.83334   , 760       , 820       , 835.859   , 423.594   , 329.609   , 836.484   , 986.016   , 852.813   , 0.664064  , 1.21094   , 0.664064  , 1.28907   , 31.0547   , 72.1406   , 73.2891   , 22.125    , 445       , 40.5      , 40.5      , 2.17067   , 96.75     , 0         , 0.394287  , 0.949982  , 0.784314  , 0         , -6        , 12.677    , 24.9542   , 8.46253   , 8.94166   , 9.35364   , 9.35364   , 28.5      
    2.800, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.4961    , 8.4961    , 99.2188   , 0         , 3.55556   , 7.08334   , 760       , 820       , 835.781   , 423.438   , 330.547   , 835.234   , 986.016   , 852.813   , 0.664064  , 1.25      , 0.683596  , 1.28907   , 31.0078   , 72.1406   , 73.2891   , 22.1719   , 445       , 40.5      , 40.5      , 2.17867   , 96.75     , 0         , 0.395752  , 0.949982  , 0.784314  , 0         , -6        , 12.6648   , 24.9436   , 8.4961    , 8.79212   , 9.39027   , 9.39027   , 28.5      
    2.850, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.45032   , 8.45032   , 99.2188   , 0         , 3.55556   , 7.19445   , 800       , 820       , 835.781   , 423.125   , 330.859   , 835.234   , 986.016   , 852.813   , 0.664064  , 1.25      , 0.683596  , 1.28907   , 31.0078   , 72.1406   , 73.2891   , 22.2422   , 445       , 40.5      , 40.5      , 2.17334   , 96.75     , 0         , 0.395447  , 0.949982  , 0.784314  , 0         , -7.5      , 12.6831   , 24.9558   , 8.45032   , 8.36487   , 9.42689   , 9.42689   , 29.25     
    2.900, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.34351   , 8.34351   , 99.2188   , 0         , 3.55556   , 7.27778   , 800       , 820       , 835.859   , 424.531   , 327.266   , 836.484   , 986.016   , 852.813   , 0.644533  , 1.21094   , 0.683596  , 1.28907   , 31.2656   , 72.1406   , 73.2891   , 22.0313   , 445       , 40.5      , 40.5      , 2.18667   , 96.75     , 0         , 0.391541  , 0.949982  , 0.784314  , 0         , -7.5      , 12.7792   , 24.9878   , 8.34351   , 8.20618   , 9.32008   , 9.32008   , 29.25     
    2.950, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.34656   , 8.34656   , 99.2188   , 0         , 3.58334   , 6.91667   , 760       , 820       , 835.859   , 421.484   , 327.109   , 836.484   , 986.016   , 852.813   , 0.644533  , 1.21094   , 0.683596  , 1.28907   , 30.9844   , 72.1406   , 73.2891   , 22.0313   , 445       , 40.5      , 40.5      , 2.14667   , 96.75     , 0         , 0.389832  , 0.949982  , 0.784314  , 0         , -6.75     , 12.7258   , 24.9924   , 8.34656   , 8.43812   , 9.32313   , 9.32313   , 29.25     
    3.000, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.42591   , 8.42591   , 99.2188   , 0         , 3.58334   , 7.41667   , 800       , 820       , 835.859   , 423.125   , 329.453   , 836.484   , 986.016   , 852.813   , 0.644533  , 1.21094   , 0.664064  , 1.32813   , 31.1016   , 72.1406   , 73.2891   , 22.1953   , 445       , 40.5      , 40.5      , 2.17867   , 96.75     , 0         , 0.394104  , 0.949982  , 0.784314  , 0         , -6.75     , 12.6663   , 24.9741   , 8.42591   , 8.42591   , 9.40247   , 9.40247   , 29.25     
    3.050, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.35572   , 8.35572   , 99.2188   , 0         , 3.58334   , 7.13889   , 760       , 820       , 835.859   , 422.031   , 327.734   , 836.484   , 986.016   , 852.813   , 0.644533  , 1.21094   , 0.664064  , 1.32813   , 31.0078   , 72.1406   , 73.2891   , 22.0547   , 445       , 40.5      , 40.5      , 2.21334   , 96.75     , 0         , 0.39148   , 0.949982  , 0.784314  , 0         , -6.75     , 12.6907   , 24.9817   , 8.35572   , 8.46863   , 9.33228   , 9.33228   , 29.25     
    3.100, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.49305   , 8.49305   , 99.2188   , 0         , 3.66667   , 7.11112   , 760       , 820       , 835.859   , 421.563   , 330.859   , 836.484   , 986.016   , 852.813   , 0.625002  , 1.17188   , 0.644533  , 1.36719   , 30.9375   , 72.1406   , 73.2891   , 22.3125   , 445       , 40.5      , 40.5      , 2.21067   , 96.75     , 0         , 0.395813  , 0.949982  , 0.784314  , 0         , -6        , 12.645    , 24.971    , 8.49305   , 8.75245   , 9.46961   , 9.46961   , 29.25     
    3.150, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.53577   , 8.53577   , 99.2188   , 0         , 3.66667   , 7.47223   , 760       , 820       , 835.859   , 425       , 332.031   , 836.484   , 986.016   , 852.813   , 0.625002  , 1.17188   , 0.644533  , 1.36719   , 31.2188   , 72.1406   , 73.2891   , 22.3828   , 445       , 40.5      , 40.5      , 2.24267   , 96.75     , 0         , 0.395691  , 0.949982  , 0.784314  , 0         , -6        , 12.6801   , 24.9619   , 8.53577   , 8.81653   , 9.51234   , 9.51234   , 29.25     
    3.200, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.60291   , 8.60291   , 99.2188   , 0         , 3.58334   , 7.33334   , 760       , 820       , 835.859   , 428.047   , 331.875   , 835.234   , 986.016   , 852.813   , 0.644533  , 1.21094   , 0.644533  , 1.36719   , 31.5      , 72.1406   , 73.2891   , 22.3594   , 445       , 40.5      , 40.5      , 2.24      , 96.75     , 0         , 0.397034  , 0.949982  , 0.784314  , 0         , -6        , 12.7976   , 24.9588   , 8.60291   , 8.98438   , 9.48182   , 9.48182   , 29.25     
    3.250, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.62733   , 8.62733   , 99.2188   , 0         , 3.58334   , 7.27778   , 760       , 820       , 835.859   , 429.141   , 332.422   , 835.234   , 986.016   , 852.813   , 0.644533  , 1.21094   , 0.644533  , 1.36719   , 31.5703   , 72.1406   , 73.2891   , 22.3828   , 445       , 40.5      , 40.5      , 2.24      , 96.75     , 0         , 0.400269  , 0.949982  , 0.784314  , 0         , -6        , 12.854    , 24.9512   , 8.62733   , 8.89283   , 9.50623   , 9.50623   , 29.25     
    3.300, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.55408   , 8.55408   , 99.2188   , 0         , 3.66667   , 6.97223   , 800       , 820       , 835.781   , 425.156   , 332.344   , 835.234   , 986.016   , 852.813   , 0.644533  , 1.21094   , 0.625002  , 1.32813   , 31.2188   , 72.1406   , 73.2891   , 22.4063   , 445       , 40.5      , 40.5      , 2.21067   , 96.75     , 0         , 0.397583  , 0.949982  , 0.784314  , 0         , -6.75     , 12.825    , 24.9619   , 8.55408   , 8.42286   , 9.53065   , 9.53065   , 29.25     
    3.350, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.52051   , 8.52051   , 99.2188   , 0         , 3.58334   , 7.33334   , 800       , 820       , 835.781   , 426.172   , 330.391   , 835.234   , 986.016   , 852.813   , 0.644533  , 1.21094   , 0.625002  , 1.32813   , 31.4297   , 72.1406   , 73.2891   , 22.3359   , 445       , 40.5      , 40.5      , 2.25067   , 96.75     , 0         , 0.395264  , 0.949982  , 0.784314  , 0         , -6.75     , 12.8189   , 24.9924   , 8.52051   , 8.43506   , 9.49708   , 9.49708   , 29.25     
    3.400, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.86231   , 8.86231   , 99.2188   , 0         , 3.69445   , 7.19445   , 800       , 820       , 835.781   , 424.688   , 336.328   , 835.234   , 986.016   , 852.813   , 0.625002  , 1.17188   , 0.644533  , 1.28907   , 31.2891   , 72.1406   , 73.2891   , 22.8984   , 445       , 40.5      , 40.5      , 2.224     , 96.75     , 0         , 0.402405  , 0.949982  , 0.784314  , 0         , -6        , 12.7976   , 24.9878   , 8.86231   , 8.67921   , 9.83887   , 9.83887   , 29.25     
    3.450, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.82874   , 8.82874   , 99.2188   , 0         , 3.72223   , 7.02778   , 800       , 820       , 835.781   , 419.531   , 336.797   , 835.234   , 986.016   , 852.813   , 0.625002  , 1.17188   , 0.644533  , 1.28907   , 30.8203   , 72.1406   , 73.2891   , 22.9688   , 440       , 40.5      , 40.5      , 2.192     , 96.75     , 0         , 0.401734  , 0.949982  , 0.784314  , 0         , -7.5      , 12.6938   , 24.9954   , 8.82874   , 8.17872   , 9.90296   , 9.90296   , 29.25     
    3.500, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.68531   , 8.68531   , 99.2188   , 0         , 4.08334   , 7.19445   , 800       , 820       , 835.781   , 416.25    , 331.172   , 835.234   , 986.016   , 852.813   , 0.644533  , 1.13282   , 0.644533  , 1.28907   , 30.6328   , 72.1406   , 73.2891   , 22.5703   , 440       , 40.5      , 40.5      , 2.152     , 96.75     , 0         , 0.396241  , 0.949982  , 1.17647   , 0         , -8.25     , 12.5977   , 25.029    , 8.68531   , 7.86744   , 9.66187   , 9.66187   , 30        
    3.550, 0         , 0         , 0         , 0         , 0         , 0.999757  , 0         , 0         , 0         , 8.57239   , 8.57239   , 99.2188   , 0         , 4         , 7.69445   , 800       , 820       , 835.781   , 419.766   , 328.438   , 835.234   , 986.016   , 852.813   , 0.644533  , 1.13282   , 0.644533  , 1.28907   , 31.0078   , 72.1406   , 73.2891   , 22.3594   , 440       , 40.5      , 40.5      , 2.19467   , 96.75     , 0         , 0.392395  , 0.949982  , 1.17647   , 0         , -8.25     , 12.6373   , 25.0412   , 8.57239   , 7.8888    , 9.54896   , 9.54896   , 29.25     
