TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , migs_w    , misol_w   , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdk_w    , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , vpsspls_w , wdkba     , wped_w    , zwout     , B_mibeg   , mibas_w   , mimax_w   , misolv_w  , B_mdein   , mizsolv_w , milsol_w  , milsolv_w , B_dash    , B_lsd     , B_dashv   , zwbas     
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , , , g/s       , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , -         , DK      , PED     , °KW       ,           ,           , , ,           , , , ,           ,           ,           , °KW       
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","","","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","","TorqueLimit","TorqueBeforeLimitation","","TorqueForTimingIntervention","","","","","",""
  142.599, -3        , -3        , -3        , 0         , 3         , 0.679689  , 80        , 56.6406   , 68.02     , 74.9482   , 99.9985   , 74.9482   , 99.2188   , 100       , 298.75    , 361.056   , 5400      , 3180      , 3198.75   , 2803.91   , 3199.14   , 846.406   , 3586.48   , 3101.72   , 18.75     , 30.0001   , 23.7501   , 35.0001   , 231.164   , 264.445   , 272.602   , 264.445   , 705       , 21        , 21        , 15.9094   , 90        , 118.852   , 3.77686   , 1.00012   , 100       , 99.9999   , 15        , 0         , 54.0604   , 74.9466   , 74.9482   , 0         , 54.0589   , 74.9482   , 74.9482   , 0         , 0         , 0         , 13.5      
  142.649, -3        , -3        , -3        , 0         , 3         , 0.679689  , 100       , 57.0313   , 68.82     , 76.4618   , 99.9985   , 76.4618   , 99.2188   , 100       , 298.445   , 366.889   , 5440      , 3200      , 3207.81   , 2801.41   , 3208.28   , 846.406   , 3575.23   , 3092.03   , 18.125    , 30.0001   , 23.7501   , 32.5001   , 230.953   , 265.219   , 273.211   , 265.219   , 705       , 21        , 21        , 15.9467   , 90        , 119.742   , 3.78766   , 1.00012   , 100       , 99.9999   , 12        , 0         , 53.7278   , 76.4618   , 76.4618   , 0         , 53.7262   , 76.4618   , 76.4618   , 0         , 0         , 0         , 10.5      
  142.699, -3        , -3        , -3        , 0         , 3         , 0.671876  , 100       , 57.0313   , 68.475    , 76.9501   , 99.9985   , 76.9501   , 99.2188   , 100       , 304.667   , 365.139   , 5480      , 3200      , 3216.09   , 2775.16   , 3216.56   , 846.406   , 3593.05   , 3107.5    , 18.125    , 30.0001   , 23.7501   , 32.5001   , 229.313   , 266.578   , 274.125   , 266.578   , 705       , 21        , 21        , 16.0027   , 90        , 120.773   , 3.77875   , 1.00012   , 100       , 99.9999   , 15        , 0         , 52.9023   , 76.9456   , 76.9501   , 0         , 52.9023   , 76.9501   , 76.9501   , 0         , 0         , 0         , 13.5      
  142.749, -3        , -3        , -3        , 0         , 3         , 0.671876  , 100       , 57.0313   , 68.46     , 78.0671   , 99.9985   , 78.0671   , 99.2188   , 100       , 308.722   , 363.723   , 5560      , 3220      , 3221.33   , 2752.89   , 3221.8    , 846.406   , 3603.05   , 3116.09   , 18.75     , 32.5001   , 20.6251   , 30.0001   , 227.414   , 267.023   , 274.336   , 267.023   , 715       , 21        , 21        , 15.84     , 90        , 121.742   , 3.80396   , 1.00012   , 100       , 99.9999   , 12        , 0         , 52.1317   , 78.0655   , 78.0671   , 0         , 52.1302   , 78.0671   , 78.0671   , 0         , 0         , 0         , 10.5      
  142.799, -3        , -3        , -3        , 0         , 3         , 0.671876  , 120       , 57.0313   , 68.96     , 78.2532   , 99.9985   , 78.2532   , 99.2188   , 100       , 306.945   , 368.667   , 5560      , 3220      , 3221.33   , 2761.8    , 3221.8    , 846.406   , 3586.56   , 3101.88   , 18.75     , 32.5001   , 20.6251   , 30.0001   , 228.188   , 267.258   , 274.336   , 267.023   , 715       , 21        , 21        , 16.04     , 90        , 122.68    , 3.80396   , 1.00012   , 100       , 99.9999   , 12        , 0         , 51.9547   , 78.2517   , 78.2532   , 0         , 51.9532   , 78.2532   , 78.2532   , 0         , 0         , 0         , 10.5      
  142.849, -3        , -3        , -3        , 0         , 3         , 0.671876  , 140       , 57.0313   , 69.46     , 78.2532   , 99.9985   , 78.2532   , 99.2188   , 100       , 308.611   , 367.417   , 5600      , 3220      , 3224.14   , 2741.8    , 3224.61   , 846.406   , 3569.14   , 3086.8    , 18.75     , 32.5001   , 20.6251   , 30.0001   , 226.5     , 267.586   , 274.336   , 267.258   , 715       , 21        , 21        , 15.9334   , 90        , 123.648   , 3.80725   , 1.00012   , 100       , 99.9999   , 15        , 0         , 51.4222   , 78.3921   , 78.2532   , 0         , 51.4222   , 78.2532   , 78.2532   , 0         , 0         , 0         , 13.5      
  142.899, -3        , -3        , -3        , 0         , 3         , 0.664064  , 140       , 57.0313   , 69.46     , 78.3936   , 99.9985   , 78.3936   , 99.2188   , 100       , 310.361   , 368.667   , 5680      , 3220      , 3228.05   , 2738.59   , 3228.52   , 846.406   , 3579.38   , 3095.63   , 18.125    , 33.7501   , 26.2501   , 26.2501   , 226.219   , 267.586   , 274.336   , 267.586   , 715       , 21        , 21.75     , 16.0347   , 90        , 125.055   , 3.81189   , 1.00012   , 100       , 99.9999   , 12.75     , 0         , 51.3001   , 78.3921   , 78.3936   , 0         , 51.3001   , 78.3936   , 78.3936   , 0         , 0         , 0         , 11.25     
  142.949, -3        , -3        , -3        , 0         , 3         , 0.664064  , 140       , 57.0313   , 69.56     , 78.473    , 99.9985   , 78.473    , 99.2188   , 100       , 315.528   , 375.861   , 5680      , 3220      , 3225.94   , 2716.95   , 3226.41   , 846.406   , 3588.98   , 3103.98   , 18.125    , 33.7501   , 26.2501   , 26.2501   , 224.953   , 268.078   , 274.336   , 268.078   , 720       , 21        , 21.75     , 16.032    , 90        , 126.109   , 3.80939   , 1.00012   , 100       , 99.9999   , 15.75     , 0         , 50.0611   , 78.4714   , 78.473    , 0         , 50.0611   , 78.473    , 78.473    , 0         , 0         , 0         , 14.25     
  142.999, -3        , -3        , -3        , 0         , 3         , 0.664064  , 120       , 57.0313   , 69.26     , 78.9155   , 99.9985   , 78.9155   , 99.2188   , 100       , 318.139   , 376.917   , 5760      , 3220      , 3226.8    , 2703.83   , 3227.27   , 846.406   , 3599.77   , 3113.2    , 20.6251   , 33.7501   , 28.7501   , 31.2501   , 223.852   , 268.148   , 274.336   , 268.148   , 720       , 21.75     , 21.75     , 15.936    , 90        , 127.016   , 3.81043   , 1.00012   , 100       , 99.9999   , 15.75     , 0         , 49.6628   , 78.917    , 78.9155   , 0         , 49.6613   , 78.9155   , 78.9155   , 0         , 0         , 0         , 14.25     
  143.049, -3        , -3        , -3        , 0         , 3         , 0.656251  , 120       , 57.0313   , 69.36     , 78.8056   , 99.9985   , 78.8056   , 99.2188   , 100       , 321.25    , 372.167   , 5800      , 3220      , 3234.14   , 2681.33   , 3234.77   , 846.406   , 3595.7    , 3109.77   , 20.6251   , 33.7501   , 28.7501   , 31.2501   , 221.93    , 268.781   , 274.336   , 268.781   , 720       , 21.75     , 21.75     , 15.968    , 90        , 127.945   , 3.81043   , 1.00018   , 100       , 99.9999   , 12.75     , 0         , 48.6924   , 78.801    , 78.8056   , 0         , 48.6908   , 78.8056   , 78.8056   , 0         , 0         , 0         , 11.25     
  143.099, -3        , -3        , -3        , 0         , 3         , 0.656251  , 140       , 57.4219   , 69.86     , 79.2878   , 99.9985   , 79.2878   , 99.2188   , 100       , 319.306   , 371.639   , 5800      , 3220      , 3235.47   , 2680.55   , 3236.09   , 846.406   , 3570.31   , 3087.81   , 20.6251   , 33.7501   , 28.7501   , 31.2501   , 221.859   , 268.898   , 274.336   , 268.898   , 720       , 21.75     , 21.75     , 15.952    , 90        , 128.953   , 3.81928   , 1.00018   , 100       , 99.9999   , 16.5      , 0         , 48.993    , 79.2893   , 79.2878   , 0         , 48.993    , 79.2878   , 79.2878   , 0         , 0         , 0         , 15        
  143.149, -3        , -3        , -3        , 0         , 3         , 0.648438  , 160       , 57.4219   , 70.36     , 79.2908   , 99.9985   , 79.2908   , 99.2188   , 100       , 318.556   , 378.5     , 5880      , 3220      , 3235.47   , 2677.73   , 3236.09   , 846.406   , 3539.45   , 3061.09   , 19.375    , 31.2501   , 32.5001   , 33.7501   , 221.625   , 269.273   , 274.336   , 268.898   , 720       , 21.75     , 21.75     , 16.1654   , 90        , 129.961   , 3.82117   , 1.00018   , 100       , 99.9999   , 12        , 0         , 48.1034   , 79.2695   , 79.2908   , 0         , 48.1018   , 79.2908   , 79.2908   , 0         , 0         , 0         , 10.5      
  143.199, -3        , -3        , -3        , 0         , 3         , 0.648438  , 180       , 57.8125   , 70.86     , 79.2695   , 99.9985   , 79.2695   , 99.2188   , 100       , 318.222   , 379.556   , 5920      , 3220      , 3239.92   , 2671.33   , 3240.55   , 846.406   , 3528.59   , 3051.72   , 19.375    , 31.2501   , 32.5001   , 33.7501   , 221.086   , 269.484   , 274.336   , 269.273   , 730       , 21.75     , 21.75     , 16.072    , 90        , 130.891   , 3.82642   , 1.00018   , 100       , 99.9999   , 17.25     , 0         , 47.8806   , 79.5457   , 79.2695   , 0         , 47.8791   , 79.2695   , 79.2695   , 0         , 0         , 0         , 15.75     
  143.249, -3        , -3        , -3        , 0         , 3         , 0.640626  , 180       , 57.8125   , 70.86     , 79.5472   , 99.9985   , 79.5472   , 99.2188   , 100       , 326.195   , 382.723   , 5960      , 3240      , 3242.42   , 2642.34   , 3243.05   , 846.406   , 3565.23   , 3083.44   , 20.0001   , 32.5001   , 31.2501   , 38.7501   , 218.648   , 269.484   , 274.336   , 269.484   , 730       , 21.75     , 21.75     , 16.1147   , 90        , 131.695   , 3.82941   , 1.00018   , 100       , 99.9999   , 13.5      , 0         , 47.6181   , 79.5457   , 79.5472   , 0         , 47.6166   , 79.5472   , 79.5472   , 0         , 0         , 0         , 12        
  143.299, -3        , -3        , -3        , -3        , 3         , 0.640626  , 160       , 57.8125   , 70.56     , 79.5228   , 99.9985   , 79.5228   , 99.2188   , 100       , 325.195   , 376.917   , 5960      , 3220      , 3238.52   , 2644.06   , 3239.14   , 846.406   , 3556.09   , 3075.55   , 20.0001   , 32.5001   , 31.2501   , 38.7501   , 219.352   , 269.836   , 274.336   , 269.836   , 730       , 21.75     , 21.75     , 16.1574   , 90        , 132.625   , 3.82477   , 1.00018   , 100       , 99.9999   , 17.25     , 0         , 47.6029   , 79.5258   , 79.5228   , 0         , 47.6014   , 79.5228   , 79.5228   , 0         , 0         , 0         , 15.75     
  143.349, -3        , -3        , -3        , -3        , 3         , 0.640626  , 140       , 57.4219   , 70.26     , 79.8859   , 99.9985   , 79.8859   , 99.2188   , 100       , 327.667   , 382.723   , 6040      , 3240      , 3240.94   , 2626.25   , 3241.56   , 846.406   , 3552.81   , 3072.66   , 20.6251   , 35.0001   , 30.0001   , 37.5001   , 217.828   , 270.047   , 274.336   , 270.047   , 730       , 21.75     , 21.75     , 16.056    , 90        , 133.523   , 3.82764   , 1.00018   , 100       , 99.9999   , 18        , 0         , 47.7951   , 79.8859   , 79.8859   , 0         , 47.7936   , 79.8859   , 79.8859   , 0         , 0         , 0         , 16.5      
  143.399, -3        , -3        , -3        , -3        , 3         , 0.632813  , 180       , 58.2031   , 71.16     , 81.0547   , 99.9985   , 81.0547   , 99.2188   , 100       , 327.667   , 379.028   , 6040      , 3240      , 3240.94   , 2623.83   , 3241.56   , 846.406   , 3549.53   , 3069.77   , 20.6251   , 35.0001   , 30.0001   , 37.5001   , 217.617   , 270.047   , 274.336   , 270.047   , 730       , 21.75     , 21.75     , 16.3334   , 90        , 134.305   , 3.82764   , 1.00018   , 100       , 99.9999   , 18        , 0         , 47.6746   , 81.0563   , 81.0547   , 0         , 47.6746   , 81.0547   , 81.0547   , 0         , 0         , 0         , 16.5      
  143.449, -3        , -3        , -3        , -3        , 3         , 0.632813  , 180       , 58.2031   , 71.26     , 81.0547   , 99.9985   , 81.0547   , 99.2188   , 100       , 329.528   , 382.195   , 6120      , 3240      , 3240.94   , 2599.92   , 3241.56   , 846.406   , 3541.8    , 3063.13   , 20.6251   , 35.0001   , 30.0001   , 37.5001   , 215.602   , 270.047   , 274.336   , 270.047   , 735       , 21.75     , 21.75     , 16.192    , 90        , 135.203   , 3.82764   , 1.00018   , 100       , 99.9999   , 18        , 0         , 48.0652   , 81.6315   , 81.0547   , 0         , 48.0652   , 81.0547   , 81.0547   , 0         , 0         , 0         , 16.5      
  143.499, -3        , -3        , -6        , -3        , 3         , 0.632813  , 180       , 58.2031   , 71.26     , 81.6315   , 99.9985   , 81.6315   , 99.2188   , 100       , 330.334   , 384.834   , 6120      , 3240      , 3240.94   , 2601.17   , 3241.56   , 845.156   , 3550.47   , 3070.63   , 21.8751   , 37.5001   , 28.7501   , 30.0001   , 215.695   , 270.047   , 274.336   , 270.047   , 735       , 21.75     , 22.5      , 16.2267   , 90        , 136.008   , 3.82801   , 1.00018   , 100       , 99.9999   , 18        , 0         , 47.9142   , 81.6315   , 81.6315   , 0         , 47.9126   , 81.6315   , 81.6315   , 0         , 0         , 0         , 16.5      
  143.549, -3        , -3        , -6        , -3        , 3         , 0.632813  , 160       , 57.8125   , 70.96     , 81.7811   , 99.9985   , 81.7811   , 99.2188   , 100       , 331.806   , 389.028   , 6160      , 3240      , 3240.94   , 2600.94   , 3241.56   , 845.156   , 3566.64   , 3084.61   , 21.8751   , 37.5001   , 28.7501   , 30.0001   , 215.695   , 270.047   , 274.336   , 270.047   , 735       , 21.75     , 22.5      , 16.2267   , 90        , 136.922   , 3.82801   , 1.00018   , 100       , 99.9999   , 18        , 0         , 48.053    , 81.7811   , 81.7811   , 0         , 48.053    , 81.7811   , 81.7811   , 0         , 0         , 0         , 16.5      
  143.599, -3        , -3        , -6        , -3        , 3         , 0.632813  , 180       , 58.2031   , 71.46     , 82.5776   , 99.9985   , 82.5776   , 99.2188   , 100       , 334.306   , 384.834   , 6200      , 3240      , 3240.94   , 2571.48   , 3241.56   , 846.406   , 3562.27   , 3080.86   , 21.2501   , 31.2501   , 27.5001   , 27.5001   , 213.188   , 270.047   , 274.336   , 270.047   , 735       , 22.5      , 22.5      , 16.04     , 90        , 137.742   , 3.82801   , 1.00018   , 100       , 99.9999   , 18        , 0         , 48.0042   , 82.5806   , 82.5776   , 0         , 48.0042   , 82.5776   , 82.5776   , 0         , 0         , 0         , 16.5      
  143.649, -3        , -3        , -6        , -3        , 3         , 0.632813  , 180       , 58.2031   , 71.56     , 82.7302   , 99.9985   , 82.7302   , 99.2188   , 100       , 331.806   , 387.611   , 6280      , 3220      , 3233.05   , 2566.72   , 3233.67   , 846.406   , 3526.33   , 3049.77   , 21.2501   , 31.2501   , 27.5001   , 27.5001   , 213.305   , 270.047   , 274.336   , 270.047   , 735       , 22.5      , 22.5      , 16.0374   , 90        , 139.063   , 3.81867   , 1.00018   , 100       , 99.9999   , 15.75     , 0         , 48.6344   , 82.7317   , 82.7302   , 0         , 48.6328   , 82.7302   , 82.7302   , 0         , 0         , 0         , 14.25     
  143.699, -3        , -3        , -6        , -3        , 3         , 0.632813  , 180       , 58.2031   , 71.66     , 82.7302   , 99.9985   , 82.7302   , 99.2188   , 100       , 333.945   , 384.834   , 6280      , 3220      , 3233.05   , 2549.38   , 3233.67   , 846.406   , 3530.55   , 3053.36   , 21.2501   , 31.2501   , 27.5001   , 27.5001   , 211.828   , 270.047   , 274.336   , 270.047   , 740       , 22.5      , 22.5      , 15.912    , 90        , 139.406   , 3.81867   , 1.00018   , 100       , 99.9999   , 15.75     , 0         , 48.7107   , 83.8303   , 82.7302   , 0         , 48.7091   , 82.7302   , 82.7302   , 0         , 0         , 0         , 14.25     
  143.749, -3        , -3        , -6        , -3        , 3         , 0.632813  , 180       , 58.2031   , 71.66     , 83.8288   , 99.9985   , 83.8288   , 99.2188   , 100       , 339.25    , 384.111   , 6320      , 3220      , 3233.05   , 2520.86   , 3233.67   , 846.406   , 3569.38   , 3087.03   , 20.6251   , 33.7501   , 27.5001   , 25.0001   , 209.414   , 270.047   , 274.336   , 270.047   , 740       , 22.5      , 22.5      , 15.776    , 90        , 140.734   , 3.81867   , 1.00018   , 100       , 99.9999   , 18.75     , 0         , 48.1705   , 83.8303   , 83.8288   , 0         , 48.169    , 83.8288   , 83.8288   , 0         , 0         , 0         , 17.25     
  143.799, -3        , -3        , -6        , -3        , 3         , 0.632813  , 140       , 57.8125   , 70.96     , 84.3079   , 99.9985   , 84.3079   , 99.2188   , 100       , 335.945   , 391.834   , 6360      , 3200      , 3210      , 2530.08   , 3210.63   , 846.406   , 3530.86   , 3053.67   , 20.6251   , 33.7501   , 27.5001   , 25.0001   , 211.734   , 270.047   , 274.336   , 270.047   , 740       , 22.5      , 22.5      , 15.952    , 90        , 141.586   , 3.79145   , 1.00018   , 100       , 99.9999   , 18        , 0         , 49.0311   , 84.3064   , 84.3079   , 0         , 49.0296   , 84.3079   , 84.3079   , 0         , 0         , 0         , 16.5      
  143.849, -3        , -3        , -6        , -3        , 3         , 0.632813  , 160       , 58.2031   , 71.46     , 84.6284   , 99.9985   , 84.6284   , 99.2188   , 100       , 328.445   , 396.75    , 6400      , 3220      , 3226.17   , 2563.2    , 3226.8    , 845.156   , 3474.53   , 3004.92   , 19.375    , 31.2501   , 33.7501   , 26.2501   , 213.445   , 270.047   , 274.336   , 270.047   , 740       , 22.5      , 23.25     , 16.072    , 90        , 142.477   , 3.81055   , 1.00018   , 100       , 99.9999   , 13.5      , 0         , 49.5575   , 84.6314   , 84.6284   , 0         , 49.5575   , 84.6284   , 84.6284   , 0         , 0         , 0         , 12        
  143.899, -3        , -3        , -6        , -3        , 3         , 0.625001  , 220       , 58.2031   , 71.54     , 85.434    , 99.9985   , 85.434    , 99.2188   , 100       , 328.084   , 398.139   , 6440      , 3220      , 3237.5    , 2565.94   , 3238.13   , 845.156   , 3474.06   , 3004.53   , 19.375    , 31.2501   , 33.7501   , 26.2501   , 212.859   , 270.047   , 274.336   , 270.047   , 740       , 22.5      , 23.25     , 16.2187   , 90        , 142.984   , 3.81092   , 1.00018   , 100       , 99.9999   , 18        , 0         , 49.8261   , 85.431    , 85.434    , 0         , 49.8261   , 85.434    , 85.434    , 0         , 0         , 0         , 16.5      
  143.949, -3        , -3        , -6        , -3        , 3         , 0.625001  , 180       , 55.4688   , 65.54     , 85.431    , 99.9985   , 85.431    , 99.2188   , 100       , 333.889   , 398.139   , 6480      , 3220      , 3237.5    , 2541.25   , 3238.13   , 845.156   , 3515.78   , 3040.63   , 19.375    , 31.2501   , 33.7501   , 26.2501   , 209.719   , 270.047   , 274.336   , 270.047   , 745       , 22.5      , 23.25     , 15.9947   , 90        , 143.898   , 3.82428   , 1.00018   , 100       , 99.9999   , 14.25     , 0         , 49.823    , 85.8308   , 85.431    , 0         , 49.823    , 85.431    , 85.431    , 0         , 0         , 0         , 12.75     
  143.999, -3        , -3        , -6        , -3        , 3         , 0.625001  , 180       , 55.4688   , 65.54     , 79.1413   , 99.9985   , 79.1413   , 99.2188   , 92.0685   , 336.306   , 394.167   , 6520      , 3180      , 3197.81   , 2520.7    , 3198.44   , 845.156   , 3521.95   , 3045.94   , 22.5001   , 26.2501   , 30.0001   , 30.0001   , 207.961   , 270.047   , 274.336   , 265.406   , 745       , 23.25     , 23.25     , 15.8747   , 90        , 144.805   , 3.84247   , 1.00018   , 100       , 84.1732   , 15.75     , 0         , 49.3958   , 85.8308   , 79.1413   , 0         , 49.3958   , 79.1413   , 79.1413   , 0         , 0         , 0         , 14.25     
  144.049, -3        , -3        , -6        , -3        , 3         , 0.625001  , -140      , 55.4688   , 65.76     , 46.0846   , 99.9985   , 46.0846   , 95.7062   , 2.30103   , 318.556   , 394.167   , 6400      , 840       , 846.641   , 2584.06   , 372.578   , 845.156   , 3390.55   , 2932.34   , 22.5001   , 26.2501   , 30.0001   , 30.0001   , 213.141   , 270.047   , 274.336   , 25.8984   , 745       , 23.25     , 23.25     , 16.0934   , 90        , 145.711   , 0.458924  , 0.949952  , 100       , 7.37315   , 7.5       , 0         , 49.9253   , 86.3816   , 46.0846   , 0         , 46.0846   , 13.2172   , 13.2172   , 1         , 0         , 1         , 17.25     
  144.099, -3        , -3        , -6        , -3        , 3         , 0.625001  , 0         , 0         , 0         , 33.8684   , 99.9985   , 33.8684   , 85.9849   , 0         , 348.084   , 224.528   , 6440      , 840       , 846.641   , 1878.44   , 303.672   , 845.156   , 3183.36   , 2770.86   , 17.5      , 22.5001   , 23.7501   , 28.7501   , 153.398   , 270.047   , 274.336   , 20.0625   , 745       , 23.25     , 23.25     , 7.86668   , 90        , 146.453   , 0.376343  , 0.949952  , 54.5098   , 0         , 3.75      , 0         , 40.8585   , 85.431    , 33.8684   , 0         , 33.8684   , 10.0037   , 10.0037   , 1         , 0         , 1         , 12        
  144.149, -1.5      , -1.5      , -4.5      , -4.5      , 3         , 0.721193  , 0         , 0         , 0         , 1.40991   , 99.9985   , 1.40991   , 77.1592   , 0         , 51.2778   , 172.111   , 6360      , 840       , 846.641   , 1402.97   , 196.328   , 845.156   , 3211.25   , 2787.42   , 17.5      , 22.5001   , 23.7501   , 28.7501   , 113.133   , 270.047   , 274.336   , 10.9688   , 745       , 23.25     , 23.25     , 7.08801   , 90        , 147       , 0.316223  , 0.949952  , 10.1961   , 0         , -15.75    , 0         , 34.4422   , 85.5805   , 1.40991   , 0         , 1.40991   , 1.40991   , 1.40991   , 0         , 0         , 0         , 19.5      
  144.199, -1.5      , -1.5      , -1.5      , -1.5      , 3         , 0.721193  , 0         , 0         , 0         , 1.37329   , 99.9985   , 1.37329   , 69.2734   , 0         , 23.1111   , 36.1945   , 6200      , 840       , 846.641   , 612.344   , 196.25    , 845.156   , 3020      , 2590.39   , 17.5      , 22.5001   , 23.7501   , 28.7501   , 46.1953   , 270.047   , 274.336   , 10.9688   , 735       , 23.25     , 23.25     , 1.52534   , 90        , 147.359   , 0.231751  , 0.949952  , 3.92157   , 0         , -6.75     , 0         , 19.5328   , 83.1818   , 1.37329   , 0         , 1.37329   , 1.37329   , 1.37329   , 0         , 0         , 0         , 33.75     
  144.249, 0         , 0         , 0         , 0         , 3         , 0.87671   , 0         , 0         , 0         , 1.41602   , 99.9985   , 1.41602   , 62.23     , 0         , 16.1667   , 28.1111   , 6040      , 840       , 846.563   , 566.172   , 196.172   , 845.156   , 2360.47   , 1972.66   , 10        , 13.75     , 11.875    , 13.75     , 42.2813   , 270.047   , 274.336   , 10.9688   , 735       , 22.5      , 22.5      , 1.40534   , 90        , 147.656   , 0.23169   , 0.949952  , 1.96079   , 0         , -3.75     , 0         , 17.9077   , 83.1818   , 1.41602   , 0         , 1.41602   , 1.41602   , 1.41602   , 0         , 0         , 0         , 34.5      
  144.299, 0         , 0         , 0         , 0         , 3         , 0.87671   , 0         , 0         , 0         , 1.43433   , 99.9985   , 1.43433   , 55.9372   , 0         , 16.1667   , 31        , 5920      , 840       , 846.563   , 335.469   , 196.563   , 845.156   , 2318.2    , 1898.52   , 10        , 13.75     , 11.875    , 13.75     , 22.6875   , 270.047   , 274.336   , 10.9688   , 735       , 22.5      , 22.5      , 1.93067   , 90        , 148.18    , 0.232178  , 0.949952  , 1.96079   , 0         , 6.75      , 0         , 12.6175   , 80.8564   , 1.43433   , 0         , 1.43433   , 1.43433   , 1.43433   , 0         , 0         , 0         , 40.5      
  144.349, 0         , 0         , 0         , 0         , 3         , 0.901369  , 0         , 0         , 0         , 1.43128   , 99.9985   , 1.43128   , 49.0036   , 0         , 14.7778   , 19.7222   , 5760      , 840       , 846.563   , 276.641   , 193.125   , 846.406   , 1863.52   , 1501.72   , 7.50002   , 10        , 7.50002   , 10        , 18        , 269.203   , 274.336   , 10.9688   , 735       , 21.75     , 21.75     , 1.53334   , 90        , 148.516   , 0.228089  , 0.949952  , 1.56863   , 0         , 8.25      , 0         , 11.6486   , 80.1957   , 1.43128   , 0         , 1.43128   , 1.43128   , 1.43128   , 0         , 0         , 0         , 42.75     
  144.399, 0         , 0         , 0         , 0         , 3         , 0.901369  , 0         , 0         , 0         , 1.43128   , 99.9985   , 1.43128   , 44.1193   , 0         , 12.9167   , 30.0834   , 5640      , 840       , 846.563   , 244.141   , 189.609   , 846.406   , 1758.2    , 1406.09   , 7.50002   , 10        , 7.50002   , 10        , 15.5391   , 268.148   , 274.336   , 10.9688   , 735       , 21.75     , 21.75     , 1.928     , 90        , 148.734   , 0.223938  , 0.949952  , 1.56863   , 0         , 9.75      , 0         , 7.01905   , 79.7898   , 1.43128   , 0         , 1.43128   , 1.43128   , 1.43128   , 0         , 0         , 0         , 46.5      
  144.449, 0         , 0         , 0         , 0         , 4         , 0.901369  , 0         , 0         , 0         , 1.43433   , 99.9985   , 1.43433   , 39.7538   , 0         , 12.4167   , 19.75     , 5480      , 840       , 846.563   , 260       , 185.859   , 846.406   , 1668.52   , 1314.38   , 7.50002   , 10        , 7.50002   , 10        , 17.2031   , 267.164   , 274.336   , 10.9688   , 695       , 21.75     , 21.75     , 1.73067   , 90        , 148.852   , 0.223938  , 0.949952  , 1.56863   , 0         , 9         , 0         , 7.08924   , 79.3015   , 1.43433   , 0         , 1.43433   , 1.43433   , 1.43433   , 0         , 0         , 0         , 46.5      
  144.499, 0         , 0         , 0         , 0         , 4         , 0.9209    , 0         , 0         , 0         , 1.43738   , 99.9985   , 1.43738   , 35.8536   , 0         , 11.0833   , 6.11112   , 5400      , 840       , 846.563   , 216.641   , 185.859   , 846.406   , 1546.95   , 1202.11   , 6.56252   , 8.43752   , 6.87502   , 8.75002   , 13.5469   , 267.164   , 274.336   , 10.9688   , 695       , 21        , 21        , 1.368     , 90        , 149.008   , 0.219544  , 0.949952  , 1.56863   , 0         , 8.25      , 0         , 7.67823   , 78.6042   , 1.43738   , 0         , 1.43738   , 1.43738   , 1.43738   , 0         , 0         , 0         , 45.75     
  144.549, 0         , 0         , 0         , 0         , 4         , 0.9209    , 0         , 0         , 0         , 1.44348   , 99.9985   , 1.44348   , 32.3685   , 0         , 11.1389   , 26.2222   , 5280      , 840       , 846.563   , 182.5     , 183.438   , 846.406   , 1545.78   , 1204.69   , 6.56252   , 8.43752   , 6.87502   , 8.75002   , 10.875    , 264.609   , 272.672   , 10.9688   , 695       , 21        , 21        , 1.704     , 90        , 149.094   , 0.216675  , 0.949952  , 1.56863   , 0         , 8.25      , 0         , 7.04957   , 78.6042   , 1.44348   , 0         , 1.44348   , 1.44348   , 1.44348   , 0         , 0         , 0         , 46.5      
