TimeStamp, dwkrz_1   , dwkrz_2   , dwkrz_3   , dwkrz_4   , dwkrz_5   , dwkrz_6   , fho       , flg_m     , fr_w      , fra_w     , frm_w     , fzabg_w_1 , fzabg_w_2 , fzabg_w_3 , fzabgs_w  , gangi     , lamsbg_w  , ldtvm     , mifa_w    , migs_w    , misol_w   , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , nsol      , plsol     , ps_w      , pus_w     , pvdk_w    , pvdks_w   , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rkrn_w_4  , rkrn_w_5  , rkrn_w_6  , rl        , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm_w   , tans      , tanslin   , ti_b1     , tmot      , tmotlin   , udkp1_w   , udkp2_w   , uhfm_w    , upwg1_w   , upwg2_w   , vfil_w    , vpssplg_w , wdkba     , wkrdya_1  , wkrdya_2  , wkrdya_3  , wkrdya_4  , wkrmdy_w  , wkrmstat_w, wped_w    , wub       , zwout     , B_bl      , B_br      , B_kuppl   , B_lr      , mimax_w   
  sec.ms , °KW       , °KW       , °KW       , °KW       , °KW       , °KW       , -         ,           , -         , -         , -         , #         , #         , #         , #         , gear      , -         , , , , , , , g/s       , g/s       , rpm       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , V         , V         , , , , , , °C        , °C        , °C        , ms        , °C        , °C        , V         , V         , V         , V         , V         , km/h      , -         , DK      , °KW       , °KW       , °KW       , °KW       , °KW       , °KW       , PED     , V         , °KW       ,           ,           ,           ,           , 
"TIME","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","IgnitionRetardCyl6","IgnitionRetardCyl4","IgnitionRetardCyl0","AltitudeCorrectionFactor","","LambdaControl","AdaptationPartial","LambdaControlAvg","CountMisfireCyl5","CountMisfireCyl3","CountMisfireCyl2","CountMisfireTotal","SelectedGear","AirFuelRatioDesired","WastegateDutyCycle","TorqueDesired","","","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","RequestedEngineIdlingSpeed","BoostPressureDesired","","BaroPressure","","BoostPressureActual","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","KnockVoltageCyl6","KnockVoltageCyl4","KnockVoltageCyl0","EngineLoad_8","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","CoolantTemperature","ThrottlePlateSensorG187","ThrottlePlateSensorG188","MAFSensorVoltage","AccelPedalSensorG79","AccelPedalSensorG185","VehicleSpeed","","ThrottlePlateAngle","AdaptedIgnitionAngleDynRange2","AdaptedIgnitionAngleDynRange3","AdaptedIgnitionAngleDynRange4","AdaptedIgnitionAngleDynRange5","","","AccelPedalPosition","BatteryVoltage","IgnitionTimingAngleOverall","CondBrakeLightSwitch","CondBrakePedalSwitch","CondClutchPedalSwitch","","TorqueLimit"
   62.500, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 99.9985   , 0         , 99.2188   , 0         , 5.25      , 10.1389   , 1960      , 1250      , 820       , 274.766   , 834.063   , 1154.92   , 863.906   , 1.21094   , 1.09375   , 1.25      , 1.13282   , 1.17188   , 0         , 17.25     , 17.4141   , 77.625    , 89.7188   , 10.875    , 527.635   , 47.25     , 47.25     , 1.53867   , 93.75     , 94.5      , 0.698984  , 4.30633   , 0.698242  , 0.732421  , 0.366211  , 29.9766   , 0.229431  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 12.9536   , -6.75     , 0         , 0         , 0         , 0         , 40.8875   
   62.550, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 99.9985   , 0         , 99.2188   , 0         , 5.25      , 9.83334   , 1960      , 1250      , 820       , 273.75    , 834.063   , 1155.55   , 864.375   , 1.21094   , 1.01563   , 1.25      , 1.17188   , 1.21094   , 0         , 17.25     , 17.3438   , 77.625    , 89.6953   , 10.875    , 527.635   , 47.25     , 47.25     , 1.52534   , 93.75     , 94.5      , 0.698984  , 4.31122   , 0.688476  , 0.727539  , 0.366211  , 29.9531   , 0.229431  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.024    , -6.75     , 0         , 0         , 0         , 0         , 40.886    
   62.600, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 99.9985   , 0         , 99.2188   , 0         , 5.25      , 10.0833   , 1920      , 1250      , 820       , 276.016   , 834.063   , 1152.42   , 862.031   , 1.21094   , 1.01563   , 1.25      , 1.17188   , 1.21094   , 0         , 17.25     , 17.5313   , 77.6719   , 89.6484   , 10.875    , 527.635   , 47.25     , 47.25     , 1.54667   , 93.75     , 94.5      , 0.698984  , 4.31122   , 0.698242  , 0.732421  , 0.366211  , 29.8594   , 0.229309  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 12.9536   , -6.75     , 0         , 0         , 0         , 0         , 40.8753   
   62.650, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 154       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 99.9985   , 0         , 99.2188   , 0         , 5.25      , 9.80556   , 1920      , 1250      , 820       , 276.719   , 834.063   , 1151.64   , 861.406   , 1.28907   , 0.976565  , 1.28907   , 1.17188   , 1.17188   , 0         , 17.25     , 17.6016   , 77.6953   , 89.4609   , 10.875    , 527.635   , 47.25     , 47.25     , 1.544     , 93.75     , 94.5      , 0.698984  , 4.30633   , 0.688476  , 0.732421  , 0.366211  , 29.5938   , 0.229126  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 12.8832   , -6.75     , 0         , 0         , 0         , 0         , 40.8585   
   62.700, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 99.9985   , 0         , 99.2188   , 0         , 5.25      , 9.66667   , 1920      , 1250      , 820       , 275.469   , 834.063   , 1151.64   , 861.406   , 1.28907   , 0.976565  , 1.28907   , 1.17188   , 1.17188   , 0         , 17.25     , 17.5078   , 77.7188   , 89.3203   , 10.875    , 525.721   , 47.25     , 47.25     , 1.53334   , 93.75     , 94.5      , 0.698984  , 4.30633   , 0.688476  , 0.732421  , 0.366211  , 29.4531   , 0.228943  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 12.8832   , -6.75     , 0         , 0         , 0         , 0         , 40.8341   
   62.750, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 99.9985   , 0         , 99.2188   , 0         , 5.25      , 9.66667   , 1880      , 1250      , 820       , 275.078   , 834.063   , 1151.72   , 861.563   , 1.25      , 0.976565  , 1.36719   , 1.17188   , 1.25      , 0         , 17.25     , 17.4844   , 77.7188   , 89.2734   , 10.875    , 525.721   , 47.25     , 47.25     , 1.53867   , 93.75     , 94.5      , 0.698984  , 4.31122   , 0.688476  , 0.732421  , 0.366211  , 29.3359   , 0.228882  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 12.9536   , -6.75     , 0         , 0         , 0         , 0         , 40.8249   
   62.800, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 99.9985   , 0         , 99.2188   , 0         , 5.25      , 9.80556   , 1880      , 1250      , 820       , 276.25    , 834.063   , 1151.64   , 861.406   , 1.25      , 0.976565  , 1.36719   , 1.17188   , 1.25      , 0         , 17.25     , 17.5781   , 77.7422   , 89.1563   , 10.875    , 525.721   , 47.25     , 47.25     , 1.55734   , 93.75     , 94.5      , 0.698984  , 4.31122   , 0.683593  , 0.732421  , 0.366211  , 29.2344   , 0.22876   , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 12.9536   , -6.75     , 0         , 0         , 0         , 0         , 40.8142   
   62.850, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 99.9985   , 0         , 99.2188   , 0         , 5.25      , 9.36112   , 1880      , 1250      , 820       , 272.734   , 834.063   , 1151.64   , 861.406   , 1.17188   , 0.976565  , 1.32813   , 1.13282   , 1.25      , 0         , 17.25     , 17.3203   , 77.7422   , 89.0859   , 10.875    , 525.721   , 47.25     , 47.25     , 1.51734   , 93.75     , 94.5      , 0.698984  , 4.30633   , 0.678711  , 0.732421  , 0.366211  , 29.0156   , 0.228699  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.024    , -6.75     , 0         , 0         , 0         , 0         , 40.9012   
   62.900, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 154       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 99.9985   , 0         , 99.2188   , 0         , 5.25      , 9.97223   , 1880      , 1250      , 820       , 275.781   , 834.063   , 1151.64   , 861.406   , 1.17188   , 0.976565  , 1.32813   , 1.13282   , 1.25      , 0         , 17.25     , 17.5547   , 77.7656   , 88.9922   , 10.875    , 523.846   , 47.25     , 47.25     , 1.54134   , 93.75     , 94.5      , 0.698984  , 4.31122   , 0.693359  , 0.742187  , 0.371094  , 28.8594   , 0.228577  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 12.9536   , -6.75     , 0         , 0         , 0         , 0         , 40.8921   
   62.950, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 99.9985   , 0         , 99.2188   , 0         , 5.25      , 9.30556   , 1840      , 1250      , 820       , 275.313   , 834.063   , 1151.64   , 861.406   , 1.21094   , 0.937502  , 1.32813   , 1.05469   , 1.25      , 0         , 17.25     , 17.5313   , 77.7891   , 88.8984   , 10.875    , 523.846   , 47.25     , 47.25     , 1.52267   , 93.75     , 94.5      , 0.698984  , 4.30633   , 0.673828  , 0.795898  , 0.395508  , 28.7031   , 0.228394  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 12.9536   , -6.75     , 0         , 0         , 0         , 0         , 40.8783   
   63.000, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 99.9985   , 0         , 99.2188   , 0.286865  , 5.25      , 9.72223   , 1840      , 1250      , 820       , 274.688   , 834.063   , 1151.64   , 861.406   , 1.21094   , 0.937502  , 1.32813   , 1.05469   , 1.25      , 0         , 17.25     , 17.4375   , 77.7891   , 88.8281   , 10.875    , 523.846   , 47.25     , 47.25     , 1.552     , 93.75     , 94.5      , 0.698984  , 4.30633   , 0.693359  , 0.893554  , 0.444336  , 28.6016   , 0.228882  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 0.718699  , 12.9536   , -6.75     , 0         , 0         , 0         , 0         , 40.8661   
   63.050, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 2.61231   , 99.9985   , 2.61231   , 99.2188   , 2.36511   , 5.25      , 9.83334   , 1840      , 1250      , 820       , 277.109   , 834.063   , 1151.64   , 861.406   , 1.17188   , 0.89844   , 1.28907   , 1.09375   , 1.21094   , 0         , 17.25     , 17.625    , 77.7891   , 88.8516   , 12.7266   , 523.846   , 47.25     , 47.25     , 1.83734   , 93.75     , 94.5      , 0.698984  , 4.30633   , 0.688476  , 1.00098   , 0.502929  , 28.4922   , 0.25531   , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 5.03547   , 12.8832   , -5.25     , 0         , 0         , 0         , 0         , 40.8692   
   63.100, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 3.28064   , 99.9985   , 3.28064   , 99.2188   , 3.50342   , 5.69445   , 9.58334   , 1840      , 1250      , 820       , 277.734   , 834.063   , 1151.64   , 861.406   , 1.17188   , 0.89844   , 1.28907   , 1.09375   , 1.21094   , 0         , 17.25     , 17.6719   , 77.8125   , 88.8281   , 13.2891   , 523.436   , 47.25     , 47.25     , 1.74667   , 93.75     , 94.5      , 0.70876   , 4.30144   , 0.688476  , 1.03027   , 0.512695  , 28.3516   , 0.265259  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 7.01304   , 13.0944   , -2.25     , 0         , 0         , 0         , 0         , 40.8661   
   63.150, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 154       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 3.85437   , 99.9985   , 3.85437   , 99.2188   , 3.50952   , 5.80556   , 10.0556   , 1840      , 1250      , 820       , 282.422   , 834.063   , 1151.64   , 861.406   , 1.17188   , 0.859377  , 1.25      , 1.01563   , 1.21094   , 0         , 18        , 18.0469   , 77.7891   , 88.7109   , 13.2422   , 523.436   , 47.25     , 47.25     , 1.68534   , 93.75     , 94.5      , 0.713648  , 4.30144   , 0.708007  , 1.03027   , 0.512695  , 28.1484   , 0.265198  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 7.01304   , 13.1648   , 0         , 0         , 0         , 0         , 0         , 40.8524   
   63.200, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.32129   , 99.9985   , 4.32129   , 99.2188   , 3.50647   , 5.80556   , 10.5556   , 1840      , 1250      , 820       , 288.672   , 834.063   , 1151.64   , 861.406   , 1.17188   , 0.859377  , 1.25      , 1.01563   , 1.21094   , 0         , 18        , 18.5391   , 77.8359   , 88.8281   , 13.1953   , 523.436   , 47.25     , 47.25     , 1.58934   , 93.75     , 94.5      , 0.713648  , 4.29655   , 0.708007  , 1.02539   , 0.512695  , 28.0938   , 0.26416   , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 7.01304   , 13.0944   , 1.5       , 0         , 0         , 0         , 0         , 40.86     
   63.250, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.71802   , 99.9985   , 4.71802   , 99.2188   , 3.54615   , 5.80556   , 10.0833   , 1800      , 1250      , 820       , 293.438   , 834.063   , 1148.36   , 858.984   , 1.13282   , 0.781252  , 1.32813   , 1.01563   , 1.25      , 0         , 18.75     , 18.9375   , 77.9063   , 88.6172   , 13.4297   , 523.436   , 47.25     , 47.25     , 1.60534   , 93.75     , 94.5      , 0.713648  , 4.29166   , 0.703125  , 1.02051   , 0.507812  , 28.0313   , 0.26709   , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 7.01304   , 13.0944   , 17.25     , 0         , 0         , 0         , 0         , 40.8448   
   63.300, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 5.05982   , 99.9985   , 5.05982   , 99.2188   , 3.54615   , 5.83334   , 10.1945   , 1800      , 1250      , 820       , 293.75    , 834.063   , 1148.2    , 858.906   , 1.13282   , 0.781252  , 1.32813   , 1.01563   , 1.25      , 0         , 18.75     , 18.9844   , 78        , 88.4766   , 13.4766   , 523.124   , 47.25     , 47.25     , 1.60534   , 93.75     , 94.5      , 0.718536  , 4.29655   , 0.708007  , 1.02051   , 0.507812  , 27.9141   , 0.268006  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 7.01304   , 13.0944   , 4.5       , 0         , 0         , 0         , 0         , 40.799    
   63.350, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 154       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 5.33753   , 99.9985   , 5.33753   , 99.2188   , 3.53699   , 5.80556   , 10.1945   , 1800      , 1250      , 820       , 294.922   , 834.063   , 1147.27   , 858.203   , 1.13282   , 0.820315  , 1.28907   , 0.976565  , 1.17188   , 0         , 18.75     , 19.0781   , 77.9766   , 88.5      , 13.4063   , 523.124   , 47.25     , 47.25     , 1.59734   , 93.75     , 94.5      , 0.713648  , 4.29655   , 0.703125  , 1.02539   , 0.512695  , 27.6797   , 0.266907  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 7.01304   , 13.024    , 5.25      , 0         , 0         , 0         , 0         , 40.9058   
   63.400, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1         , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 5.56641   , 99.9985   , 5.56641   , 99.2188   , 3.5492    , 5.88889   , 10.4445   , 1800      , 1250      , 820       , 296.016   , 834.063   , 1149.92   , 860.156   , 1.13282   , 0.820315  , 1.28907   , 0.976565  , 1.17188   , 0         , 18.75     , 19.1484   , 77.9766   , 88.5      , 13.4766   , 523.124   , 47.25     , 47.25     , 1.608     , 93.75     , 94.5      , 0.713648  , 4.29166   , 0.717773  , 1.03027   , 0.512695  , 27.6172   , 0.267639  , 0         , -0        , -0        , -0        , -0        , 0         , 0         , 7.01304   , 13.024    , 6         , 0         , 0         , 0         , 0         , 40.9104   
   63.450, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.00183   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 5.76477   , 99.9985   , 5.76477   , 99.2188   , 3.56446   , 5.91667   , 10.3889   , 1760      , 1250      , 820       , 299.375   , 834.063   , 1148.2    , 858.906   , 1.17188   , 0.859377  , 1.28907   , 0.89844   , 1.21094   , 0         , 18.75     , 19.4297   , 78.0703   , 88.3828   , 13.6406   , 523.124   , 47.25     , 47.25     , 1.616     , 93.75     , 93.75     , 0.713648  , 4.29655   , 0.722656  , 1.04004   , 0.517578  , 27.4609   , 0.270325  , 0.392157  , -0        , -0        , -0        , -0        , 0         , 0         , 7.01304   , 13.0944   , 6         , 0         , 0         , 0         , 1         , 40.8799   
   63.500, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.00412   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 5.9784    , 99.9985   , 5.9784    , 99.2188   , 4.97132   , 5.88889   , 10.5556   , 1800      , 1250      , 820       , 304.844   , 834.063   , 1146.25   , 857.422   , 1.17188   , 0.859377  , 1.28907   , 0.89844   , 1.21094   , 0         , 19.5      , 19.875    , 78.0938   , 88.3594   , 14.2969   , 522.85    , 47.25     , 47.25     , 1.64267   , 93.75     , 93.75     , 0.718536  , 4.29655   , 0.717773  , 1.08887   , 0.541992  , 27.3906   , 0.278137  , 0.392157  , -0        , -0        , -0        , -0        , 0         , 0         , 8.45196   , 13.0944   , 6.75      , 0         , 0         , 0         , 1         , 40.8707   
   63.550, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 154       , 1.0065    , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 6.2378    , 99.9985   , 6.2378    , 99.2188   , 5.68848   , 5.94445   , 10.8611   , 1800      , 1250      , 820       , 306.172   , 834.063   , 1148.13   , 858.828   , 1.17188   , 0.859377  , 1.25      , 0.937502  , 1.21094   , 0         , 19.5      , 19.9688   , 78.0234   , 88.4063   , 14.625    , 522.85    , 47.25     , 47.25     , 1.648     , 93.75     , 94.5      , 0.723424  , 4.28678   , 0.722656  , 1.09375   , 0.546875  , 27.2969   , 0.284973  , 0.392157  , -0        , -0        , -0        , -0        , 0         , 0         , 9.17218   , 13.0944   , 7.5       , 0         , 0         , 0         , 1         , 40.889    
   63.600, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.00888   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 6.46058   , 99.9985   , 6.46058   , 99.2188   , 5.73121   , 6.47223   , 11.0278   , 1760      , 1250      , 820       , 311.719   , 834.063   , 1150.16   , 860.313   , 1.17188   , 0.859377  , 1.25      , 0.937502  , 1.21094   , 0         , 20.25     , 20.4141   , 78.0938   , 88.3125   , 14.7891   , 522.85    , 47.25     , 47.25     , 1.64267   , 93.75     , 94.5      , 0.728312  , 4.277     , 0.732421  , 1.09375   , 0.546875  , 27.2656   , 0.287049  , 0.392157  , -0        , -0        , -0        , -0        , 0         , 0         , 9.17218   , 13.024    , 8.25      , 0         , 0         , 0         , 1         , 40.8753   
   63.650, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.01126   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 6.65894   , 99.9985   , 6.65894   , 99.2188   , 5.75867   , 6.50001   , 11.4167   , 1760      , 1250      , 820       , 318.203   , 834.063   , 1147.97   , 858.672   , 1.21094   , 0.859377  , 1.17188   , 0.859377  , 1.17188   , 0         , 20.25     , 20.9297   , 78.2109   , 88.1953   , 14.9063   , 522.85    , 47.25     , 47.25     , 1.67734   , 93.75     , 93.75     , 0.7332    , 4.277     , 0.742187  , 1.09375   , 0.546875  , 27.0703   , 0.289246  , 0.392157  , -0        , -0        , -0        , -0        , 0         , 0         , 9.17218   , 13.024    , 7.5       , 0         , 0         , 0         , 1         , 40.8402   
   63.700, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.01379   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 6.82984   , 99.9985   , 6.82984   , 99.2188   , 6.05469   , 6.44445   , 11.3611   , 1760      , 1250      , 820       , 323.906   , 834.063   , 1146.8    , 857.813   , 1.21094   , 0.859377  , 1.17188   , 0.859377  , 1.17188   , 0         , 21        , 21.375    , 78.0938   , 88.3125   , 14.8359   , 522.538   , 47.25     , 47.25     , 1.712     , 93.75     , 93.75     , 0.728312  , 4.277     , 0.737304  , 1.10352   , 0.551758  , 26.9609   , 0.288696  , 0.392157  , -0        , -0        , -0        , -0        , 0         , 0         , 9.5323    , 13.0944   , 7.5       , 0         , 0         , 0         , 1         , 40.9531   
   63.750, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 154       , 1.01639   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 6.97327   , 99.9985   , 6.97327   , 99.2188   , 6.12183   , 6.47223   , 11.0278   , 1720      , 1250      , 820       , 323.516   , 834.063   , 1147.03   , 858.047   , 1.13282   , 0.89844   , 1.21094   , 0.89844   , 1.13282   , 0         , 21        , 21.3281   , 78.1406   , 88.2891   , 15.0469   , 522.538   , 47.25     , 47.25     , 1.712     , 93.75     , 94.5      , 0.728312  , 4.277     , 0.74707   , 1.10352   , 0.551758  , 26.9141   , 0.291626  , 0.784314  , -0        , -0        , -0        , -0        , 0         , 0         , 9.5323    , 13.0944   , 7.5       , 0         , 0         , 0         , 1         , 40.86     
   63.800, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.01889   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 7.1106    , 99.9985   , 7.1106    , 99.2188   , 6.14319   , 6.44445   , 11.0556   , 1720      , 1250      , 820       , 326.875   , 834.063   , 1146.8    , 857.813   , 1.13282   , 0.89844   , 1.21094   , 0.89844   , 1.13282   , 0         , 21        , 21.6094   , 78.2578   , 88.125    , 15.0469   , 522.538   , 47.25     , 47.25     , 1.712     , 93.75     , 94.5      , 0.7332    , 4.28189   , 0.742187  , 1.10352   , 0.551758  , 26.8359   , 0.291992  , 0.784314  , -0        , -0        , -0        , -0        , 0         , 0         , 9.5323    , 13.024    , 6.75      , 0         , 0         , 0         , 1         , 40.9195   
   63.850, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.02133   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 7.24488   , 99.9985   , 7.24488   , 99.2188   , 6.96412   , 6.55556   , 11.4445   , 1720      , 1250      , 820       , 330.781   , 834.063   , 1146.02   , 857.266   , 1.09375   , 0.89844   , 1.13282   , 0.820315  , 1.17188   , 0         , 21.75     , 21.9375   , 78.2813   , 88.0781   , 15.5625   , 522.538   , 47.25     , 47.25     , 1.72267   , 93.75     , 93.75     , 0.7332    , 4.277     , 0.74707   , 1.13281   , 0.566406  , 26.6797   , 0.295838  , 0.784314  , -0        , -0        , -0        , -0        , 0         , 0         , 10.251    , 13.024    , 6.75      , 0         , 0         , 0         , 1         , 40.8936   
   63.900, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.02332   , 0.993958  , 1         , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 7.40967   , 99.9985   , 7.40967   , 99.2188   , 8.09327   , 6.55556   , 11.2222   , 1720      , 1250      , 820       , 333.125   , 834.063   , 1145.78   , 857.109   , 1.09375   , 0.89844   , 1.13282   , 0.820315  , 1.17188   , 0         , 21.75     , 22.125    , 78.3281   , 88.0078   , 16.1719   , 522.538   , 47.25     , 47.25     , 1.71734   , 93.75     , 93.75     , 0.7332    , 4.28189   , 0.742187  , 1.15723   , 0.576172  , 26.5078   , 0.304749  , 0.784314  , -0        , -0        , -0        , -0        , 0         , 0         , 11.3298   , 13.0944   , 8.25      , 0         , 0         , 0         , 1         , 40.8615   
   63.950, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 154       , 1.02643   , 0.993958  , 1.00308   , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 7.7942    , 99.9985   , 7.7942    , 99.2188   , 11.2183   , 6.97223   , 11.6389   , 1720      , 1250      , 820       , 333.828   , 834.063   , 1145.78   , 857.109   , 1.01563   , 0.89844   , 1.09375   , 0.781252  , 1.13282   , 0         , 21.75     , 22.1719   , 78.2578   , 88.0781   , 17.6719   , 522.264   , 47.25     , 47.25     , 1.72534   , 93.75     , 94.5      , 0.742976  , 4.26722   , 0.761718  , 1.22559   , 0.610351  , 26.3125   , 0.327027  , 0.784314  , -0        , -0        , -0        , -0        , 0         , 0         , 13.669    , 13.024    , 9         , 0         , 0         , 0         , 1         , 40.9851   
   64.000, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 138       , 1.0285    , 0.993958  , 1.00516   , 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 8.13599   , 99.9985   , 8.13599   , 99.2188   , 12.4146   , 7.22223   , 11.9167   , 1720      , 1250      , 820       , 337.266   , 834.063   , 1147.27   , 858.203   , 1.01563   , 0.89844   , 1.09375   , 0.781252  , 1.13282   , 0         , 21.75     , 22.4531   , 78.3047   , 88.0313   , 18.3281   , 522.264   , 47.25     , 47.25     , 1.76267   , 93.75     , 94.5      , 0.762528  , 4.24767   , 0.771484  , 1.23535   , 0.615234  , 26.3281   , 0.34137   , 1.17647   , -0        , -0        , -0        , -0        , 0         , 0         , 14.3877   , 13.0944   , 9.75      , 0         , 0         , 0         , 1         , 40.8768   
