TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdk_w    , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , vpsspls_w , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , misolv_w  , mizsolv_w , milsol_w  , milsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , g/s       , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , -         , DK      , PED     , °KW       ,           , , , , , 
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueBeforeLimitation","TorqueForTimingIntervention","",""
  139.700, 0         , 0         , 0         , 0         , 2         , 0.911622  , 0         , 0         , 0         , 21.3043   , 99.2188   , 68.1458   , 34.3334   , 33.3611   , 2160      , 820       , 833.047   , 603.75    , 619.688   , 832.813   , 1015.39   , 923.125   , 1.83594   , 2.03126   , 2.03126   , 2.42188   , 52.7109   , 87.8203   , 93.3516   , 54.2344   , 360       , 15.75     , 15.75     , 3.344     , 75.75     , 31.8359   , 0.74469   , 0.949982  , 13.3333   , 51.0795   , 27        , 20.8466   , 30.6519   , 21.3043   , 20.8466   , 21.3043   , 21.3043   
  139.750, 0         , 0         , 0         , 0         , 2         , 0.915285  , 0         , 0         , 0         , 21.2616   , 99.2188   , 67.6575   , 33.8889   , 33.2222   , 2160      , 820       , 832.969   , 604.219   , 617.969   , 832.813   , 1012.66   , 921.328   , 1.95313   , 2.03126   , 2.18751   , 2.42188   , 52.7344   , 88.0313   , 93.5625   , 54.0703   , 360       , 15.75     , 15.75     , 3.39734   , 75.75     , 31.9297   , 0.742798  , 0.949982  , 13.3333   , 50.7194   , 27        , 20.8542   , 30.7984   , 21.2616   , 20.8527   , 21.2616   , 21.2616   
  139.800, 0         , 0         , 0         , 0         , 2         , 0.915285  , 0         , 0         , 0         , 21.2616   , 99.2188   , 67.5171   , 34.0556   , 33.8611   , 2200      , 820       , 832.969   , 601.953   , 616.172   , 832.813   , 1016.09   , 925.156   , 1.95313   , 2.03126   , 2.18751   , 2.42188   , 52.6641   , 88.2891   , 93.8438   , 54.0234   , 360       , 15.75     , 15.75     , 3.41067   , 75.75     , 32.1094   , 0.739686  , 0.949982  , 13.3333   , 50.7194   , 27.75     , 20.8252   , 30.8655   , 21.2616   , 20.8252   , 21.2616   , 21.2616   
  139.850, 0         , 0         , 0         , 0         , 2         , 0.918214  , 0         , 0         , 0         , 21.2586   , 99.2188   , 67.3279   , 34.0278   , 34.2222   , 2200      , 820       , 832.969   , 607.031   , 615.547   , 832.813   , 1016.33   , 924.609   , 2.03126   , 2.18751   , 2.34376   , 2.50001   , 53.1328   , 88.6406   , 94.2188   , 53.9531   , 360       , 15.75     , 15.75     , 3.448     , 75.75     , 32.3516   , 0.738953  , 0.949982  , 13.3333   , 50.7194   , 27.75     , 21.0083   , 30.9433   , 21.2586   , 21.0083   , 21.2586   , 21.2586   
  139.900, 0         , 0         , 0         , 0         , 2         , 0.918214  , 0         , 0         , 0         , 21.2921   , 99.2188   , 67.1906   , 34.1667   , 34.3611   , 2240      , 820       , 832.969   , 606.25    , 616.406   , 832.813   , 1019.38   , 926.25    , 2.03126   , 2.18751   , 2.34376   , 2.50001   , 53.0391   , 88.9688   , 94.5703   , 54.0234   , 360       , 15.75     , 15.75     , 3.45867   , 75.75     , 32.6641   , 0.740235  , 0.949982  , 13.3333   , 50.7194   , 27        , 20.9778   , 31.0578   , 21.2921   , 20.9778   , 21.2921   , 21.2921   
  139.950, 0         , 0         , 0         , 0         , 2         , 0.920412  , 0         , 0         , 0         , 21.1884   , 98.8511   , 66.5955   , 34.3611   , 34.3611   , 2240      , 820       , 832.969   , 604.375   , 612.344   , 832.813   , 1022.89   , 929.453   , 2.03126   , 2.18751   , 2.42188   , 2.50001   , 52.8516   , 89.2734   , 94.8984   , 53.625    , 360       , 15.75     , 15.75     , 3.408     , 75.75     , 32.8125   , 0.735962  , 0.949982  , 13.3333   , 50.3593   , 27        , 20.9503   , 31.1676   , 21.1884   , 20.9503   , 21.1884   , 21.1884   
  140.000, 0         , 0         , 0         , 0         , 2         , 0.920412  , 0         , 0         , 0         , 21.1975   , 98.0805   , 66.4277   , 34.8056   , 34.3334   , 2240      , 820       , 832.969   , 605.391   , 612.422   , 832.813   , 1021.25   , 927.578   , 2.03126   , 2.18751   , 2.42188   , 2.50001   , 52.9453   , 89.625    , 95.2734   , 53.625    , 365       , 15.75     , 15.75     , 3.424     , 75.75     , 33.0547   , 0.735779  , 0.949982  , 13.3333   , 50.3593   , 27        , 20.9656   , 31.2577   , 21.1975   , 20.9656   , 21.1975   , 21.1975   
  140.050, 0         , 0         , 0         , 0         , 2         , 0.922121  , 0         , 0         , 0         , 21.2311   , 97.4122   , 66.2934   , 35        , 34.9167   , 2280      , 820       , 832.969   , 602.969   , 613.359   , 832.813   , 1027.73   , 933.672   , 2.18751   , 2.26563   , 2.57813   , 2.65626   , 52.6875   , 89.9531   , 95.6016   , 53.6953   , 365       , 15.75     , 15.75     , 3.38934   , 75.75     , 33.2969   , 0.736878  , 0.949982  , 13.3333   , 50.3593   , 27        , 20.9335   , 31.369    , 21.2311   , 20.932    , 21.2311   , 21.2311   
  140.099, 0         , 0         , 0         , 0         , 2         , 0.922121  , 0         , 0         , 0         , 21.1121   , 96.8323   , 65.7074   , 35.1945   , 35.4445   , 2280      , 820       , 832.969   , 602.031   , 608.359   , 832.813   , 1031.17   , 937.109   , 2.18751   , 2.26563   , 2.57813   , 2.65626   , 52.6172   , 90.2109   , 95.8828   , 53.2266   , 365       , 15.75     , 15.75     , 3.40267   , 75.75     , 33.6406   , 0.731568  , 0.949982  , 13.3333   , 50.0007   , 27        , 20.9046   , 31.4591   , 21.1121   , 20.9046   , 21.1121   , 21.1121   
  140.149, 0         , 0         , 0         , 0         , 2         , 0.923585  , 0         , 0         , 0         , 21.1243   , 96.3288   , 65.5488   , 34.6945   , 34.5278   , 2320      , 820       , 832.969   , 600.234   , 608.516   , 832.813   , 1028.05   , 934.141   , 2.34376   , 2.42188   , 2.65626   , 2.81251   , 52.4297   , 90.4922   , 96.1875   , 53.2266   , 365       , 15.75     , 15.75     , 3.34667   , 76.5      , 33.7734   , 0.73108   , 0.949982  , 13.3333   , 50.0007   , 27        , 20.8786   , 31.5537   , 21.1243   , 20.8771   , 21.1243   , 21.1243   
  140.199, 0         , 0         , 0         , 0         , 2         , 0.923585  , 0         , 0         , 0         , 21.1609   , 95.8909   , 65.4541   , 35.3334   , 35.1667   , 2320      , 820       , 832.969   , 594.063   , 609.688   , 832.813   , 1031.56   , 938.047   , 2.34376   , 2.42188   , 2.65626   , 2.81251   , 51.8203   , 90.9609   , 96.6797   , 53.3203   , 365       , 15.75     , 15.75     , 3.34134   , 76.5      , 33.9844   , 0.731568  , 0.949982  , 13.3333   , 50.0007   , 27        , 20.6757   , 31.6529   , 21.1609   , 20.6757   , 21.1609   , 21.1609   
  140.249, 0         , 0         , 0         , 0         , 2         , 0.926271  , 0         , 0         , 0         , 21.1945   , 95.5109   , 65.2802   , 35.5      , 35.9445   , 2320      , 820       , 832.969   , 597.266   , 610.391   , 832.813   , 1036.33   , 942.344   , 2.34376   , 2.57813   , 2.50001   , 2.81251   , 52.125    , 91.0547   , 96.7734   , 53.3906   , 365       , 15.75     , 15.75     , 3.38934   , 76.5      , 34.1953   , 0.733338  , 0.949982  , 13.3333   , 50.0007   , 27        , 20.7749   , 31.7932   , 21.1945   , 20.7733   , 21.1945   , 21.1945   
  140.299, 0         , 0         , 0         , 0         , 2         , 0.926271  , 0         , 0         , 0         , 21.1456   , 93.9774   , 65.0513   , 35.5278   , 36.75     , 2360      , 820       , 832.969   , 603.672   , 608.125   , 832.813   , 1037.5    , 942.5     , 2.34376   , 2.57813   , 2.50001   , 2.81251   , 52.7109   , 91.6406   , 97.4063   , 53.1563   , 365       , 15.75     , 15.75     , 3.432     , 76.5      , 34.5469   , 0.730591  , 0.949982  , 13.3333   , 50.0007   , 27        , 20.9625   , 31.8299   , 21.1456   , 20.9625   , 21.1456   , 21.1456   
  140.349, 0         , 0         , 0         , 0         , 2         , 0.927003  , 0         , 0         , 0         , 21.051    , 90.0941   , 64.3738   , 36.3334   , 36.7223   , 2360      , 820       , 832.969   , 604.063   , 604.688   , 832.813   , 1041.17   , 945.234   , 2.18751   , 2.57813   , 2.57813   , 2.96876   , 52.7578   , 91.8984   , 97.6875   , 52.8281   , 365       , 15.75     , 15.75     , 3.424     , 76.5      , 34.6875   , 0.725892  , 0.949982  , 13.7255   , 49.6406   , 27        , 21.0159   , 32.0023   , 21.051    , 21.0144   , 21.051    , 21.051    
  140.399, 0         , 0         , 0         , 0         , 2         , 0.927003  , 0         , 0         , 0         , 21.0602   , 89.6546   , 64.2121   , 36.5      , 37.25     , 2400      , 820       , 832.969   , 608.281   , 604.609   , 832.813   , 1043.59   , 946.641   , 2.18751   , 2.57813   , 2.57813   , 2.96876   , 53.1328   , 92.2734   , 98.0859   , 52.8047   , 370       , 15.75     , 15.75     , 3.45067   , 76.5      , 34.9453   , 0.726075  , 0.949982  , 13.7255   , 49.6406   , 27        , 21.1136   , 32.0938   , 21.0602   , 21.1121   , 21.0602   , 21.0602   
  140.449, 0         , 0         , 0         , 0         , 2         , 0.928957  , 0         , 0         , 0         , 20.9046   , 85.7239   , 63.4827   , 36.1945   , 38.3889   , 2400      , 820       , 832.969   , 617.5     , 602.891   , 832.813   , 1045.78   , 947.109   , 2.34376   , 2.57813   , 2.73438   , 2.96876   , 53.6016   , 92.5547   , 98.3672   , 52.2188   , 370       , 15.75     , 15.75     , 3.50934   , 76.5      , 35.2188   , 0.724427  , 0.949982  , 13.7255   , 49.2805   , 27        , 21.2143   , 32.2037   , 20.9046   , 21.2128   , 20.9046   , 20.9046   
  140.499, 0         , 0         , 0         , 0         , 2         , 0.928957  , 0         , 0         , 0         , 20.5658   , 75.6974   , 62.2101   , 36.3611   , 38.6667   , 2440      , 820       , 832.969   , 622.344   , 594.688   , 832.813   , 1051.88   , 950.469   , 2.34376   , 2.57813   , 2.73438   , 2.96876   , 54.0234   , 92.9766   , 98.8125   , 51.3984   , 370       , 15.75     , 15.75     , 3.512     , 76.5      , 35.5859   , 0.714539  , 0.949982  , 13.7255   , 48.5618   , 27        , 21.2921   , 32.2953   , 20.5658   , 21.2921   , 20.5658   , 20.5658   
  140.549, 0         , 0         , 0         , 0         , 2         , 0.932374  , 0         , 0         , 0         , 20.5933   , 74.8887   , 62.0423   , 36.3334   , 38.2778   , 2440      , 820       , 832.969   , 621.484   , 609.375   , 832.813   , 1058.59   , 955.156   , 2.50001   , 2.57813   , 2.89063   , 2.96876   , 52.9453   , 93.2813   , 99.1406   , 51.7969   , 370       , 15.75     , 15.75     , 3.43734   , 76.5      , 35.7109   , 0.731812  , 0.949982  , 13.3333   , 48.5618   , 27        , 20.903    , 32.4295   , 20.5933   , 20.9015   , 20.5933   , 20.5933   
  140.599, 0         , 0         , 0         , 0         , 2         , 0.932374  , 0         , 0         , 0         , 20.6116   , 74.1883   , 61.9172   , 36.0556   , 37.6667   , 2440      , 820       , 832.969   , 627.188   , 618.359   , 832.813   , 1062.81   , 956.406   , 2.50001   , 2.57813   , 2.89063   , 2.96876   , 53.0156   , 93.5625   , 99.4453   , 52.1719   , 375       , 15.75     , 15.75     , 3.41067   , 76.5      , 35.9844   , 0.743531  , 0.949982  , 13.3333   , 48.5618   , 27        , 20.8466   , 32.5196   , 20.6116   , 20.8466   , 20.6116   , 20.6116   
  140.649, 0         , 0         , 0         , 0         , 2         , 0.934816  , 0         , 0         , 0         , 20.5963   , 73.581    , 61.7096   , 36.2223   , 37.4445   , 2480      , 820       , 832.969   , 628.984   , 625.234   , 832.813   , 1068.59   , 959.375   , 2.65626   , 2.65626   , 2.89063   , 3.12501   , 52.7578   , 93.8438   , 99.75     , 52.4063   , 375       , 15.75     , 15.75     , 3.33334   , 76.5      , 36.2891   , 0.751404  , 0.949982  , 13.3333   , 48.5618   , 27.75     , 20.7153   , 32.6035   , 20.5963   , 20.7153   , 20.5963   , 20.5963   
  140.699, 0         , 0         , 0         , 0         , 2         , 0.934816  , 0         , 0         , 0         , 20.6024   , 73.0546   , 61.5479   , 36.7778   , 39.75     , 2480      , 820       , 832.969   , 637.891   , 625.859   , 832.813   , 1071.88   , 959.609   , 2.65626   , 2.65626   , 2.89063   , 3.12501   , 53.5313   , 94.3594   , 100.289   , 52.3828   , 375       , 15.75     , 15.75     , 3.49334   , 76.5      , 36.6406   , 0.751587  , 0.949982  , 13.3333   , 48.5618   , 27.75     , 20.8557   , 32.6996   , 20.6024   , 20.8557   , 20.6024   , 20.6024   
  140.749, 0         , 0         , 0         , 0         , 2         , 0.938478  , 0         , 0         , 0         , 20.6787   , 72.5953   , 61.496    , 37.4167   , 39.9445   , 2520      , 820       , 832.969   , 640.391   , 628.516   , 834.063   , 1078.83   , 963.75    , 2.65626   , 2.73438   , 3.04688   , 3.12501   , 53.7188   , 95.0156   , 100.992   , 52.5938   , 375       , 15.75     , 15.75     , 3.48534   , 76.5      , 36.75     , 0.755066  , 0.949982  , 13.7255   , 48.5618   , 28.5      , 20.9503   , 32.8491   , 20.6787   , 20.9503   , 20.6787   , 20.6787   
  140.799, 0         , 0         , 0         , 0         , 2         , 0.938478  , 0         , 0         , 0         , 20.7489   , 72.197    , 61.3953   , 37.5834   , 39.4445   , 2520      , 820       , 832.969   , 643.984   , 633.594   , 834.063   , 1082.66   , 964.453   , 2.65626   , 2.73438   , 3.04688   , 3.12501   , 54.0703   , 96.0234   , 102.07    , 53.0859   , 375       , 15.75     , 15.75     , 3.48534   , 76.5      , 37.0625   , 0.760315  , 0.949982  , 13.7255   , 48.5618   , 27.75     , 21.0312   , 33.017    , 20.7489   , 21.0297   , 20.7489   , 20.7489   
  140.849, 0         , 0         , 0         , 0         , 2         , 0.939699  , 0         , 0         , 0         , 20.8008   , 71.8506   , 61.2854   , 38.25     , 39.5556   , 2560      , 820       , 832.969   , 640.234   , 637.344   , 832.813   , 1089.06   , 968.047   , 2.65626   , 2.73438   , 3.28126   , 3.28126   , 53.8125   , 97.0547   , 103.148   , 53.5547   , 375       , 15.75     , 15.75     , 3.43467   , 76.5      , 37.3516   , 0.764832  , 0.949982  , 13.7255   , 48.5618   , 27.75     , 20.9885   , 33.162    , 20.8008   , 20.987    , 20.8008   , 20.8008   
  140.899, 0         , 0         , 0         , 0         , 2         , 0.939699  , 0         , 0         , 0         , 20.8557   , 71.55     , 61.1908   , 39.3056   , 41.5556   , 2560      , 820       , 832.969   , 646.172   , 640.469   , 832.813   , 1094.53   , 969.766   , 2.65626   , 2.73438   , 3.28126   , 3.28126   , 54.5391   , 98.5781   , 104.789   , 54        , 375       , 15.75     , 15.75     , 3.552     , 76.5      , 37.5781   , 0.768311  , 0.949982  , 14.1177   , 48.5618   , 27.75     , 21.0251   , 33.3054   , 20.8557   , 21.0236   , 20.8557   , 20.8557   
  140.949, 0         , 0         , 0         , 0         , 2         , 0.940919  , 0         , 0         , 0         , 21.0266   , 71.2906   , 61.1084   , 39.8611   , 42.25     , 2600      , 820       , 832.969   , 656.172   , 648.047   , 832.813   , 1100.7    , 972.656   , 2.57813   , 2.89063   , 3.43751   , 3.35938   , 55.5469   , 99.0938   , 105.328   , 54.7734   , 375       , 15.75     , 15.75     , 3.61867   , 76.5      , 37.6953   , 0.777711  , 0.949982  , 14.1177   , 48.5618   , 27.75     , 21.2723   , 33.6334   , 21.0266   , 21.2708   , 21.0266   , 21.0266   
  140.999, 0         , 0         , 0         , 0         , 2         , 0.940919  , 0         , 0         , 0         , 21.0114   , 71.0618   , 61.0321   , 40.1389   , 41.1667   , 2600      , 820       , 832.969   , 653.359   , 644.922   , 832.813   , 1104.53   , 974.063   , 2.57813   , 2.89063   , 3.43751   , 3.35938   , 55.3828   , 100.383   , 106.688   , 54.5859   , 380       , 15.75     , 15.75     , 3.57334   , 76.5      , 38.0625   , 0.773926  , 0.949982  , 14.1177   , 48.5618   , 28.5      , 21.3883   , 33.6472   , 21.0114   , 21.3867   , 21.0114   , 21.0114   
  141.049, 0         , 0         , 0         , 0         , 2         , 0.941652  , 0         , 0         , 0         , 21.1304   , 70.8649   , 60.9345   , 40.9723   , 43.3889   , 2640      , 820       , 832.969   , 655.234   , 655.156   , 832.813   , 1110.7    , 978.203   , 2.73438   , 3.04688   , 3.59376   , 3.51563   , 55.6406   , 101.133   , 107.484   , 55.6406   , 380       , 15        , 15        , 3.59734   , 76.5      , 38.3125   , 0.780945  , 0.949982  , 14.5098   , 48.5618   , 27.75     , 21.3806   , 33.9005   , 21.1304   , 21.3806   , 21.1304   , 21.1304   
  141.099, 0         , 0         , 0         , 0         , 2         , 0.941652  , 0         , 0         , 0         , 21.1517   , 69.513    , 60.8521   , 41.7223   , 42.1945   , 2640      , 820       , 832.969   , 654.219   , 652.891   , 832.813   , 1114.61   , 980.547   , 2.73438   , 3.04688   , 3.59376   , 3.51563   , 55.6406   , 102.352   , 108.797   , 55.5234   , 380       , 15        , 15        , 3.544     , 76.5      , 38.4688   , 0.783753  , 0.949982  , 14.5098   , 48.5618   , 28.5      , 21.4218   , 33.9813   , 21.1517   , 21.4203   , 21.1517   , 21.1517   
  141.149, 0         , 0         , 0         , 0         , 2         , 0.943849  , 0         , 0         , 0         , 21.2708   , 69.3131   , 60.8002   , 42.5834   , 43.6667   , 2640      , 820       , 832.969   , 653.828   , 654.063   , 832.813   , 1115.78   , 980.938   , 2.89063   , 3.04688   , 3.43751   , 3.67188   , 55.6641   , 103.125   , 109.617   , 55.7109   , 380       , 15        , 15        , 3.59467   , 76.5      , 38.7891   , 0.784913  , 0.949982  , 14.5098   , 48.5618   , 28.5      , 21.4295   , 34.2057   , 21.2708   , 21.4295   , 21.2708   , 21.2708   
  141.199, 0         , 0         , 0         , 0         , 2         , 0.943849  , 0         , 0         , 0         , 21.3043   , 69.1407   , 60.7117   , 42.8611   , 44.75     , 2680      , 820       , 832.969   , 659.297   , 656.953   , 832.813   , 1122.34   , 985.703   , 2.89063   , 3.04688   , 3.43751   , 3.67188   , 56.25     , 103.875   , 110.414   , 56.0391   , 385       , 15        , 15        , 3.66667   , 76.5      , 39.1328   , 0.788636  , 0.949982  , 14.5098   , 48.5618   , 28.5      , 21.5042   , 34.3125   , 21.3043   , 21.5027   , 21.3043   , 21.3043   
  141.249, 0         , 0         , 0         , 0         , 2         , 0.943849  , 0         , 0         , 0         , 21.2982   , 68.9896   , 60.5713   , 43.3056   , 43.7778   , 2680      , 820       , 832.969   , 657.969   , 659.219   , 832.813   , 1123.13   , 985.313   , 2.96876   , 3.28126   , 3.59376   , 3.82813   , 56.2734   , 105.422   , 111.938   , 56.4141   , 385       , 15        , 15        , 3.6       , 76.5      , 39.4844   , 0.790833  , 0.949982  , 14.902    , 48.5618   , 28.5      , 21.5164   , 34.3811   , 21.2982   , 21.5149   , 21.2982   , 21.2982   
  141.299, 0         , 0         , 0         , 0         , 2         , 0.945802  , 0         , 0         , 0         , 21.4234   , 68.8584   , 60.492    , 43.5556   , 45.3334   , 2720      , 820       , 832.969   , 659.844   , 664.922   , 832.813   , 1128.75   , 989.141   , 2.96876   , 3.28126   , 3.59376   , 3.82813   , 56.5547   , 106.523   , 113.109   , 57.0469   , 385       , 15        , 15        , 3.66667   , 76.5      , 39.5859   , 0.798218  , 0.949982  , 14.902    , 48.5618   , 28.5      , 21.5134   , 34.6375   , 21.4234   , 21.5119   , 21.4234   , 21.4234   
  141.349, 0         , 0         , 0         , 0         , 2         , 0.945802  , 0         , 0         , 0         , 21.5241   , 68.7455   , 60.4126   , 43.8889   , 45.1111   , 2720      , 820       , 832.969   , 656.094   , 670       , 832.813   , 1134.45   , 993.594   , 3.12501   , 3.43751   , 3.82813   , 3.90626   , 56.2266   , 106.945   , 113.555   , 57.5859   , 385       , 15        , 15        , 3.648     , 76.5      , 39.9453   , 0.803773  , 0.949982  , 14.902    , 48.5618   , 28.5      , 21.4005   , 34.848    , 21.5241   , 21.3989   , 21.5241   , 21.5241   
  141.399, 0         , 0         , 0         , 0         , 2         , 0.945558  , 0         , 0         , 0         , 21.4234   , 67.0533   , 60.2601   , 44.8334   , 47.25     , 2760      , 820       , 832.969   , 667.266   , 667.5     , 832.813   , 1140      , 996.953   , 3.12501   , 3.43751   , 3.82813   , 3.90626   , 57.6094   , 109.078   , 115.805   , 57.6563   , 385       , 15        , 15        , 3.73867   , 76.5      , 40.2344   , 0.800782  , 0.949982  , 15.2941   , 48.5618   , 28.5      , 21.7056   , 34.7733   , 21.4234   , 21.7041   , 21.4234   , 21.4234   
  141.449, 0         , 0         , 0         , 0         , 2         , 0.945558  , 0         , 0         , 0         , 21.6461   , 66.922    , 60.1807   , 45.3334   , 45.8334   , 2760      , 820       , 832.969   , 669.531   , 676.641   , 832.813   , 1142.58   , 997.5     , 3.28126   , 3.59376   , 3.82813   , 4.06251   , 57.9375   , 109.945   , 116.742   , 58.6406   , 390       , 15        , 15        , 3.69867   , 76.5      , 40.5156   , 0.81189   , 0.949982  , 15.2941   , 48.5618   , 28.5      , 21.814    , 35.1883   , 21.6461   , 21.814    , 21.6461   , 21.6461   
  141.499, 0         , 0         , 0         , 0         , 2         , 0.945558  , 0         , 0         , 0         , 21.7163   , 66.8061   , 60.1319   , 45.9723   , 47.5556   , 2800      , 820       , 832.969   , 669.375   , 679.844   , 832.813   , 1147.81   , 1001.25   , 3.28126   , 3.59376   , 3.82813   , 4.06251   , 57.9844   , 110.672   , 117.492   , 59.0156   , 390       , 15        , 15        , 3.712     , 76.5      , 40.6563   , 0.815858  , 0.949982  , 15.2941   , 48.5618   , 28.5      , 21.7514   , 35.3333   , 21.7163   , 21.7499   , 21.7163   , 21.7163   
  141.549, 0         , 0         , 0         , 0         , 2         , 0.945558  , 0         , 0         , 0         , 21.7102   , 66.7069   , 59.9854   , 46.9445   , 49.1667   , 2800      , 820       , 832.969   , 679.375   , 687.188   , 832.813   , 1152.89   , 1003.91   , 3.51563   , 3.82813   , 3.82813   , 4.06251   , 59.0156   , 111.422   , 118.289   , 59.7891   , 390       , 15        , 15        , 3.78134   , 76.5      , 41.0859   , 0.819153  , 0.949982  , 15.6863   , 48.5618   , 27.75     , 21.9727   , 35.4126   , 21.7102   , 21.9727   , 21.7102   , 21.7102   
  141.599, 0         , 0         , 0         , 0         , 2         , 0.947023  , 0         , 0         , 0         , 21.6583   , 66.6199   , 59.8725   , 47.8056   , 49        , 2840      , 820       , 832.969   , 678.516   , 690.547   , 832.813   , 1158.13   , 1007.5    , 3.51563   , 3.82813   , 3.82813   , 4.06251   , 59.1328   , 111.75    , 120.633   , 60.3047   , 395       , 15        , 15        , 3.768     , 76.5      , 41.2969   , 0.82898   , 0.949982  , 15.6863   , 48.5618   , 27.75     , 21.724    , 35.3882   , 21.6583   , 21.7224   , 21.6583   , 21.6583   
  141.649, 0         , 0         , 0         , 0         , 2         , 0.948244  , 0         , 0         , 0         , 21.6858   , 66.5452   , 59.8755   , 49.5      , 51.0556   , 2840      , 820       , 832.969   , 684.766   , 687.266   , 832.813   , 1159.53   , 1008.28   , 3.67188   , 3.90626   , 4.06251   , 4.53126   , 59.7422   , 111.75    , 120.703   , 60        , 395       , 15        , 15        , 3.84267   , 76.5      , 41.6563   , 0.825318  , 0.949982  , 16.0784   , 48.5618   , 27.75     , 21.9101   , 35.4325   , 21.6858   , 21.9086   , 21.6858   , 21.6858   
  141.699, 0         , 0         , 0         , 0         , 2         , 0.948244  , 0         , 0         , 0         , 21.6034   , 66.4795   , 59.7352   , 49.25     , 49.0834   , 2880      , 820       , 832.969   , 685.313   , 683.203   , 832.813   , 1166.17   , 1013.75   , 3.67188   , 3.90626   , 4.06251   , 4.53126   , 59.8828   , 111.75    , 121.641   , 59.6953   , 395       , 15        , 15        , 3.73334   , 76.5      , 42        , 0.81952   , 0.949982  , 16.0784   , 48.5618   , 27.75     , 22.0886   , 35.3821   , 21.6034   , 22.0886   , 21.6034   , 21.6034   
  141.749, 0         , 0         , 0         , 0         , 2         , 0.94922   , 0         , 0         , 0         , 21.4447   , 65.1993   , 59.5978   , 49.4167   , 50.5278   , 2880      , 820       , 832.969   , 686.094   , 679.609   , 832.813   , 1167.27   , 1013.91   , 3.82813   , 3.90626   , 4.37501   , 4.53126   , 60.1172   , 111       , 123.586   , 59.5078   , 395       , 15        , 15        , 3.77867   , 76.5      , 42.3359   , 0.815552  , 0.949982  , 16.0784   , 48.5618   , 27.75     , 22.0459   , 35.1975   , 21.4447   , 22.0459   , 21.4447   , 21.4447   
  141.799, 0         , 0         , 0         , 0         , 2         , 0.94922   , 0         , 0         , 0         , 21.2677   , 65.1047   , 59.5612   , 49.5      , 50.6112   , 2880      , 820       , 832.969   , 682.5     , 673.359   , 832.813   , 1175.55   , 1020.39   , 3.82813   , 3.90626   , 4.37501   , 4.53126   , 59.8359   , 111       , 124.359   , 58.9688   , 400       , 15        , 15        , 3.76267   , 76.5      , 42.5078   , 0.80835   , 0.949982  , 16.0784   , 48.5618   , 27.75     , 21.9528   , 34.9213   , 21.2677   , 21.9513   , 21.2677   , 21.2677   
  141.849, 0         , 0         , 0         , 0         , 2         , 0.949953  , 0         , 0         , 0         , 21.1792   , 65.0239   , 59.4269   , 49.6112   , 52.1667   , 2920      , 820       , 832.891   , 685.859   , 672.969   , 832.813   , 1179.77   , 1022.66   , 3.75001   , 3.90626   , 4.37501   , 4.53126   , 60.2344   , 111       , 125.273   , 59.0156   , 400       , 15        , 15        , 3.808     , 76.5      , 42.9063   , 0.807313  , 0.949982  , 16.0784   , 48.5618   , 27.75     , 21.9452   , 34.8511   , 21.1792   , 21.9452   , 21.1792   , 21.1792   
  141.899, 0         , 0         , 0         , 0         , 2         , 0.949953  , 0         , 0         , 0         , 20.9778   , 64.9521   , 59.2469   , 49.6112   , 51.8056   , 2960      , 820       , 832.891   , 684.297   , 668.125   , 832.813   , 1186.88   , 1026.88   , 3.75001   , 3.90626   , 4.37501   , 4.53126   , 60.3047   , 111       , 127.523   , 58.7578   , 400       , 15        , 15        , 3.74934   , 76.5      , 43.1953   , 0.80188   , 0.949982  , 15.6863   , 48.5618   , 27.75     , 21.9147   , 34.6161   , 20.9778   , 21.9147   , 20.9778   , 20.9778   
