TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , ldtvm     , mifa_w    , miszul_w  , mrfa_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , mizsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , , , , , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , DK      , PED     , °KW       ,           , , 
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","WastegateDutyCycle","TorqueDesired","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueForTimingIntervention"
   82.000, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.54102   , 15.625    , 0.756836  , 9.61112   , 1960      , 820       , 830.156   , 252.188   , 192.266   , 830.313   , 844.297   , 0.703127  , 0.976565  , 0.703127  , 1.09375   , 17.4844   , 148.242   , 150.609   , 12.2344   , 235       , 12.75     , 12.75     , 1.592     , 34.5      , 29.2109   , 1.56863   , 1.97757   , 31.5      , 9.85566   , 68.7623   , 9.85413   
   82.050, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.54712   , 15.625    , 0.756836  , 10.1667   , 1960      , 820       , 830.156   , 251.094   , 192.266   , 830.313   , 844.297   , 0.703127  , 0.976565  , 0.703127  , 1.09375   , 17.3672   , 148.242   , 150.609   , 12.2344   , 235       , 12.75     , 12.75     , 1.62934   , 34.5      , 29.2734   , 1.56863   , 1.97757   , 31.5      , 9.70765   , 68.779    , 9.70765   
   82.100, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.56238   , 15.625    , 0.759888  , 9.55556   , 1920      , 820       , 830.156   , 250.234   , 192.266   , 830.313   , 844.844   , 0.722658  , 0.89844   , 0.742189  , 1.01563   , 17.2969   , 147.984   , 150.328   , 12.2344   , 235       , 12.75     , 12.75     , 1.62667   , 34.5      , 29.2734   , 1.56863   , 1.97757   , 31.5      , 9.73664   , 68.7516   , 9.73511   
   82.150, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.57459   , 15.625    , 0.76294   , 10.3333   , 1920      , 820       , 830.156   , 252.5     , 192.266   , 830.313   , 844.609   , 0.722658  , 0.89844   , 0.742189  , 1.01563   , 17.5078   , 147.492   , 149.836   , 12.2344   , 235       , 12.75     , 12.75     , 1.656     , 34.5      , 29.2109   , 1.56863   , 1.97757   , 32.25     , 9.74274   , 68.6524   , 11.9934   
   82.200, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.59595   , 15.625    , 0.765992  , 9.94445   , 1920      , 820       , 830.156   , 254.453   , 192.109   , 830.313   , 844.453   , 0.761721  , 0.976565  , 0.781252  , 0.976565  , 17.6719   , 146.813   , 149.156   , 12.2344   , 235       , 12.75     , 12.75     , 1.65334   , 34.5      , 29.1406   , 1.56863   , 1.97757   , 31.5      , 9.8755    , 68.4906   , 9.8755    
   82.250, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.69971   , 15.625    , 0.909424  , 10.0278   , 1920      , 820       , 830.156   , 255.938   , 192.109   , 830.313   , 844.297   , 0.761721  , 0.976565  , 0.781252  , 0.976565  , 17.8125   , 146.438   , 148.758   , 12.2344   , 235       , 12.75     , 12.75     , 1.66134   , 34.5      , 29.1328   , 1.56863   , 2.33768   , 31.5      , 9.95789   , 68.2847   , 9.95789   
   82.300, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.71192   , 15.625    , 0.909424  , 9.44445   , 1880      , 820       , 830.156   , 252.656   , 192.109   , 830.313   , 844.297   , 0.761721  , 0.937502  , 0.761721  , 0.89844   , 17.5313   , 146.367   , 148.688   , 12.2344   , 235       , 12.75     , 12.75     , 1.64534   , 34.5      , 29.1563   , 1.56863   , 2.33768   , 31.5      , 9.82362   , 68.2099   , 9.82362   
   82.350, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.71497   , 15.625    , 0.909424  , 9.86112   , 1920      , 820       , 830.156   , 250.859   , 192.109   , 830.313   , 845.469   , 0.761721  , 0.937502  , 0.761721  , 0.89844   , 17.3672   , 146.484   , 148.805   , 12.2344   , 235       , 12.75     , 12.75     , 1.64267   , 34.5      , 29.1484   , 1.56863   , 2.33768   , 31.5      , 9.71833   , 68.1977   , 9.7168    
   82.400, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.66919   , 15.625    , 0.900269  , 9.77779   , 1920      , 820       , 830.156   , 250.703   , 192.188   , 830.313   , 844.766   , 0.781252  , 0.937502  , 0.761721  , 0.89844   , 17.3438   , 147.422   , 149.766   , 12.2344   , 235       , 12.75     , 12.75     , 1.616     , 34.5      , 29.1016   , 1.56863   , 2.33768   , 10.5      , 9.70612   , 68.3289   , 7.06788   
   82.450, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.68445   , 15.625    , 0.900269  , 10.2222   , 1920      , 820       , 830.156   , 253.828   , 192.188   , 830.313   , 844.297   , 0.781252  , 0.937502  , 0.761721  , 0.89844   , 17.625    , 147.422   , 149.766   , 12.2344   , 235       , 12.75     , 12.75     , 1.66134   , 34.5      , 29.1094   , 1.56863   , 2.33768   , 13.5      , 9.8343    , 68.4784   , 7.77283   
   82.500, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.65393   , 15.625    , 0.900269  , 10.1945   , 1920      , 820       , 830.156   , 255.391   , 192.266   , 830.313   , 844.531   , 0.781252  , 0.859377  , 0.742189  , 0.937502  , 17.7656   , 147.797   , 150.141   , 12.2344   , 235       , 12.75     , 12.75     , 1.67467   , 34.5      , 29.1641   , 1.56863   , 2.33768   , 31.5      , 9.93806   , 68.6387   , 9.93653   
   82.550, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.66309   , 15.625    , 0.900269  , 9.77779   , 1920      , 820       , 830.156   , 255.078   , 192.266   , 830.313   , 844.297   , 0.781252  , 0.859377  , 0.742189  , 0.937502  , 17.7188   , 147.516   , 149.859   , 12.2344   , 235       , 12.75     , 12.75     , 1.66134   , 34.5      , 29.1719   , 1.56863   , 2.33768   , 31.5      , 9.96857   , 68.6066   , 9.96705   
   82.600, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.65699   , 15.625    , 0.900269  , 9.8889    , 1920      , 820       , 830.156   , 252.891   , 192.266   , 830.313   , 844.531   , 0.800783  , 0.89844   , 0.703127  , 0.937502  , 17.5313   , 147.68    , 150.023   , 12.2344   , 235       , 12.75     , 12.75     , 1.664     , 34.5      , 29.1484   , 1.56863   , 2.33768   , 31.5      , 9.82209   , 68.5685   , 9.82056   
   82.650, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.66614   , 15.625    , 0.900269  , 9.94445   , 1920      , 820       , 830.156   , 253.203   , 192.266   , 830.313   , 844.297   , 0.800783  , 0.89844   , 0.703127  , 0.937502  , 17.5547   , 147.398   , 149.742   , 12.2344   , 235       , 12.75     , 12.75     , 1.664     , 34.5      , 29.0313   , 1.56863   , 2.33768   , 31.5      , 9.8343    , 68.573    , 9.83277   
   82.700, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.6814    , 15.625    , 0.903321  , 10.8611   , 1920      , 820       , 830.234   , 256.875   , 192.266   , 830.313   , 844.297   , 0.839846  , 0.937502  , 0.703127  , 0.937502  , 17.8828   , 147.07    , 149.414   , 12.2344   , 235       , 12.75     , 12.75     , 1.68      , 34.5      , 28.9922   , 1.56863   , 2.33768   , 32.25     , 9.89838   , 68.4784   , 9.89686   
   82.750, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.6875    , 15.625    , 0.903321  , 10.3056   , 1920      , 820       , 830.234   , 259.453   , 192.188   , 830.313   , 844.297   , 0.839846  , 0.937502  , 0.703127  , 0.937502  , 18.1172   , 146.883   , 149.227   , 12.2344   , 235       , 12.75     , 12.75     , 1.67467   , 34.5      , 29.0078   , 1.56863   , 2.33768   , 32.25     , 10.112    , 68.3899   , 10.1105   
   82.800, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.68445   , 15.625    , 0.906373  , 9.69445   , 1920      , 820       , 830.234   , 255.938   , 192.188   , 830.313   , 844.844   , 0.800783  , 0.937502  , 0.722658  , 0.89844   , 17.8125   , 146.648   , 148.969   , 12.2344   , 235       , 12.75     , 12.75     , 1.648     , 34.5      , 29.0625   , 1.56863   , 2.33768   , 31.5      , 10.0067   , 68.3518   , 10.0067   
   82.850, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.70887   , 15.625    , 0.909424  , 9.77779   , 1920      , 820       , 830.234   , 255.703   , 192.109   , 830.313   , 844.297   , 0.800783  , 0.937502  , 0.722658  , 0.89844   , 17.7891   , 146.531   , 148.852   , 12.2344   , 235       , 12.75     , 12.75     , 1.648     , 34.5      , 29.0469   , 1.56863   , 2.33768   , 31.5      , 9.95942   , 68.2587   , 9.95789   
   82.900, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.70581   , 15.625    , 0.906373  , 9.75001   , 1920      , 820       , 830.234   , 253.75    , 192.188   , 830.313   , 844.297   , 0.781252  , 0.976565  , 0.722658  , 0.89844   , 17.625    , 146.578   , 148.898   , 12.2344   , 235       , 12.75     , 12.75     , 1.63734   , 34.5      , 28.9297   , 1.56863   , 2.33768   , 31.5      , 9.86939   , 68.2526   , 9.86939   
   82.950, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.70581   , 15.625    , 0.906373  , 9.66667   , 1920      , 820       , 830.234   , 252.344   , 192.188   , 830.313   , 844.297   , 0.781252  , 0.976565  , 0.722658  , 0.89844   , 17.4844   , 146.672   , 148.992   , 12.2344   , 235       , 12.75     , 12.75     , 1.60534   , 34.5      , 28.9063   , 1.56863   , 2.33768   , 31.5      , 9.79768   , 68.2801   , 9.79615   
   83.000, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.69361   , 15.625    , 0.906373  , 9.94445   , 1920      , 820       , 830.234   , 251.328   , 192.109   , 830.313   , 844.531   , 0.820315  , 1.01563   , 0.761721  , 0.937502  , 17.4141   , 146.859   , 149.203   , 12.2344   , 235       , 12.75     , 12.75     , 1.64534   , 34.5      , 28.9844   , 1.56863   , 2.33768   , 31.5      , 9.70765   , 68.3182   , 9.70765   
   83.050, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.69361   , 15.625    , 0.906373  , 10.1945   , 1920      , 820       , 830.234   , 254.375   , 192.109   , 830.313   , 844.297   , 0.820315  , 1.01563   , 0.761721  , 0.937502  , 17.6719   , 146.836   , 149.18    , 12.2344   , 235       , 12.75     , 12.75     , 1.656     , 34.5      , 29.0234   , 1.56863   , 2.33768   , 32.25     , 9.83887   , 68.3518   , 9.83887   
   83.100, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.66614   , 15.625    , 0.900269  , 9.97223   , 1920      , 820       , 830.156   , 255.156   , 192.109   , 829.063   , 844.297   , 0.839846  , 0.976565  , 0.781252  , 0.937502  , 17.7422   , 147.586   , 149.93    , 12.2344   , 235       , 12.75     , 12.75     , 1.64534   , 34.5      , 28.9531   , 1.56863   , 2.33768   , 32.25     , 9.95179   , 68.4281   , 9.95179   
   83.150, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.66004   , 15.625    , 0.900269  , 9.97223   , 1920      , 820       , 830.156   , 253.75    , 192.266   , 829.063   , 846.406   , 0.839846  , 0.976565  , 0.781252  , 0.937502  , 17.6016   , 147.586   , 149.93    , 12.2344   , 235       , 12.75     , 12.75     , 1.64267   , 34.5      , 28.9609   , 1.56863   , 2.33768   , 32.25     , 9.85718   , 68.5792   , 9.87244   
   83.200, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.66919   , 15.625    , 0.900269  , 10.1667   , 1920      , 820       , 830.156   , 254.922   , 192.266   , 830.313   , 844.375   , 0.839846  , 0.976565  , 0.742189  , 0.859377  , 17.7188   , 147.234   , 149.578   , 12.2344   , 235       , 12.75     , 12.75     , 1.66134   , 34.5      , 28.9453   , 1.56863   , 2.33768   , 31.5      , 9.8877    , 68.5456   , 9.8877    
   83.250, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.6875    , 15.625    , 0.903321  , 9.77779   , 1920      , 820       , 830.156   , 251.953   , 192.266   , 830.313   , 846.406   , 0.839846  , 0.976565  , 0.742189  , 0.859377  , 17.4609   , 147.07    , 149.414   , 12.2344   , 235       , 12.75     , 12.75     , 1.61067   , 34.5      , 28.9922   , 1.56863   , 2.33768   , 31.5      , 9.8053    , 68.4403   , 9.8053    
   83.300, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.69361   , 15.625    , 0.906373  , 9.66667   , 1920      , 820       , 830.156   , 250.156   , 192.188   , 830.313   , 844.375   , 0.859377  , 0.937502  , 0.761721  , 0.820315  , 17.2969   , 146.672   , 148.992   , 12.2344   , 235       , 12.75     , 12.75     , 1.64534   , 34.5      , 28.9922   , 1.56863   , 2.33768   , 31.5      , 9.66798   , 68.3625   , 9.66798   
   83.350, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.70276   , 15.625    , 0.906373  , 9.58334   , 1920      , 820       , 830.156   , 248.281   , 192.109   , 830.313   , 845.625   , 0.859377  , 0.937502  , 0.761721  , 0.820315  , 17.1328   , 146.742   , 149.086   , 12.2344   , 235       , 12.75     , 12.75     , 1.64      , 34.5      , 28.9297   , 1.56863   , 2.33768   , 32.25     , 9.5749    , 68.3075   , 9.57337   
   83.400, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 9.58558   , 15.625    , 0         , 9.72223   , 1920      , 820       , 830.156   , 248.672   , 192.109   , 830.313   , 844.453   , 0.839846  , 0.976565  , 0.761721  , 0.89844   , 17.1797   , 147.07    , 149.414   , 12.2344   , 235       , 12.75     , 12.75     , 1.648     , 34.5      , 28.8984   , 1.56863   , 0         , 30.75     , 9.58405   , 68.3518   , 9.58253   
   83.450, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 8.91114   , 15.4236   , 0         , 9.77779   , 1920      , 820       , 830.156   , 250.313   , 192.109   , 830.313   , 844.297   , 0.839846  , 0.976565  , 0.761721  , 0.89844   , 17.3203   , 146.836   , 149.18    , 12.2344   , 235       , 12.75     , 12.75     , 1.656     , 34.5      , 28.9453   , 1.56863   , 0         , 21        , 9.67255   , 68.3854   , 8.91114   
   83.500, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 8.3252    , 15.2802   , 0         , 9.6389    , 1880      , 820       , 830.156   , 250.938   , 192.109   , 830.313   , 844.297   , 0.839846  , 0.89844   , 0.761721  , 0.89844   , 17.3672   , 145.758   , 148.078   , 12.2344   , 235       , 12.75     , 12.75     , 1.648     , 34.5      , 28.9609   , 1.56863   , 0         , 32.25     , 9.68323   , 68.2038   , 10.4675   
   83.550, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 7.81861   , 15.1749   , 0.137329  , 9.6389    , 1880      , 820       , 830.156   , 249.297   , 192.031   , 830.313   , 845.859   , 0.839846  , 0.89844   , 0.761721  , 0.89844   , 17.2266   , 145.313   , 147.633   , 12.2344   , 235       , 12.75     , 12.75     , 1.648     , 34.5      , 28.9297   , 1.56863   , 0.358586  , 15        , 9.58558   , 68.0008   , 7.81861   
   83.600, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 7.38831   , 15.1062   , 0.280762  , 9.94445   , 1880      , 820       , 830.156   , 252.344   , 191.953   , 830.313   , 846.484   , 0.800783  , 0.859377  , 0.742189  , 0.937502  , 17.5078   , 145.992   , 148.313   , 12.2344   , 235       , 12.75     , 12.75     , 1.65867   , 34.5      , 28.7656   , 1.56863   , 0.718699  , 12        , 9.74885   , 67.9032   , 7.38831   
   83.650, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 7.01294   , 15.0757   , 0.27771   , 9.6389    , 1920      , 820       , 830.156   , 256.094   , 192.031   , 830.313   , 844.375   , 0.800783  , 0.859377  , 0.742189  , 0.937502  , 17.8359   , 146.93    , 149.273   , 12.2344   , 235       , 12.75     , 12.75     , 1.66934   , 34.5      , 28.7266   , 1.56863   , 0.718699  , 9.75      , 10.0266   , 68.1977   , 7.01294   
   83.700, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 6.68335   , 15.0498   , 0.274658  , 9.69445   , 1920      , 820       , 830.156   , 252.5     , 192.109   , 830.313   , 844.297   , 0.820315  , 0.859377  , 0.781252  , 0.937502  , 17.5078   , 147.328   , 149.672   , 12.2344   , 235       , 12.75     , 12.75     , 1.656     , 34.5      , 28.8438   , 1.56863   , 0.718699  , -3.75     , 9.83124   , 68.4296   , 3.68958   
   83.750, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 6.38123   , 15.0269   , 0.27771   , 10.0833   , 1920      , 820       , 830.156   , 253.359   , 192.188   , 830.313   , 846.406   , 0.820315  , 0.859377  , 0.781252  , 0.937502  , 17.5781   , 146.93    , 149.273   , 12.2344   , 235       , 12.75     , 12.75     , 1.65867   , 34.5      , 28.9922   , 1.56863   , 0.718699  , 7.5       , 9.8404    , 68.4449   , 6.38123   
   83.800, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 6.12488   , 15.0055   , 0.27771   , 9.72223   , 1920      , 820       , 830.156   , 252.188   , 192.188   , 830.313   , 844.609   , 0.820315  , 0.859377  , 0.761721  , 0.89844   , 17.4844   , 146.531   , 148.852   , 12.2344   , 235       , 12.75     , 12.75     , 1.66134   , 34.5      , 28.9141   , 1.56863   , 0.718699  , 6.75      , 9.77174   , 68.3136   , 6.17371   
   83.850, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 5.9021    , 14.9902   , 0.27771   , 9.52779   , 1880      , 820       , 830.156   , 250.938   , 192.188   , 830.313   , 844.297   , 0.820315  , 0.859377  , 0.761721  , 0.89844   , 17.3672   , 145.828   , 148.148   , 12.2344   , 235       , 12.75     , 12.75     , 1.65334   , 34.5      , 28.8203   , 1.56863   , 0.718699  , 6         , 9.70765   , 68.1931   , 5.9021    
   83.900, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 5.71595   , 14.975    , 0.280762  , 9.55556   , 1880      , 820       , 830.156   , 247.969   , 192.109   , 830.313   , 846.953   , 0.820315  , 0.820315  , 0.761721  , 0.976565  , 17.1094   , 145.031   , 147.328   , 12.2344   , 235       , 12.75     , 12.75     , 1.65067   , 35.25     , 28.75     , 1.56863   , 0.718699  , 15.75     , 9.54438   , 67.9841   , 7.94068   
   83.950, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 5.5481    , 15.2344   , 0.283814  , 9.69445   , 1840      , 820       , 830.156   , 250.234   , 191.953   , 830.313   , 844.531   , 0.820315  , 0.820315  , 0.761721  , 0.976565  , 17.3203   , 144.047   , 146.344   , 12.2344   , 235       , 12.75     , 12.75     , 1.67467   , 35.25     , 28.7109   , 1.56863   , 0.718699  , 15.75     , 9.56574   , 67.6819   , 8.10242   
   84.000, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 5.40772   , 15.2344   , 0.283814  , 9.83334   , 1840      , 820       , 830.156   , 253.281   , 191.875   , 830.313   , 846.406   , 0.820315  , 0.820315  , 0.761721  , 1.01563   , 17.6016   , 143.203   , 145.477   , 12.2344   , 235       , 12.75     , 12.75     , 1.67467   , 35.25     , 28.5703   , 1.56863   , 0.718699  , 15.75     , 9.74732   , 67.3691   , 8.26417   
   84.050, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 5.29175   , 15.2344   , 0.283814  , 9.6389    , 1840      , 820       , 830.156   , 253.984   , 191.719   , 830.313   , 846.875   , 0.820315  , 0.820315  , 0.761721  , 1.01563   , 17.6719   , 143.883   , 146.18    , 12.2344   , 235       , 12.75     , 12.75     , 1.66934   , 35.25     , 28.4688   , 1.56863   , 0.718699  , 2.25      , 9.81751   , 67.2593   , 5.29175   
   84.100, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 5.17884   , 15.2344   , 0.283814  , 10.1667   , 1840      , 820       , 830.156   , 256.719   , 191.797   , 830.313   , 845.703   , 0.781252  , 0.859377  , 0.742189  , 0.976565  , 17.9063   , 144.094   , 146.391   , 12.2344   , 235       , 12.75     , 12.75     , 1.73334   , 35.25     , 28.3203   , 1.56863   , 0.718699  , 1.5       , 9.87855   , 67.4347   , 5.17884   
   84.150, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 5.08118   , 15.2344   , 0.283814  , 9.94445   , 1880      , 820       , 830.156   , 259.453   , 191.875   , 830.313   , 847.734   , 0.781252  , 0.859377  , 0.742189  , 0.976565  , 18.1406   , 144.328   , 146.625   , 12.2344   , 235       , 12.75     , 12.75     , 1.72534   , 35.25     , 28.2578   , 1.56863   , 0.718699  , -6.75     , 10.0922   , 67.5217   , 2.91138   
   84.200, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.99268   , 15.2344   , 0.283814  , 9.83334   , 1840      , 820       , 830.156   , 261.172   , 191.797   , 830.313   , 844.375   , 0.800783  , 0.859377  , 0.742189  , 1.05469   , 18.2813   , 143.789   , 146.086   , 12.2344   , 235       , 12.75     , 12.75     , 1.73334   , 35.25     , 28.2813   , 1.56863   , 0.718699  , -0.75     , 10.1318   , 67.5202   , 4.99268   
   84.250, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.92249   , 15.2344   , 0.283814  , 9.44445   , 1840      , 820       , 830.156   , 256.875   , 191.875   , 830.313   , 844.844   , 0.800783  , 0.859377  , 0.742189  , 1.05469   , 17.9063   , 144.141   , 146.438   , 12.2344   , 235       , 12.75     , 12.75     , 1.66667   , 35.25     , 28.25     , 1.56863   , 0.718699  , 0         , 9.98688   , 67.3981   , 4.92249   
   84.300, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.8523    , 15.2344   , 0.283814  , 9.47223   , 1840      , 820       , 830.156   , 253.984   , 191.875   , 830.313   , 844.453   , 0.761721  , 0.859377  , 0.722658  , 1.09375   , 17.6484   , 143.836   , 146.133   , 12.2344   , 235       , 12.75     , 12.75     , 1.66134   , 35.25     , 28.1641   , 1.56863   , 0.718699  , 0.75      , 9.80073   , 67.4683   , 4.8523    
   84.350, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.80652   , 15.2344   , 0.283814  , 9.77779   , 1840      , 820       , 830.156   , 254.297   , 191.875   , 830.313   , 845.391   , 0.761721  , 0.859377  , 0.722658  , 1.09375   , 17.6953   , 143.836   , 146.133   , 12.2344   , 235       , 12.75     , 12.75     , 1.66134   , 35.25     , 28.0703   , 1.56863   , 0.718699  , 0         , 9.8053    , 67.4683   , 4.81568   
   84.400, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.7699    , 16.0156   , 0.430298  , 9.77779   , 1840      , 820       , 830.156   , 258.75    , 191.719   , 830.313   , 844.297   , 0.742189  , 0.89844   , 0.722658  , 1.01563   , 18.0938   , 143.203   , 145.477   , 12.2344   , 235       , 12.75     , 12.75     , 1.70934   , 35.25     , 27.9922   , 1.56863   , 1.07881   , -0.75     , 10.0037   , 67.3234   , 4.7699    
   84.450, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.74854   , 16.0156   , 0.576783  , 10.0833   , 1800      , 820       , 830.156   , 260.391   , 191.641   , 830.313   , 846.953   , 0.742189  , 0.89844   , 0.722658  , 1.01563   , 18.2344   , 142.594   , 144.867   , 12.2344   , 235       , 12.75     , 12.75     , 1.71734   , 35.25     , 27.9219   , 1.56863   , 1.4374    , -1.5      , 10.0479   , 67.1113   , 4.74854   
   84.500, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.73633   , 16.0156   , 0.717164  , 9.61112   , 1840      , 820       , 830.156   , 260.313   , 191.641   , 829.063   , 844.375   , 0.742189  , 0.976565  , 0.703127  , 1.05469   , 18.2344   , 142.195   , 144.445   , 12.2344   , 235       , 12.75     , 12.75     , 1.70667   , 35.25     , 27.875    , 1.56863   , 1.79751   , -1.5      , 10.0617   , 66.9159   , 4.73633   
   84.550, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.74244   , 16.0156   , 0.8667    , 9.44445   , 1800      , 820       , 830.156   , 258.281   , 191.641   , 829.063   , 844.297   , 0.742189  , 0.976565  , 0.703127  , 1.05469   , 18.0469   , 142.57    , 144.844   , 12.2344   , 235       , 12.75     , 12.75     , 1.66934   , 35.25     , 27.8047   , 1.56863   , 2.15762   , -0.75     , 9.98383   , 66.8885   , 4.74244   
   84.600, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.75769   , 16.0156   , 0.869752  , 9.69445   , 1800      , 820       , 830.156   , 258.984   , 191.563   , 830.313   , 844.844   , 0.761721  , 0.937502  , 0.742189  , 0.976565  , 18.1172   , 142.008   , 144.258   , 12.2344   , 235       , 12.75     , 12.75     , 1.70934   , 35.25     , 27.6406   , 1.17647   , 2.15762   , -0.75     , 9.98536   , 66.8702   , 4.75769   
   84.650, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.77295   , 16.0156   , 0.8667    , 9.69445   , 1800      , 820       , 830.156   , 259.688   , 191.563   , 830.313   , 845.234   , 0.761721  , 0.937502  , 0.742189  , 0.976565  , 18.1875   , 141.727   , 143.977   , 12.2344   , 235       , 12.75     , 12.75     , 1.70934   , 35.25     , 27.5391   , 1.17647   , 2.15762   , -0.75     , 10.0113   , 66.7069   , 4.77295   
   84.700, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.79431   , 16.4063   , 1.01624   , 9.50001   , 1800      , 820       , 830.078   , 257.422   , 191.484   , 829.063   , 847.344   , 0.722658  , 0.859377  , 0.761721  , 0.976565  , 17.9766   , 141.914   , 144.164   , 12.2344   , 235       , 12.75     , 12.75     , 1.66667   , 35.25     , 27.5234   , 1.17647   , 2.51774   , 0         , 9.94263   , 66.6871   , 4.79431   
   84.750, 0         , 0         , 0         , 0         , 2         , 0.999757  , 0         , 4.83704   , 16.4063   , 1.16272   , 8.94445   , 1800      , 820       , 830.078   , 255.234   , 191.563   , 829.063   , 844.531   , 0.722658  , 0.859377  , 0.761721  , 0.976565  , 17.7891   , 141.727   , 143.977   , 12.2344   , 235       , 12.75     , 12.75     , 1.648     , 35.25     , 27.4688   , 1.17647   , 2.87632   , 0         , 9.84193   , 66.6855   , 4.83704   
