
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: my_8D0907551M-5120.ecu

ECU identified with following data:
HWNumber    = 0261207143       (requested was 0261207143)
SWNumber    = 1037360857       (requested was 1037360857)
PartNumber  = 8D0907551M       (requested was 8D0907551M)
SWVersion   = 0002             (requested was 0002)
EngineId    = 2.7l V6/5VT      (requested was 2.7l V6/5VT)
VAGHWNumber = 
ModelId     = G

Log packet size: 50 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  18.11.2017 12:30:49.911

TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , ldtvm     , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , wdkba     , wped_w    , zwout     
   16.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.19445   , 800       , 820       , 830.391   , 465.156   , 295.859   , 830.313   , 848.594   , 1.05469   , 1.875     , 0.976565  , 1.48438   , 30.9141   , 147.117   , 147.117   , 16.8281   , 120       , 42        , 42        , 2.30667   , 61.5      , 0         , 0         , 0         , -15.75    
   16.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 760       , 820       , 830.391   , 461.563   , 297.734   , 830.313   , 848.594   , 1.05469   , 1.95313   , 0.976565  , 1.44532   , 30.6094   , 147.117   , 147.117   , 16.9688   , 120       , 42        , 42        , 2.28534   , 61.5      , 0         , 0         , 0         , -15       
   16.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.02778   , 760       , 820       , 830.391   , 460.859   , 298.203   , 830.313   , 848.359   , 1.05469   , 1.95313   , 0.976565  , 1.44532   , 30.4922   , 147.117   , 147.117   , 16.9453   , 120       , 42        , 42        , 2.25334   , 61.5      , 0         , 0         , 0         , -14.25    
   16.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.66667   , 760       , 820       , 830.391   , 465.781   , 300.625   , 831.563   , 848.516   , 1.01563   , 1.875     , 0.976565  , 1.44532   , 30.8906   , 147.117   , 147.117   , 17.1328   , 120       , 42        , 42        , 2.35467   , 61.5      , 0         , 0         , 0         , -13.5     
   16.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.91667   , 760       , 820       , 830.391   , 464.766   , 301.641   , 831.563   , 848.516   , 1.01563   , 1.875     , 0.976565  , 1.44532   , 30.7734   , 147.117   , 147.117   , 17.1563   , 120       , 42        , 42        , 2.248     , 61.5      , 0         , 0         , 0         , -14.25    
   16.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 760       , 820       , 830.391   , 464.688   , 301.875   , 830.313   , 848.516   , 1.01563   , 1.875     , 0.937502  , 1.48438   , 30.7734   , 147.117   , 147.117   , 17.2031   , 120       , 42        , 42        , 2.27467   , 61.5      , 0         , 0         , 0         , -13.5     
   16.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 760       , 820       , 830.391   , 466.875   , 301.719   , 830.313   , 848.516   , 1.01563   , 1.875     , 0.937502  , 1.48438   , 30.9375   , 147.117   , 147.117   , 17.1563   , 120       , 42        , 42        , 2.31734   , 61.5      , 0         , 0         , 0         , -14.25    
   16.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.41667   , 760       , 820       , 830.391   , 469.922   , 299.141   , 830.313   , 848.516   , 0.976565  , 1.79688   , 0.89844   , 1.52344   , 31.2891   , 147.117   , 147.117   , 17.0625   , 125       , 42        , 42        , 2.344     , 61.5      , 0         , 0         , 0         , -15       
   16.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.61112   , 800       , 820       , 830.391   , 471.797   , 299.531   , 830.313   , 848.516   , 0.976565  , 1.79688   , 0.89844   , 1.52344   , 31.4063   , 147.117   , 147.117   , 17.0391   , 125       , 42        , 42        , 2.328     , 61.5      , 0         , 0         , 0         , -15       
   16.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 800       , 820       , 830.391   , 471.25    , 298.203   , 830.313   , 848.516   , 0.937502  , 1.875     , 0.89844   , 1.52344   , 31.3828   , 147.117   , 147.117   , 16.9688   , 125       , 42        , 42        , 2.28534   , 61.5      , 0         , 0         , 0         , -15.75    
   16.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 800       , 820       , 830.391   , 468.203   , 297.813   , 830.313   , 848.516   , 0.937502  , 1.875     , 0.89844   , 1.52344   , 31.1484   , 147.117   , 147.117   , 16.9453   , 125       , 42        , 42        , 2.29867   , 61.5      , 0         , 0         , 0         , -15       
   16.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 800       , 820       , 830.391   , 464.844   , 296.641   , 831.563   , 848.516   , 0.937502  , 1.875     , 0.937502  , 1.5625    , 30.8906   , 147.117   , 147.117   , 16.8984   , 125       , 42        , 42        , 2.26134   , 61.5      , 0         , 0         , 0         , -15.75    
   16.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.86112   , 760       , 820       , 830.469   , 461.953   , 298.125   , 831.563   , 848.516   , 0.937502  , 1.875     , 0.937502  , 1.5625    , 30.5859   , 147.117   , 147.117   , 16.9453   , 125       , 42        , 42        , 2.25067   , 61.5      , 0         , 0         , 0         , -15       
   16.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.27778   , 800       , 820       , 830.469   , 461.484   , 298.047   , 830.313   , 848.516   , 0.89844   , 1.79688   , 0.89844   , 1.52344   , 30.5625   , 147.117   , 147.117   , 16.9453   , 125       , 42        , 42        , 2.264     , 61.5      , 0         , 0         , 0         , -15       
   16.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 760       , 820       , 830.469   , 463.281   , 297.031   , 830.313   , 848.516   , 0.89844   , 1.79688   , 0.89844   , 1.52344   , 30.7266   , 147.117   , 147.117   , 16.875    , 125       , 42        , 42        , 2.29334   , 61.5      , 0         , 0         , 0         , -14.25    
   16.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.41667   , 760       , 820       , 830.469   , 467.031   , 300.781   , 830.313   , 848.516   , 0.89844   , 1.79688   , 0.89844   , 1.52344   , 30.9609   , 147.117   , 147.117   , 17.0859   , 125       , 42        , 42        , 2.304     , 61.5      , 0         , 0         , 0         , -14.25    
   16.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 760       , 820       , 830.469   , 467.734   , 300.234   , 830.313   , 848.516   , 0.937502  , 1.875     , 0.89844   , 1.52344   , 31.0313   , 147.117   , 147.117   , 17.0625   , 125       , 42        , 42        , 2.28      , 61.5      , 0         , 0         , 0         , -14.25    
   16.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.00001   , 800       , 820       , 830.469   , 465.469   , 298.906   , 830.313   , 848.516   , 0.937502  , 1.875     , 0.89844   , 1.52344   , 30.8672   , 147.117   , 147.117   , 16.9922   , 125       , 42        , 42        , 2.248     , 61.5      , 0         , 0         , 0         , -15       
   16.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.83334   , 760       , 820       , 830.469   , 462.109   , 298.047   , 831.563   , 848.516   , 0.937502  , 1.875     , 0.937502  , 1.5625    , 30.6094   , 147.117   , 147.117   , 16.9453   , 125       , 42        , 42        , 2.24267   , 61.5      , 0         , 0         , 0         , -15       
   16.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.80556   , 760       , 820       , 830.469   , 457.734   , 297.734   , 831.563   , 848.516   , 0.937502  , 1.875     , 0.937502  , 1.5625    , 30.2578   , 147.117   , 147.117   , 16.9219   , 125       , 42        , 42        , 2.232     , 61.5      , 0         , 0         , 0         , -14.25    
   17.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 760       , 820       , 830.469   , 458.75    , 299.766   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.89844   , 1.60157   , 30.3047   , 147.117   , 147.117   , 17.0391   , 125       , 42        , 42        , 2.23734   , 61.5      , 0         , 0         , 0         , -13.5     
   17.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.08334   , 760       , 820       , 830.469   , 459.844   , 298.984   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.89844   , 1.60157   , 30.3984   , 147.117   , 147.117   , 16.9922   , 125       , 42        , 42        , 2.23467   , 61.5      , 0         , 0         , 0         , -13.5     
   17.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.38889   , 760       , 820       , 830.469   , 462.109   , 298.906   , 830.313   , 848.516   , 0.976565  , 1.875     , 0.89844   , 1.60157   , 30.5859   , 147.117   , 147.117   , 16.9922   , 125       , 42        , 42        , 2.26934   , 61.5      , 0         , 0         , 0         , -14.25    
   17.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 760       , 820       , 830.469   , 464.688   , 299.766   , 830.313   , 848.516   , 0.976565  , 1.875     , 0.89844   , 1.60157   , 30.7969   , 147.117   , 147.117   , 17.0391   , 120       , 42        , 42        , 2.288     , 61.5      , 0         , 0         , 0         , -14.25    
   17.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.47223   , 760       , 820       , 830.469   , 469.922   , 302.891   , 830.313   , 848.516   , 0.976565  , 1.875     , 0.859377  , 1.5625    , 31.1719   , 147.117   , 147.117   , 17.2266   , 120       , 42        , 42        , 2.35734   , 62.25     , 0         , 0         , 0         , -12       
   17.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 760       , 820       , 830.469   , 472.734   , 303.359   , 830.313   , 848.516   , 0.976565  , 1.875     , 0.859377  , 1.5625    , 31.3828   , 147.117   , 147.117   , 17.25     , 120       , 42        , 42        , 2.352     , 62.25     , 0         , 0         , 0         , -14.25    
   17.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 760       , 820       , 830.469   , 472.734   , 302.656   , 830.313   , 848.516   , 0.937502  , 1.875     , 0.89844   , 1.52344   , 31.4297   , 147.117   , 147.117   , 17.2266   , 120       , 42        , 42        , 2.34134   , 62.25     , 0         , 0         , 0         , -14.25    
   17.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.38889   , 800       , 820       , 830.469   , 471.875   , 299.141   , 830.313   , 848.516   , 0.937502  , 1.875     , 0.89844   , 1.52344   , 31.4297   , 147.117   , 147.117   , 17.0391   , 125       , 42        , 42        , 2.344     , 62.25     , 0         , 0         , 0         , -15.75    
   17.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 800       , 820       , 830.469   , 471.484   , 296.406   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.89844   , 1.52344   , 31.4531   , 147.117   , 147.117   , 16.875    , 125       , 42        , 42        , 2.33334   , 62.25     , 0         , 0         , 0         , -15.75    
   17.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.27778   , 760       , 820       , 830.469   , 471.016   , 296.094   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.89844   , 1.52344   , 31.4063   , 147.117   , 147.117   , 16.8516   , 125       , 42        , 42        , 2.33067   , 62.25     , 0         , 0         , 0         , -15.75    
   17.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.72223   , 760       , 820       , 830.469   , 465.391   , 300.547   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.859377  , 1.48438   , 30.8438   , 147.117   , 147.117   , 17.0859   , 125       , 42        , 42        , 2.25334   , 62.25     , 0         , 0         , 0         , -14.25    
   17.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.33334   , 760       , 820       , 830.469   , 466.094   , 299.688   , 830.313   , 848.516   , 0.976565  , 1.95313   , 0.859377  , 1.48438   , 30.9141   , 147.117   , 147.117   , 17.0391   , 125       , 42        , 42        , 2.29867   , 62.25     , 0         , 0         , 0         , -14.25    
   17.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.02778   , 760       , 820       , 830.469   , 464.219   , 298.359   , 830.313   , 848.516   , 0.937502  , 1.95313   , 0.89844   , 1.44532   , 30.7969   , 147.117   , 147.117   , 16.9688   , 125       , 42        , 42        , 2.26667   , 62.25     , 0         , 0         , 0         , -15       
   17.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.41667   , 760       , 820       , 830.469   , 466.25    , 298.281   , 830.313   , 848.516   , 0.937502  , 1.95313   , 0.89844   , 1.44532   , 30.9609   , 147.117   , 147.117   , 16.9688   , 125       , 42        , 42        , 2.29067   , 62.25     , 0         , 0         , 0         , -15       
   17.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.58334   , 800       , 820       , 830.469   , 469.219   , 296.797   , 830.313   , 848.516   , 0.976565  , 2.03126   , 0.89844   , 1.44532   , 31.2422   , 147.117   , 147.117   , 16.875    , 125       , 42        , 42        , 2.34934   , 62.25     , 0         , 0         , 0         , -15.75    
   17.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 760       , 820       , 830.469   , 469.375   , 296.797   , 830.313   , 848.516   , 0.976565  , 2.03126   , 0.89844   , 1.44532   , 31.2422   , 147.117   , 147.117   , 16.875    , 125       , 42        , 42        , 2.30134   , 62.25     , 0         , 0         , 0         , -15.75    
   17.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.13889   , 760       , 820       , 830.469   , 468.047   , 298.75    , 830.313   , 848.516   , 0.976565  , 2.03126   , 0.859377  , 1.48438   , 31.1484   , 147.117   , 147.117   , 16.9453   , 125       , 42        , 42        , 2.288     , 62.25     , 0         , 0         , 0         , -15       
   17.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 760       , 820       , 830.469   , 467.891   , 297.891   , 830.313   , 848.516   , 0.976565  , 2.03126   , 0.859377  , 1.48438   , 31.0781   , 147.117   , 147.117   , 16.9219   , 125       , 42        , 42        , 2.296     , 62.25     , 0         , 0         , 0         , -15       
   17.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.19445   , 760       , 820       , 830.391   , 468.203   , 298.047   , 830.313   , 848.516   , 1.01563   , 1.95313   , 0.89844   , 1.48438   , 31.1016   , 147.117   , 147.117   , 16.8984   , 125       , 42        , 42        , 2.28534   , 62.25     , 0         , 0         , 0         , -15       
   17.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.02778   , 760       , 820       , 830.391   , 465.703   , 298.75    , 830.313   , 848.516   , 1.01563   , 1.95313   , 0.89844   , 1.48438   , 30.8906   , 147.117   , 147.117   , 16.9688   , 125       , 42        , 42        , 2.25867   , 62.25     , 0         , 0         , 0         , -14.25    
   18.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.27778   , 800       , 820       , 830.469   , 465.156   , 298.047   , 831.563   , 848.516   , 1.05469   , 1.875     , 0.937502  , 1.48438   , 30.8438   , 147.117   , 147.117   , 16.9453   , 125       , 42        , 42        , 2.25334   , 62.25     , 0         , 0         , 0         , -15       
   18.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 800       , 820       , 830.469   , 464.141   , 295.547   , 831.563   , 848.516   , 1.05469   , 1.875     , 0.937502  , 1.48438   , 30.8438   , 147.117   , 147.117   , 16.8047   , 125       , 42        , 42        , 2.248     , 62.25     , 0         , 0         , 0         , -15.75    
   18.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 760       , 820       , 830.469   , 465.781   , 297.891   , 830.313   , 848.516   , 1.05469   , 1.875     , 0.937502  , 1.52344   , 30.9844   , 147.117   , 147.117   , 16.875    , 125       , 42        , 42        , 2.29067   , 62.25     , 0         , 0         , 0         , -15       
   18.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.41667   , 760       , 820       , 830.469   , 467.344   , 298.984   , 830.313   , 848.516   , 1.05469   , 1.875     , 0.937502  , 1.52344   , 31.0078   , 147.117   , 147.117   , 16.9453   , 125       , 42        , 42        , 2.304     , 62.25     , 0         , 0         , 0         , -14.25    
   18.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.19445   , 760       , 820       , 830.469   , 468.828   , 298.516   , 830.313   , 848.516   , 1.05469   , 1.79688   , 0.937502  , 1.5625    , 31.125    , 147.117   , 147.117   , 16.9219   , 125       , 42        , 42        , 2.26134   , 62.25     , 0         , 0         , 0         , -15       
   18.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 800       , 820       , 830.469   , 466.484   , 298.047   , 830.313   , 848.516   , 1.05469   , 1.79688   , 0.937502  , 1.5625    , 30.9375   , 147.117   , 147.117   , 16.9219   , 125       , 42        , 42        , 2.22667   , 62.25     , 0         , 0         , 0         , -15       
   18.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 760       , 820       , 830.469   , 466.563   , 297.969   , 830.313   , 848.516   , 1.01563   , 1.875     , 0.89844   , 1.5625    , 30.9609   , 147.117   , 147.117   , 16.9219   , 125       , 42        , 42        , 2.28267   , 62.25     , 0         , 0         , 0         , -15       
   18.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.13889   , 760       , 820       , 830.469   , 466.797   , 298.984   , 830.313   , 848.516   , 1.01563   , 1.875     , 0.89844   , 1.5625    , 30.9844   , 147.117   , 147.117   , 16.9453   , 125       , 42        , 42        , 2.248     , 62.25     , 0         , 0         , 0         , -14.25    
   18.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.19445   , 760       , 820       , 830.469   , 467.109   , 302.734   , 830.313   , 848.516   , 1.05469   , 1.875     , 0.89844   , 1.60157   , 30.9609   , 147.117   , 147.117   , 17.1797   , 125       , 42        , 42        , 2.28      , 62.25     , 0         , 0         , 0         , -13.5     
   18.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.00001   , 760       , 820       , 830.469   , 467.5     , 302.422   , 830.313   , 848.516   , 1.05469   , 1.875     , 0.89844   , 1.60157   , 30.9609   , 147.117   , 147.117   , 17.1797   , 125       , 42        , 42        , 2.24267   , 62.25     , 0         , 0         , 0         , -13.5     
   18.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.19445   , 760       , 820       , 830.469   , 467.5     , 301.406   , 830.313   , 848.516   , 1.05469   , 1.79688   , 0.859377  , 1.60157   , 30.9609   , 147.117   , 147.117   , 17.1094   , 125       , 42        , 42        , 2.264     , 62.25     , 0         , 0         , 0         , -14.25    
   18.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 760       , 820       , 830.469   , 466.641   , 301.094   , 830.313   , 848.516   , 1.05469   , 1.79688   , 0.859377  , 1.60157   , 30.8906   , 147.117   , 147.117   , 17.0859   , 125       , 42        , 42        , 2.23467   , 62.25     , 0         , 0         , 0         , -14.25    
   18.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.22223   , 760       , 820       , 830.469   , 465.859   , 300.547   , 830.313   , 848.516   , 1.09375   , 1.79688   , 0.859377  , 1.60157   , 30.8672   , 147.117   , 147.117   , 17.0859   , 125       , 42        , 42        , 2.272     , 62.25     , 0         , 0         , 0         , -13.5     
   18.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.33334   , 760       , 820       , 830.469   , 468.828   , 301.406   , 830.313   , 848.516   , 1.09375   , 1.79688   , 0.859377  , 1.60157   , 31.125    , 147.117   , 147.117   , 17.1094   , 125       , 42        , 42        , 2.30134   , 62.25     , 0         , 0         , 0         , -13.5     
   18.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.27778   , 760       , 820       , 830.391   , 471.406   , 303.438   , 830.313   , 848.516   , 1.09375   , 1.79688   , 0.859377  , 1.64063   , 31.3359   , 147.117   , 147.117   , 17.3203   , 125       , 42        , 42        , 2.34934   , 62.25     , 0         , 0         , 0         , -12       
   18.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.33334   , 760       , 820       , 830.391   , 472.188   , 305.234   , 830.313   , 848.516   , 1.09375   , 1.79688   , 0.859377  , 1.64063   , 31.3125   , 147.117   , 147.117   , 17.3438   , 125       , 42        , 42        , 2.33334   , 62.25     , 0         , 0         , 0         , -13.5     
   18.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 760       , 820       , 830.391   , 470.469   , 303.359   , 830.313   , 848.516   , 1.09375   , 1.875     , 0.89844   , 1.60157   , 31.2656   , 147.117   , 147.117   , 17.2266   , 125       , 42        , 42        , 2.296     , 62.25     , 0         , 0         , 0         , -14.25    
   18.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 760       , 820       , 830.391   , 468.594   , 301.406   , 830.313   , 848.516   , 1.09375   , 1.875     , 0.89844   , 1.60157   , 31.125    , 147.117   , 147.117   , 17.1563   , 125       , 42        , 42        , 2.29334   , 62.25     , 0         , 0         , 0         , -14.25    
   18.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.38889   , 800       , 820       , 830.391   , 469.375   , 299.766   , 830.313   , 848.516   , 1.13282   , 1.95313   , 0.89844   , 1.60157   , 31.1953   , 147.117   , 147.117   , 17.0625   , 125       , 42        , 42        , 2.328     , 62.25     , 0         , 0         , 0         , -15       
   18.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 760       , 820       , 830.391   , 470.313   , 299.375   , 830.313   , 848.516   , 1.13282   , 1.95313   , 0.89844   , 1.60157   , 31.3125   , 147.117   , 147.117   , 17.0859   , 125       , 42        , 42        , 2.33067   , 62.25     , 0         , 0         , 0         , -15       
   19.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.33334   , 800       , 820       , 830.391   , 470.781   , 299.375   , 830.313   , 848.516   , 1.09375   , 1.95313   , 0.937502  , 1.64063   , 31.3359   , 147.117   , 147.117   , 17.0625   , 125       , 42        , 42        , 2.30667   , 62.25     , 0         , 0         , 0         , -15.75    
   19.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.13889   , 800       , 820       , 830.391   , 468.125   , 298.828   , 830.313   , 848.516   , 1.09375   , 1.95313   , 0.937502  , 1.64063   , 31.1484   , 147.117   , 147.117   , 17.0156   , 125       , 42        , 42        , 2.28      , 62.25     , 0         , 0         , 0         , -15.75    
   19.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.30556   , 760       , 820       , 830.391   , 467.344   , 298.516   , 830.313   , 848.516   , 1.09375   , 1.875     , 0.976565  , 1.67969   , 31.0781   , 147.117   , 147.117   , 17.0156   , 125       , 42        , 42        , 2.30134   , 62.25     , 0         , 0         , 0         , -15       
   19.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.52778   , 760       , 820       , 830.391   , 470.781   , 300.469   , 830.313   , 848.516   , 1.09375   , 1.875     , 0.976565  , 1.67969   , 31.3125   , 147.117   , 147.117   , 17.1094   , 125       , 42        , 42        , 2.32267   , 62.25     , 0         , 0         , 0         , -14.25    
   19.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.13889   , 760       , 820       , 830.391   , 470.391   , 300.781   , 829.063   , 848.516   , 1.05469   , 1.95313   , 0.937502  , 1.67969   , 31.2656   , 147.117   , 147.117   , 17.1328   , 125       , 42        , 42        , 2.264     , 62.25     , 0         , 0         , 0         , -14.25    
   19.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 800       , 820       , 830.391   , 467.969   , 301.172   , 829.063   , 848.516   , 1.05469   , 1.95313   , 0.937502  , 1.67969   , 31.0313   , 147.117   , 147.117   , 17.1094   , 125       , 42        , 42        , 2.23467   , 62.25     , 0         , 0         , 0         , -15       
   19.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.02778   , 800       , 820       , 830.391   , 465.391   , 298.75    , 830.313   , 848.516   , 1.09375   , 1.95313   , 0.937502  , 1.64063   , 30.8906   , 147.117   , 147.117   , 16.9922   , 125       , 42        , 42        , 2.248     , 62.25     , 0         , 0         , 0         , -15       
   19.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.47223   , 800       , 820       , 830.391   , 467.5     , 299.375   , 830.313   , 848.516   , 1.09375   , 1.95313   , 0.937502  , 1.64063   , 31.0547   , 147.117   , 147.117   , 17.0391   , 125       , 42        , 42        , 2.29867   , 62.25     , 0         , 0         , 0         , -15       
   19.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.08334   , 800       , 820       , 830.391   , 466.016   , 298.516   , 830.313   , 848.516   , 1.09375   , 1.875     , 0.89844   , 1.60157   , 30.9375   , 147.117   , 147.117   , 16.9688   , 125       , 42        , 42        , 2.22934   , 62.25     , 0         , 0         , 0         , -15       
   19.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.88889   , 760       , 820       , 830.391   , 462.578   , 299.063   , 830.313   , 849.609   , 1.09375   , 1.875     , 0.89844   , 1.60157   , 30.6328   , 147.117   , 147.117   , 17.0156   , 125       , 42        , 42        , 2.21067   , 62.25     , 0         , 0         , 0         , -15       
   19.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 760       , 820       , 830.391   , 462.5     , 299.531   , 830.313   , 848.594   , 1.05469   , 1.95313   , 0.859377  , 1.60157   , 30.6328   , 147.117   , 147.117   , 17.0391   , 125       , 42        , 42        , 2.24534   , 62.25     , 0         , 0         , 0         , -14.25    
   19.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 760       , 820       , 830.391   , 464.297   , 300.234   , 830.313   , 848.594   , 1.05469   , 1.95313   , 0.859377  , 1.60157   , 30.75     , 147.117   , 147.117   , 17.0625   , 125       , 42        , 42        , 2.25067   , 62.25     , 0         , 0         , 0         , -14.25    
   19.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 760       , 820       , 830.391   , 463.984   , 303.203   , 830.313   , 848.594   , 1.01563   , 1.95313   , 0.859377  , 1.60157   , 30.6797   , 147.117   , 147.117   , 17.2734   , 125       , 42        , 42        , 2.224     , 62.25     , 0         , 0         , 0         , -12.75    
   19.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.08334   , 760       , 820       , 830.391   , 464.219   , 303.906   , 830.313   , 848.594   , 1.01563   , 1.95313   , 0.859377  , 1.60157   , 30.6563   , 147.117   , 147.117   , 17.2734   , 125       , 42        , 42        , 2.21867   , 62.25     , 0         , 0         , 0         , -13.5     
   19.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.11112   , 800       , 820       , 830.391   , 463.281   , 300.938   , 830.313   , 848.594   , 1.01563   , 1.875     , 0.89844   , 1.64063   , 30.6563   , 147.117   , 147.117   , 17.1094   , 125       , 42        , 42        , 2.216     , 62.25     , 0         , 0         , 0         , -15       
   19.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 760       , 820       , 830.391   , 462.656   , 299.922   , 830.313   , 848.594   , 1.01563   , 1.875     , 0.89844   , 1.64063   , 30.6563   , 147.117   , 147.117   , 17.0859   , 125       , 42        , 42        , 2.216     , 62.25     , 0         , 0         , 0         , -14.25    
   19.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.00001   , 760       , 820       , 830.313   , 461.953   , 301.719   , 830.313   , 848.594   , 0.976565  , 1.79688   , 0.859377  , 1.64063   , 30.5391   , 147.117   , 147.117   , 17.1563   , 125       , 42        , 42        , 2.248     , 62.25     , 0         , 0         , 0         , -14.25    
