TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , miszul_w  , mrfa_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , mizsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , DK      , PED     , °KW       ,           , , 
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueForTimingIntervention"
  151.001, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.7222   , 2760      , 820       , 830.469   , 217.891   , 171.484   , 831.563   , 869.922   , 2.50001   , 2.42188   , 2.42188   , 2.65626   , 14.5781   , 101.906   , 103.523   , 10.875    , 460       , 21        , 21        , 1.52534   , 88.5      , 65.2422   , 2.7451    , 0         , -3.75     , 8.34351   , 54.3778   , 0         
  151.051, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 12.1111   , 2760      , 820       , 830.469   , 218.828   , 171.563   , 831.563   , 869.922   , 2.57813   , 2.42188   , 2.42188   , 2.65626   , 14.6484   , 101.883   , 103.5     , 10.875    , 460       , 21        , 21        , 1.53334   , 88.5      , 65.1719   , 2.7451    , 0         , -3.75     , 8.28553   , 54.2206   , 0         
  151.101, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.2778   , 2760      , 820       , 830.469   , 216.25    , 171.875   , 831.563   , 869.922   , 2.57813   , 2.42188   , 2.42188   , 2.65626   , 14.4141   , 101.766   , 103.383   , 10.875    , 460       , 21        , 21        , 1.50667   , 88.5      , 64.8672   , 2.7451    , 0         , -3.75     , 8.28248   , 54.2145   , 0         
  151.151, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 12.0833   , 2760      , 820       , 830.469   , 219.219   , 172.188   , 830.313   , 869.922   , 2.57813   , 2.42188   , 2.18751   , 2.65626   , 14.625    , 101.672   , 103.289   , 10.875    , 460       , 21        , 21        , 1.53334   , 88.5      , 64.7891   , 2.7451    , 0         , -3.75     , 8.29926   , 54.1047   , 0         
  151.201, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 12.5556   , 2760      , 820       , 830.469   , 222.891   , 172.344   , 830.313   , 869.922   , 2.57813   , 2.42188   , 2.18751   , 2.65626   , 14.9063   , 101.602   , 103.219   , 10.875    , 460       , 21        , 21        , 1.54667   , 88.5      , 64.4688   , 2.35294   , 0         , -3.75     , 8.39692   , 54.0512   , 0         
  151.251, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.7778   , 2720      , 820       , 830.469   , 225.156   , 172.734   , 830.313   , 869.922   , 2.50001   , 2.42188   , 2.18751   , 2.65626   , 15.0469   , 101.484   , 103.102   , 10.875    , 460       , 21        , 21        , 1.53867   , 88.5      , 64.3281   , 2.35294   , 0         , -3.75     , 8.6258    , 54.0436   , 0         
  151.301, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.9167   , 2720      , 820       , 830.469   , 225.078   , 173.047   , 830.313   , 869.922   , 2.50001   , 2.42188   , 2.18751   , 2.65626   , 15.0234   , 101.367   , 102.984   , 10.875    , 460       , 21        , 21        , 1.54134   , 88.5      , 64.0234   , 2.35294   , 0         , -3.75     , 8.58308   , 53.9338   , 0         
  151.351, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 12        , 2720      , 820       , 830.469   , 224.531   , 173.125   , 830.313   , 869.922   , 2.57813   , 2.57813   , 2.26563   , 2.65626   , 14.9766   , 101.32    , 102.938   , 10.875    , 460       , 21        , 21        , 1.53067   , 88.5      , 63.8594   , 2.35294   , 0         , -3.75     , 8.52509   , 53.8803   , 0         
  151.401, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 12.1111   , 2720      , 820       , 830.469   , 226.484   , 173.672   , 830.313   , 867.813   , 2.57813   , 2.57813   , 2.26563   , 2.65626   , 15.0938   , 101.156   , 102.773   , 10.875    , 455       , 21        , 21        , 1.544     , 88.5      , 63.6484   , 2.35294   , 0         , -3.75     , 8.52051   , 53.8697   , 0         
  151.451, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 12.1111   , 2720      , 820       , 830.469   , 227.891   , 173.75    , 830.313   , 867.734   , 2.57813   , 2.50001   , 2.18751   , 2.65626   , 15.1875   , 101.133   , 102.75    , 10.875    , 455       , 21        , 21        , 1.55467   , 88.5      , 63.4219   , 2.35294   , 0         , -3.75     , 8.61817   , 53.7659   , 0         
  151.501, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 12.3333   , 2680      , 820       , 830.469   , 229.688   , 174.063   , 830.313   , 867.734   , 2.57813   , 2.50001   , 2.18751   , 2.65626   , 15.3047   , 101.016   , 102.633   , 10.875    , 455       , 21        , 21        , 1.56534   , 88.5      , 63.1484   , 2.35294   , 0         , -4.5      , 8.67158   , 53.7613   , 0         
  151.551, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.8056   , 2680      , 820       , 830.547   , 228.906   , 174.453   , 831.563   , 868.984   , 2.57813   , 2.57813   , 2.03126   , 2.57813   , 15.2344   , 100.875   , 102.492   , 10.875    , 455       , 21        , 21        , 1.54934   , 88.5      , 62.9297   , 2.35294   , 0         , -4.5      , 8.68989   , 53.6484   , 0         
  151.601, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.7778   , 2680      , 820       , 830.547   , 228.75    , 174.453   , 831.563   , 867.5     , 2.57813   , 2.57813   , 2.03126   , 2.57813   , 15.2109   , 100.898   , 102.516   , 10.875    , 455       , 21        , 21        , 1.56      , 88.5      , 62.8594   , 2.35294   , 0         , -4.5      , 8.6319    , 53.5996   , 0         
  151.651, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.5278   , 2680      , 820       , 830.547   , 229.844   , 175.156   , 830.313   , 865.859   , 2.42188   , 2.57813   , 2.03126   , 2.57813   , 15.2344   , 100.641   , 102.234   , 10.875    , 455       , 21        , 21        , 1.54134   , 88.5      , 62.625    , 2.35294   , 0         , -4.5      , 8.72498   , 53.5828   , 0         
  151.701, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.7222   , 2680      , 820       , 830.547   , 225.938   , 174.844   , 830.313   , 869.688   , 2.42188   , 2.57813   , 2.03126   , 2.57813   , 14.9531   , 100.781   , 102.375   , 10.875    , 455       , 21        , 21        , 1.53334   , 88.5      , 62.4453   , 2.35294   , 0         , -4.5      , 8.51136   , 53.4378   , 0         
  151.751, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.1111   , 2640      , 820       , 830.547   , 222.969   , 175.625   , 831.563   , 869.609   , 2.26563   , 2.50001   , 2.03126   , 2.65626   , 14.6484   , 100.5     , 102.094   , 10.875    , 455       , 21        , 21        , 1.512     , 88.5      , 62.2969   , 2.35294   , 0         , -4.5      , 8.3313    , 53.5233   , 0         
  151.801, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 10.75     , 2640      , 820       , 830.547   , 218.125   , 175.547   , 831.563   , 869.297   , 2.26563   , 2.50001   , 2.03126   , 2.65626   , 14.2734   , 100.594   , 102.188   , 10.875    , 455       , 21        , 21        , 1.496     , 88.5      , 62.1016   , 2.35294   , 0         , -4.5      , 8.17872   , 53.3738   , 0         
  151.851, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 12.1667   , 2640      , 820       , 830.547   , 225.469   , 175.859   , 830.313   , 866.875   , 2.26563   , 2.42188   , 2.10938   , 2.57813   , 14.8359   , 100.406   , 102       , 10.875    , 455       , 21        , 21        , 1.54134   , 88.5      , 61.9453   , 2.35294   , 0         , -4.5      , 8.36793   , 53.4195   , 0         
  151.901, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.4167   , 2640      , 820       , 830.547   , 226.563   , 176.328   , 830.313   , 869.609   , 2.26563   , 2.42188   , 2.10938   , 2.57813   , 14.8828   , 100.289   , 101.883   , 10.875    , 455       , 21        , 21        , 1.52267   , 88.5      , 61.7109   , 2.35294   , 0         , -4.5      , 8.46253   , 53.3051   , 0         
  151.951, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.3056   , 2600      , 820       , 830.547   , 225.313   , 176.172   , 831.563   , 865.859   , 2.26563   , 2.57813   , 1.95313   , 2.42188   , 14.8125   , 100.336   , 101.93    , 10.875    , 455       , 21        , 21        , 1.54934   , 88.5      , 61.6328   , 2.35294   , 0         , -4.5      , 8.40607   , 53.2105   , 0         
  152.001, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.5278   , 2600      , 820       , 830.547   , 227.344   , 177.031   , 831.563   , 865.859   , 2.26563   , 2.57813   , 1.95313   , 2.42188   , 14.9063   , 100.031   , 101.625   , 10.875    , 455       , 21        , 21        , 1.55734   , 88.5      , 61.3047   , 2.35294   , 0         , -4.5      , 8.41675   , 53.2395   , 0         
  152.051, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.3611   , 2600      , 820       , 830.625   , 230.156   , 176.797   , 831.563   , 866.094   , 2.26563   , 2.42188   , 2.03126   , 2.42188   , 15.1406   , 100.125   , 101.719   , 10.875    , 455       , 21        , 21        , 1.54667   , 88.5      , 61.2188   , 2.35294   , 0         , -4.5      , 8.61359   , 53.0411   , 0         
  152.101, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.7222   , 2600      , 820       , 830.625   , 227.188   , 177.344   , 831.563   , 867.031   , 2.26563   , 2.42188   , 2.03126   , 2.42188   , 14.8594   , 99.9141   , 101.508   , 10.875    , 455       , 21        , 21        , 1.552     , 88.5      , 60.9219   , 2.35294   , 0         , -4.5      , 8.35419   , 53.0793   , 0         
  152.151, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.4445   , 2600      , 820       , 830.625   , 230.781   , 177.734   , 830.313   , 866.797   , 2.10938   , 2.34376   , 2.18751   , 2.50001   , 15.1172   , 99.7969   , 101.391   , 10.875    , 455       , 21        , 21        , 1.55467   , 88.5      , 60.75     , 2.35294   , 0         , -4.5      , 8.56782   , 52.9694   , 0         
  152.201, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.4445   , 2560      , 820       , 830.625   , 230.234   , 177.813   , 830.313   , 868.047   , 2.10938   , 2.34376   , 2.18751   , 2.50001   , 15.0703   , 99.7734   , 101.367   , 10.875    , 450       , 21        , 21        , 1.54667   , 88.5      , 60.5156   , 2.35294   , 0         , -4.5      , 8.54645   , 52.9175   , 0         
  152.251, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 12.25     , 2560      , 820       , 830.547   , 230.313   , 177.813   , 830.313   , 866.641   , 1.95313   , 2.18751   , 2.18751   , 2.50001   , 15.0469   , 99.6094   , 101.203   , 10.875    , 450       , 21        , 21        , 1.568     , 88.5      , 60.2969   , 2.35294   , 0         , -4.5      , 8.42591   , 52.9084   , 0         
  152.301, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.5      , 2560      , 820       , 830.547   , 235.781   , 178.281   , 830.313   , 865.703   , 1.95313   , 2.18751   , 2.18751   , 2.50001   , 15.4688   , 99.6328   , 101.227   , 10.875    , 450       , 21        , 21        , 1.568     , 88.5      , 60.1328   , 2.35294   , 0         , -4.5      , 8.79822   , 52.8092   , 0         
  152.351, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 10.9167   , 2560      , 820       , 830.547   , 231.406   , 178.281   , 830.313   , 865.703   , 1.875     , 2.18751   , 2.10938   , 2.50001   , 15.1172   , 99.5156   , 101.109   , 10.875    , 450       , 21        , 21        , 1.53867   , 88.5      , 59.8828   , 2.35294   , 0         , -4.5      , 8.63953   , 52.8016   , 0         
  152.401, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.1945   , 2560      , 820       , 830.547   , 228.516   , 178.516   , 830.313   , 865.703   , 1.875     , 2.18751   , 2.10938   , 2.50001   , 14.8828   , 99.5625   , 101.156   , 10.875    , 450       , 21        , 21        , 1.53867   , 88.5      , 59.75     , 2.35294   , 0         , -4.5      , 8.42591   , 52.7542   , 0         
  152.451, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.5      , 2560      , 820       , 830.547   , 229.219   , 178.438   , 830.313   , 865.703   , 1.875     , 2.18751   , 1.95313   , 2.42188   , 14.9297   , 99.4453   , 101.039   , 10.875    , 450       , 21        , 21        , 1.536     , 88.5      , 59.5078   , 2.35294   , 0         , -4.5      , 8.42286   , 52.7466   , 0         
  152.501, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 11.5556   , 2560      , 820       , 830.547   , 232.422   , 178.75    , 830.313   , 865.703   , 1.875     , 2.18751   , 1.95313   , 2.42188   , 15.1875   , 99.5391   , 101.133   , 10.875    , 450       , 21        , 21        , 1.54934   , 88.5      , 59.4297   , 2.35294   , 0         , -4.5      , 8.58002   , 52.7008   , 0         
  152.551, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.29688   , 0         , 12.1111   , 2560      , 820       , 830.625   , 236.484   , 178.594   , 831.563   , 865.703   , 1.95313   , 2.18751   , 1.95313   , 2.34376   , 15.5156   , 99.3984   , 100.992   , 10.875    , 450       , 21        , 21        , 1.568     , 88.5      , 59.3438   , 2.35294   , 0         , -4.5      , 8.75397   , 52.7451   , 0         
  152.601, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 11.9445   , 2560      , 820       , 830.625   , 239.766   , 178.906   , 831.563   , 865.703   , 1.95313   , 2.18751   , 1.95313   , 2.34376   , 15.75     , 99.375    , 100.969   , 10.875    , 450       , 21        , 21        , 1.57067   , 88.5      , 59.1875   , 2.35294   , 0         , -4.5      , 8.92945   , 52.6429   , 0         
  152.651, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 11.5556   , 2520      , 820       , 830.625   , 240       , 178.906   , 831.563   , 865.703   , 2.03126   , 2.10938   , 2.03126   , 2.34376   , 15.7734   , 99.3516   , 100.945   , 10.875    , 450       , 21        , 21        , 1.56      , 88.5      , 59.2188   , 2.35294   , 0         , -4.5      , 8.9676    , 52.6429   , 0         
  152.701, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 11.1111   , 2520      , 820       , 830.625   , 236.328   , 178.984   , 831.563   , 865.703   , 2.03126   , 2.10938   , 2.03126   , 2.34376   , 15.4453   , 99.2109   , 100.781   , 10.875    , 450       , 21        , 21        , 1.544     , 88.5      , 59.0547   , 2.35294   , 0         , -4.5      , 8.82722   , 52.6291   , 0         
  152.751, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 11.0278   , 2520      , 820       , 830.625   , 233.516   , 179.453   , 830.313   , 865.703   , 2.10938   , 2.26563   , 2.03126   , 2.50001   , 15.2109   , 99.3281   , 100.922   , 10.875    , 450       , 21        , 21        , 1.528     , 88.5      , 58.9766   , 2.35294   , 0         , -4.5      , 8.63648   , 52.5406   , 0         
  152.801, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 10.7222   , 2520      , 820       , 830.625   , 231.016   , 179.141   , 830.313   , 865.703   , 2.10938   , 2.26563   , 2.03126   , 2.50001   , 15.0234   , 99.0938   , 100.664   , 10.875    , 450       , 21        , 21        , 1.528     , 88.5      , 58.8906   , 2.35294   , 0         , -4.5      , 8.53272   , 52.6261   , 0         
  152.851, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 11.3333   , 2520      , 820       , 830.625   , 231.875   , 179.844   , 830.313   , 863.594   , 2.03126   , 2.26563   , 2.03126   , 2.50001   , 15.0703   , 99.2813   , 100.852   , 10.875    , 450       , 21        , 21        , 1.56267   , 88.5      , 58.75     , 2.35294   , 0         , -4.5      , 8.45643   , 52.4796   , 0         
  152.901, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 11.5833   , 2520      , 820       , 830.625   , 234.141   , 179.531   , 830.313   , 865.547   , 2.03126   , 2.26563   , 2.03126   , 2.50001   , 15.2578   , 99.0469   , 100.617   , 10.875    , 450       , 21        , 21        , 1.56267   , 88.5      , 58.7422   , 2.35294   , 0         , -4.5      , 8.60901   , 52.5727   , 0         
  152.951, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 11.7222   , 2520      , 820       , 830.625   , 237.109   , 179.922   , 830.313   , 865.469   , 2.03126   , 2.26563   , 2.03126   , 2.50001   , 15.4453   , 98.9531   , 100.523   , 10.875    , 450       , 21        , 21        , 1.55467   , 88.5      , 58.5156   , 1.96079   , 0         , -5.25     , 8.70362   , 52.4567   , 0         
  153.001, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 11        , 2520      , 820       , 830.625   , 236.875   , 180.234   , 830.313   , 861.953   , 2.03126   , 2.26563   , 2.03126   , 2.50001   , 15.4453   , 99.0469   , 100.617   , 10.875    , 445       , 21        , 21        , 1.54934   , 88.5      , 58.4766   , 2.35294   , 0         , -4.5      , 8.74634   , 52.4201   , 0         
  153.051, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 11.1111   , 2480      , 820       , 830.547   , 235.547   , 180       , 830.313   , 865.391   , 1.875     , 2.26563   , 1.875     , 2.50001   , 15.3281   , 98.6953   , 100.266   , 10.875    , 445       , 21        , 21        , 1.53067   , 88.5      , 58.2891   , 1.96079   , 0         , -5.25     , 8.69599   , 52.4369   , 0         
  153.101, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 10.5278   , 2480      , 820       , 830.547   , 233.75    , 180.391   , 830.313   , 862.188   , 1.875     , 2.26563   , 1.875     , 2.50001   , 15.1641   , 98.9531   , 100.523   , 10.875    , 445       , 21        , 21        , 1.52      , 88.5      , 58.1875   , 1.96079   , 0         , -5.25     , 8.62427   , 52.2553   , 0         
  153.151, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 11.0278   , 2480      , 820       , 830.547   , 230.313   , 180.313   , 830.313   , 864.844   , 1.875     , 2.10938   , 1.95313   , 2.65626   , 14.8828   , 98.625    , 100.195   , 10.875    , 445       , 21        , 21        , 1.51734   , 88.5      , 58.0469   , 1.96079   , 0         , -5.25     , 8.40455   , 52.3865   , 0         
  153.201, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 4.6875    , 0         , 11.3889   , 2480      , 820       , 830.547   , 233.672   , 180.469   , 830.313   , 864.922   , 1.875     , 2.10938   , 1.95313   , 2.65626   , 15.1406   , 98.6719   , 100.242   , 10.875    , 445       , 21        , 21        , 1.54134   , 88.5      , 57.8984   , 1.96079   , 0         , -5.25     , 8.5373    , 52.1805   , 0         
  153.251, 0         , 0         , 0         , 0         , 3         , 1.04688   , 0         , 0         , 0         , 0         , 6.64063   , 0.622559  , 11.75     , 2480      , 820       , 830.625   , 236.563   , 180.469   , 831.563   , 864.844   , 1.95313   , 2.10938   , 1.875     , 2.65626   , 15.375    , 98.7422   , 100.313   , 10.875    , 445       , 21        , 21        , 1.83734   , 88.5      , 57.8438   , 1.96079   , 1.79751   , -5.25     , 8.67768   , 52.1897   , 0         
  153.301, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 2.73133   , 9.37501   , 3.09754   , 11.0278   , 2480      , 820       , 830.625   , 238.828   , 180.469   , 831.563   , 864.531   , 1.95313   , 2.10938   , 1.875     , 2.65626   , 15.5625   , 98.3438   , 99.9141   , 10.875    , 445       , 21        , 21        , 1.776     , 88.5      , 57.6797   , 1.96079   , 7.37315   , -5.25     , 9.04999   , 52.2126   , 2.73133   
  153.351, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 2.9419    , 10.1563   , 4.60816   , 11.1389   , 2480      , 820       , 830.625   , 235.469   , 180.547   , 830.313   , 863.125   , 1.79688   , 2.03126   , 1.875     , 2.42188   , 15.2813   , 98.7656   , 100.336   , 10.875    , 445       , 21        , 21        , 1.696     , 88.5      , 57.5938   , 1.96079   , 9.71235   , -4.5      , 8.83637   , 52.034    , 2.9419    
  153.401, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 3.17993   , 10.1563   , 5.09339   , 11.3611   , 2480      , 820       , 830.625   , 236.094   , 180.469   , 830.313   , 863.438   , 1.79688   , 2.03126   , 1.875     , 2.42188   , 15.3281   , 98.4844   , 100.055   , 10.875    , 445       , 21        , 21        , 1.608     , 88.5      , 57.5156   , 1.96079   , 10.4311   , -3        , 8.83332   , 52.2248   , 3.17993   
  153.451, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 3.46375   , 10.5469   , 6.77796   , 12.25     , 2480      , 820       , 830.547   , 239.375   , 184.922   , 830.313   , 865.391   , 1.79688   , 2.18751   , 1.71875   , 2.42188   , 15.6094   , 98.4141   , 99.9844   , 11.2266   , 445       , 21        , 21        , 1.6       , 88.5      , 57.4063   , 1.96079   , 12.5887   , -2.25     , 8.96912   , 52.0646   , 3.46375   
  153.501, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 4.2511    , 15.2344   , 14.1083   , 10.9445   , 2480      , 820       , 830.547   , 237.5     , 243.359   , 830.313   , 862.344   , 1.79688   , 2.18751   , 1.71875   , 2.42188   , 15.4453   , 98.5781   , 100.148   , 15.9375   , 445       , 21        , 21        , 1.592     , 88.5      , 57.4219   , 1.96079   , 19.0646   , 1.5       , 8.95386   , 52.0768   , 8.95386   
  153.551, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 5.49317   , 23.0469   , 22.0673   , 13.1667   , 2480      , 820       , 830.625   , 245.938   , 337.422   , 831.563   , 861.406   , 1.875     , 2.03126   , 1.5625    , 2.26563   , 16.125    , 98.4141   , 99.9844   , 23.5078   , 445       , 21        , 21        , 1.70934   , 88.5      , 57.2422   , 3.92157   , 24.4602   , 8.25      , 9.20716   , 52.1119   , 9.20716   
  153.601, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 6.54908   , 25.3906   , 25.2167   , 19.4722   , 2480      , 820       , 830.625   , 289.219   , 378.359   , 831.563   , 859.297   , 1.875     , 2.03126   , 1.5625    , 2.26563   , 19.6172   , 98.5547   , 100.125   , 26.8125   , 445       , 21        , 21        , 1.98134   , 88.5      , 57.2813   , 6.66667   , 26.4377   , 16.5      , 10.8734   , 52.0691   , 10.8734   
  153.651, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 7.60193   , 28.5156   , 29.7119   , 25.3611   , 2520      , 820       , 830.625   , 370.703   , 431.406   , 830.313   , 857.344   , 1.875     , 2.03126   , 1.5625    , 2.42188   , 26.2031   , 99        , 100.57    , 31.0781   , 445       , 21        , 21        , 2.28534   , 87.75     , 57.1797   , 8.2353    , 29.3156   , 13.5      , 13.4552   , 52.15     , 10.9131   
  153.701, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 8.78297   , 30.8594   , 31.2622   , 27.6389   , 2560      , 820       , 830.625   , 430.859   , 451.328   , 830.313   , 857.109   , 1.875     , 2.03126   , 1.5625    , 2.42188   , 31.125    , 99.4922   , 101.086   , 32.6953   , 445       , 21        , 21        , 2.46667   , 87.75     , 57.2031   , 9.41177   , 30.3959   , 13.5      , 16.4627   , 52.4475   , 13.2355   
  153.751, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 10.2142   , 32.0313   , 32.7149   , 27.6389   , 2400      , 820       , 830.625   , 477.813   , 474.141   , 830.313   , 857.109   , 1.875     , 2.18751   , 1.64063   , 2.42188   , 34.8984   , 97.4297   , 98.9766   , 34.6172   , 445       , 21        , 21        , 2.664     , 87.75     , 57.3281   , 9.41177   , 30.7545   , 30.75     , 18.3487   , 52.5757   , 25.589    
  153.801, 0         , 0         , 0         , 0         , 3         , 0.999757  , 0         , 0         , 0         , 12.735    , 32.4219   , 33.432    , 27.8334   , 2520      , 820       , 830.625   , 498.438   , 483.672   , 830.313   , 857.266   , 1.875     , 2.18751   , 1.64063   , 2.42188   , 36.4688   , 99        , 100.57    , 35.2969   , 435       , 21        , 21        , 2.65334   , 87.75     , 57.3359   , 9.80392   , 31.4747   , 30        , 19.3939   , 51.5396   , 19.3939   
