
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: my_8D0907551M-5120.ecu

ECU identified with following data:
HWNumber    = 0261207143       (requested was 0261207143)
SWNumber    = 1037360857       (requested was 1037360857)
PartNumber  = 8D0907551M       (requested was 8D0907551M)
SWVersion   = 0002             (requested was 0002)
EngineId    = 2.7l V6/5VT      (requested was 2.7l V6/5VT)
VAGHWNumber = 
ModelId     = G

Log packet size: 50 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  18.11.2017 11:37:40.069

TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , ldtvm     , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , wdkba     , wped_w    , zwout     
   50.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.8889    , 800       , 820       , 830.469   , 486.875   , 252.109   , 830.313   , 425.313   , 0.566408  , 1.5625    , 0.585939  , 0.976565  , 33.1875   , 135.188   , 133.734   , 13.3125   , 155       , 33        , 33        , 2.34667   , 55.5      , 0         , 0.784314  , 0         , -16.5     
   50.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.52778   , 800       , 820       , 830.469   , 484.922   , 252.344   , 831.563   , 424.297   , 0.585939  , 1.5625    , 0.585939  , 1.01563   , 33        , 135.188   , 133.734   , 13.3125   , 155       , 33        , 33        , 2.30934   , 55.5      , 0         , 0.784314  , 0         , -16.5     
   50.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.94445   , 800       , 820       , 830.469   , 486.875   , 253.516   , 831.563   , 424.297   , 0.585939  , 1.5625    , 0.585939  , 1.01563   , 33.1641   , 135.188   , 133.734   , 13.4063   , 155       , 33        , 33        , 2.35734   , 55.5      , 0         , 0.784314  , 0         , -16.5     
   50.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.55556   , 800       , 820       , 830.469   , 485.469   , 251.797   , 831.563   , 424.297   , 0.585939  , 1.5625    , 0.585939  , 1.01563   , 33.0703   , 135.188   , 133.734   , 13.3125   , 155       , 33        , 33        , 2.34934   , 55.5      , 0         , 0.784314  , 0         , -16.5     
   50.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.58334   , 800       , 820       , 830.469   , 483.516   , 252.5     , 830.313   , 424.297   , 0.585939  , 1.60157   , 0.60547   , 0.976565  , 32.9063   , 135.188   , 133.734   , 13.3594   , 155       , 33        , 33        , 2.34667   , 55.5      , 0         , 0.784314  , 0         , -16.5     
   50.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.63889   , 800       , 820       , 830.469   , 481.016   , 250.313   , 830.313   , 424.297   , 0.585939  , 1.60157   , 0.60547   , 0.976565  , 32.7422   , 135.188   , 133.734   , 13.2422   , 155       , 33        , 33        , 2.33867   , 55.5      , 0         , 0.784314  , 0         , -16.5     
   50.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.38889   , 800       , 820       , 830.469   , 476.172   , 246.328   , 830.313   , 425.313   , 0.60547   , 1.5625    , 0.625002  , 0.976565  , 32.4141   , 135.188   , 133.734   , 13.0078   , 155       , 33        , 33        , 2.29067   , 55.5      , 0         , 0.784314  , 0         , -16.5     
   50.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.80556   , 800       , 820       , 830.469   , 474.688   , 245.469   , 830.313   , 424.297   , 0.60547   , 1.5625    , 0.625002  , 0.976565  , 32.2969   , 135.188   , 133.734   , 12.9609   , 155       , 33        , 33        , 2.32      , 55.5      , 0         , 0.784314  , 0         , -16.5     
   50.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.69445   , 800       , 820       , 830.469   , 474.844   , 243.906   , 830.313   , 424.297   , 0.585939  , 1.5625    , 0.625002  , 0.937502  , 32.3203   , 135.188   , 133.734   , 12.8906   , 155       , 33        , 33        , 2.328     , 55.5      , 0         , 0.784314  , 0         , -16.5     
   50.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.91667   , 800       , 820       , 830.469   , 475.313   , 243.828   , 830.313   , 424.297   , 0.585939  , 1.5625    , 0.625002  , 0.937502  , 32.3906   , 135.188   , 133.734   , 12.8203   , 155       , 33        , 33        , 2.344     , 55.5      , 0         , 0.784314  , 0         , -16.5     
   50.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 800       , 820       , 830.469   , 473.672   , 242.344   , 830.313   , 424.297   , 0.585939  , 1.5625    , 0.644533  , 0.937502  , 32.2031   , 135.188   , 133.734   , 12.7266   , 155       , 33        , 33        , 2.28534   , 56.25     , 0         , 0.784314  , 0         , -16.5     
   51.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.66667   , 840       , 820       , 830.469   , 470.938   , 239.453   , 830.313   , 424.297   , 0.585939  , 1.5625    , 0.644533  , 0.937502  , 32.0156   , 135.188   , 133.734   , 12.6094   , 155       , 33        , 33        , 2.28534   , 56.25     , 0         , 0.784314  , 0         , -15.75    
   51.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.38889   , 840       , 820       , 830.469   , 465.625   , 233.047   , 830.313   , 424.297   , 0.60547   , 1.5625    , 0.664064  , 0.976565  , 31.6875   , 135.188   , 133.734   , 12.1172   , 155       , 33        , 33        , 2.28      , 56.25     , 0         , 0.784314  , 0         , -15.75    
   51.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.41667   , 840       , 820       , 830.469   , 461.953   , 232.188   , 830.313   , 424.844   , 0.60547   , 1.5625    , 0.664064  , 0.976565  , 31.3828   , 135.188   , 133.734   , 12.0469   , 155       , 33        , 33        , 2.248     , 56.25     , 0         , 0.784314  , 0         , -15.75    
   51.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.58334   , 840       , 820       , 830.469   , 458.125   , 223.984   , 830.313   , 424.297   , 0.585939  , 1.60157   , 0.664064  , 0.976565  , 31.1484   , 135.188   , 133.734   , 11.4844   , 155       , 33        , 33        , 2.23734   , 56.25     , 0         , 0.392157  , 0         , -15.75    
   51.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.72223   , 840       , 820       , 830.469   , 458.281   , 225.078   , 830.313   , 425.313   , 0.585939  , 1.60157   , 0.664064  , 0.976565  , 31.1484   , 135.188   , 133.734   , 11.5547   , 155       , 33        , 33        , 2.264     , 56.25     , 0         , 0.392157  , 0         , -15.75    
   51.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.8889    , 800       , 820       , 830.469   , 460.234   , 227.578   , 830.313   , 424.297   , 0.585939  , 1.60157   , 0.683596  , 0.937502  , 31.3125   , 135.188   , 133.734   , 11.625    , 155       , 33        , 33        , 2.272     , 56.25     , 0         , 0.392157  , 0         , -15.75    
   51.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.22223   , 800       , 820       , 830.469   , 457.578   , 227.031   , 830.313   , 424.297   , 0.585939  , 1.60157   , 0.683596  , 0.937502  , 30.9844   , 135.188   , 133.734   , 11.5078   , 155       , 33        , 33        , 2.21867   , 56.25     , 0         , 0.392157  , 0         , -15.75    
   51.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.50001   , 800       , 820       , 830.391   , 457.344   , 231.797   , 830.313   , 424.297   , 0.566408  , 1.64063   , 0.703127  , 0.89844   , 30.9141   , 135.188   , 133.734   , 11.8594   , 155       , 33        , 33        , 2.23467   , 56.25     , 0         , 0.392157  , 0         , -15.75    
   51.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 840       , 820       , 830.391   , 455       , 227.031   , 830.313   , 424.844   , 0.566408  , 1.64063   , 0.703127  , 0.89844   , 30.6797   , 135.188   , 133.734   , 11.5547   , 155       , 33        , 33        , 2.2       , 56.25     , 0         , 0.392157  , 0         , -15.75    
   51.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 840       , 820       , 830.391   , 448.281   , 222.188   , 830.313   , 424.297   , 0.585939  , 1.67969   , 0.683596  , 0.89844   , 30.2344   , 135.188   , 133.734   , 11.2031   , 155       , 33        , 33        , 2.18134   , 56.25     , 0         , 0.392157  , 0         , -15       
   51.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.19445   , 840       , 820       , 830.391   , 446.641   , 221.563   , 830.313   , 424.297   , 0.585939  , 1.67969   , 0.683596  , 0.89844   , 30.0703   , 135.188   , 133.734   , 11.1328   , 155       , 33        , 33        , 2.17867   , 56.25     , 0         , 0         , 0         , -15       
   51.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 800       , 820       , 830.391   , 445.703   , 222.813   , 830.313   , 424.922   , 0.60547   , 1.67969   , 0.683596  , 0.859377  , 29.9531   , 135.188   , 133.734   , 11.1797   , 155       , 33        , 33        , 2.16      , 56.25     , 0         , 0         , 0         , -14.25    
   51.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 840       , 820       , 830.391   , 446.25    , 222.422   , 830.313   , 424.609   , 0.60547   , 1.67969   , 0.683596  , 0.859377  , 30        , 135.188   , 133.734   , 11.1328   , 155       , 33        , 33        , 2.17067   , 56.25     , 0         , 0         , 0         , -15       
   51.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 840       , 820       , 830.391   , 443.828   , 218.984   , 830.313   , 424.297   , 0.60547   , 1.64063   , 0.664064  , 0.820315  , 29.8125   , 135.188   , 133.734   , 10.875    , 155       , 33        , 33        , 2.14134   , 56.25     , 0         , 0         , 0         , -14.25    
   51.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.19445   , 840       , 820       , 830.391   , 442.031   , 220.625   , 830.313   , 424.375   , 0.60547   , 1.64063   , 0.664064  , 0.820315  , 29.6484   , 135.188   , 133.734   , 10.9922   , 155       , 33        , 33        , 2.14134   , 56.25     , 0         , 0         , 0         , -14.25    
   51.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.80556   , 840       , 820       , 830.391   , 438.672   , 218.672   , 830.313   , 424.297   , 0.585939  , 1.67969   , 0.644533  , 0.859377  , 29.3672   , 135.188   , 133.734   , 10.875    , 155       , 33        , 33        , 2.07734   , 56.25     , 0         , 0         , 0         , -14.25    
   51.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.86112   , 800       , 820       , 830.391   , 435.078   , 221.328   , 830.313   , 424.453   , 0.585939  , 1.67969   , 0.644533  , 0.859377  , 29.0859   , 135.188   , 133.734   , 11.0391   , 155       , 33        , 33        , 2.06934   , 56.25     , 0         , 0         , 0         , -13.5     
   51.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.97223   , 800       , 820       , 830.391   , 434.141   , 219.844   , 830.313   , 424.297   , 0.60547   , 1.64063   , 0.644533  , 0.859377  , 28.9688   , 135.188   , 133.734   , 10.8984   , 155       , 33        , 33        , 2.08      , 56.25     , 0         , 0         , 0         , -13.5     
   51.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.91667   , 800       , 820       , 830.391   , 433.281   , 224.141   , 830.313   , 424.453   , 0.60547   , 1.64063   , 0.644533  , 0.859377  , 28.875    , 135.188   , 133.734   , 11.1094   , 150       , 33        , 33        , 2.08      , 56.25     , 0         , 0         , 0         , -13.5     
   51.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 800       , 820       , 830.391   , 435.938   , 231.25    , 830.313   , 424.297   , 0.60547   , 1.64063   , 0.664064  , 0.859377  , 28.9922   , 135.188   , 133.734   , 11.5781   , 150       , 33        , 33        , 2.10934   , 56.25     , 0         , 0         , 0         , -13.5     
   52.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.80556   , 800       , 820       , 830.391   , 437.031   , 233.984   , 830.313   , 424.375   , 0.60547   , 1.64063   , 0.664064  , 0.859377  , 28.9688   , 135.188   , 133.734   , 11.7891   , 150       , 33        , 33        , 2.10134   , 56.25     , 0         , 0         , 0         , -13.5     
   52.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.22223   , 760       , 820       , 830.391   , 441.406   , 234.844   , 830.313   , 424.844   , 0.625002  , 1.67969   , 0.644533  , 0.89844   , 29.2969   , 135.188   , 133.734   , 11.8125   , 150       , 33        , 33        , 2.12      , 56.25     , 0         , 0         , 0         , -13.5     
   52.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.22223   , 760       , 820       , 830.391   , 444.531   , 237.5     , 830.313   , 424.297   , 0.625002  , 1.67969   , 0.644533  , 0.89844   , 29.5547   , 135.188   , 133.734   , 11.9297   , 150       , 33        , 33        , 2.15734   , 56.25     , 0         , 0         , 0         , -14.25    
   52.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.08334   , 760       , 820       , 830.391   , 447.734   , 239.141   , 830.313   , 424.375   , 0.60547   , 1.64063   , 0.644533  , 0.89844   , 29.7422   , 135.188   , 133.734   , 12.0938   , 150       , 33        , 33        , 2.15734   , 56.25     , 0         , 0         , 0         , -14.25    
   52.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.80556   , 760       , 820       , 830.391   , 449.063   , 242.578   , 830.313   , 425.078   , 0.60547   , 1.64063   , 0.644533  , 0.89844   , 29.8828   , 135.188   , 133.734   , 12.3047   , 150       , 33        , 33        , 2.14934   , 56.25     , 0         , 0         , 0         , -14.25    
   52.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.02778   , 760       , 820       , 830.391   , 453.359   , 250.781   , 830.313   , 424.297   , 0.60547   , 1.64063   , 0.625002  , 0.937502  , 30.1875   , 135.188   , 133.734   , 12.9375   , 150       , 33        , 33        , 2.18667   , 56.25     , 0         , 0         , 0         , -15       
   52.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.00001   , 760       , 820       , 830.391   , 455.859   , 253.594   , 830.313   , 424.297   , 0.60547   , 1.64063   , 0.625002  , 0.937502  , 30.3516   , 135.188   , 133.734   , 13.1953   , 150       , 33        , 33        , 2.216     , 56.25     , 0         , 0.392157  , 0         , -15       
   52.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.30556   , 760       , 820       , 830.391   , 461.484   , 255.859   , 829.063   , 424.297   , 0.60547   , 1.60157   , 0.60547   , 0.89844   , 30.8438   , 135.188   , 133.734   , 13.3828   , 150       , 33        , 33        , 2.29334   , 56.25     , 0         , 0.392157  , 0         , -15       
   52.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 760       , 820       , 830.391   , 465.234   , 261.406   , 829.063   , 424.297   , 0.60547   , 1.60157   , 0.60547   , 0.89844   , 31.0781   , 135.188   , 133.734   , 13.7344   , 150       , 33        , 33        , 2.28      , 56.25     , 0         , 0.392157  , 0         , -15       
   52.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.22223   , 760       , 820       , 830.391   , 468.75    , 263.672   , 830.313   , 424.453   , 0.625002  , 1.64063   , 0.60547   , 0.89844   , 31.4063   , 135.188   , 133.734   , 13.9688   , 150       , 33        , 33        , 2.31734   , 56.25     , 0         , 0.392157  , 0         , -15       
   52.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.44445   , 760       , 820       , 830.391   , 475.078   , 267.031   , 830.313   , 424.297   , 0.625002  , 1.64063   , 0.60547   , 0.89844   , 31.8516   , 135.188   , 133.734   , 14.2031   , 150       , 33        , 33        , 2.36      , 56.25     , 0         , 0.784314  , 0         , -15       
   52.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.47223   , 720       , 820       , 830.313   , 478.047   , 266.563   , 830.313   , 424.297   , 0.625002  , 1.64063   , 0.585939  , 0.937502  , 32.1094   , 135.188   , 133.734   , 14.1094   , 150       , 33        , 33        , 2.38934   , 56.25     , 0         , 0.784314  , 0         , -15.75    
   52.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.66667   , 760       , 820       , 830.313   , 483.516   , 267.656   , 830.313   , 424.297   , 0.625002  , 1.64063   , 0.585939  , 0.937502  , 32.5781   , 135.188   , 133.734   , 14.2031   , 150       , 33        , 33        , 2.448     , 56.25     , 0         , 0.784314  , 0         , -16.5     
   52.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.63889   , 760       , 820       , 830.313   , 487.578   , 262.891   , 830.313   , 424.297   , 0.644533  , 1.67969   , 0.60547   , 0.937502  , 32.9766   , 135.188   , 133.734   , 13.875    , 150       , 33        , 33        , 2.432     , 56.25     , 0         , 0.784314  , 0         , -16.5     
   52.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.72223   , 760       , 820       , 830.313   , 490.313   , 265.703   , 830.313   , 424.297   , 0.644533  , 1.67969   , 0.60547   , 0.937502  , 33.2578   , 135.188   , 133.734   , 14.1797   , 155       , 33        , 33        , 2.40267   , 56.25     , 0         , 0.784314  , 0         , -16.5     
   52.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.94445   , 760       , 820       , 830.313   , 495.469   , 266.484   , 830.313   , 424.297   , 0.625002  , 1.67969   , 0.60547   , 0.89844   , 33.7031   , 135.188   , 133.734   , 14.25     , 155       , 33        , 33        , 2.44267   , 56.25     , 0         , 0.784314  , 0         , -16.5     
   52.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.72223   , 760       , 820       , 830.313   , 497.109   , 266.25    , 830.313   , 424.297   , 0.625002  , 1.67969   , 0.60547   , 0.89844   , 33.7969   , 135.188   , 133.734   , 14.1797   , 155       , 33        , 33        , 2.432     , 56.25     , 0         , 0.784314  , 0         , -17.25    
   52.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.36112   , 760       , 820       , 830.313   , 494.375   , 260.781   , 830.313   , 424.297   , 0.625002  , 1.71875   , 0.60547   , 0.937502  , 33.6563   , 135.188   , 133.734   , 13.8281   , 155       , 33        , 33        , 2.38667   , 56.25     , 0         , 0.784314  , 0         , -17.25    
   52.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.63889   , 760       , 820       , 830.313   , 494.141   , 263.125   , 830.313   , 424.297   , 0.625002  , 1.71875   , 0.60547   , 0.937502  , 33.6328   , 135.188   , 133.734   , 14.0156   , 155       , 33        , 33        , 2.41334   , 56.25     , 0         , 0.784314  , 0         , -16.5     
   52.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.63889   , 760       , 820       , 830.313   , 492.813   , 262.109   , 830.313   , 424.297   , 0.60547   , 1.67969   , 0.625002  , 0.937502  , 33.5156   , 135.188   , 133.734   , 13.9453   , 155       , 33        , 33        , 2.4       , 56.25     , 0         , 0.784314  , 0         , -16.5     
   53.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.75001   , 760       , 820       , 830.313   , 492.031   , 258.438   , 830.313   , 424.297   , 0.60547   , 1.67969   , 0.625002  , 0.937502  , 33.5391   , 135.188   , 133.734   , 13.7578   , 155       , 33        , 33        , 2.40534   , 56.25     , 0         , 0.784314  , 0         , -16.5     
   53.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.80556   , 800       , 820       , 830.313   , 491.953   , 256.875   , 830.313   , 424.297   , 0.625002  , 1.67969   , 0.625002  , 0.89844   , 33.5625   , 135.188   , 133.734   , 13.6406   , 155       , 33        , 33        , 2.39734   , 56.25     , 0         , 0.784314  , 0         , -16.5     
   53.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 8.00001   , 800       , 820       , 830.313   , 492.109   , 256.094   , 830.313   , 424.297   , 0.625002  , 1.67969   , 0.625002  , 0.89844   , 33.6094   , 135.188   , 133.734   , 13.6406   , 155       , 33        , 33        , 2.41867   , 56.25     , 0         , 0.784314  , 0         , -16.5     
   53.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 8.22223   , 800       , 820       , 830.391   , 494.453   , 253.594   , 831.563   , 424.297   , 0.625002  , 1.64063   , 0.60547   , 0.937502  , 33.8438   , 135.188   , 133.734   , 13.4766   , 155       , 33        , 33        , 2.42934   , 56.25     , 0         , 0.784314  , 0         , -16.5     
   53.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 8.02778   , 800       , 820       , 830.391   , 495.313   , 253.594   , 831.563   , 424.297   , 0.625002  , 1.64063   , 0.60547   , 0.937502  , 33.9609   , 135.188   , 133.734   , 13.5234   , 155       , 33        , 33        , 2.43734   , 56.25     , 0         , 0.784314  , 0         , -17.25    
   53.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.44445   , 800       , 820       , 830.391   , 489.063   , 251.953   , 830.313   , 424.297   , 0.644533  , 1.67969   , 0.585939  , 0.937502  , 33.4219   , 135.188   , 133.734   , 13.3828   , 155       , 33        , 33        , 2.384     , 56.25     , 0         , 0.784314  , 0         , -16.5     
   53.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 8.00001   , 800       , 820       , 830.391   , 487.578   , 250.625   , 830.313   , 424.297   , 0.644533  , 1.67969   , 0.585939  , 0.937502  , 33.3516   , 135.188   , 133.734   , 13.3359   , 155       , 33        , 33        , 2.40534   , 56.25     , 0         , 0.784314  , 0         , -16.5     
   53.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.8889    , 800       , 820       , 830.391   , 484.453   , 246.406   , 830.313   , 424.297   , 0.664064  , 1.67969   , 0.585939  , 0.976565  , 33.1875   , 135.188   , 133.734   , 13.0078   , 155       , 33        , 33        , 2.38134   , 56.25     , 0         , 0.784314  , 0         , -16.5     
   53.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.8889    , 800       , 820       , 830.391   , 482.969   , 243.984   , 830.313   , 424.297   , 0.664064  , 1.67969   , 0.585939  , 0.976565  , 33.0703   , 135.188   , 133.734   , 12.9375   , 155       , 33        , 33        , 2.376     , 56.25     , 0         , 0.784314  , 0         , -16.5     
   53.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.44445   , 840       , 820       , 830.391   , 477.344   , 243.359   , 830.313   , 424.297   , 0.664064  , 1.64063   , 0.60547   , 0.937502  , 32.5781   , 135.188   , 133.734   , 12.8672   , 155       , 33        , 33        , 2.33867   , 56.25     , 0         , 0.784314  , 0         , -16.5     
   53.500, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.52778   , 840       , 820       , 830.391   , 471.797   , 238.594   , 830.313   , 424.297   , 0.664064  , 1.64063   , 0.60547   , 0.937502  , 32.1797   , 135.188   , 133.734   , 12.5625   , 160       , 33        , 33        , 2.304     , 56.25     , 0         , 0.784314  , 0         , -16.5     
   53.550, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.52778   , 840       , 820       , 830.391   , 468.125   , 236.25    , 830.313   , 424.297   , 0.644533  , 1.60157   , 0.625002  , 0.89844   , 31.8984   , 135.188   , 133.734   , 12.375    , 160       , 33        , 33        , 2.26667   , 56.25     , 0         , 0.392157  , 0         , -15.75    
   53.600, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.77778   , 840       , 820       , 830.391   , 466.953   , 234.609   , 830.313   , 424.297   , 0.644533  , 1.60157   , 0.625002  , 0.89844   , 31.8281   , 135.188   , 133.734   , 12.2813   , 160       , 33        , 33        , 2.288     , 56.25     , 0         , 0.392157  , 0         , -15.75    
   53.650, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.58334   , 840       , 820       , 830.391   , 465.156   , 233.203   , 830.313   , 424.297   , 0.644533  , 1.5625    , 0.625002  , 0.89844   , 31.6641   , 135.188   , 133.734   , 12.1406   , 160       , 33        , 33        , 2.256     , 56.25     , 0         , 0.392157  , 0         , -15.75    
   53.700, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.27778   , 840       , 820       , 830.391   , 459.766   , 230.781   , 830.313   , 424.297   , 0.644533  , 1.5625    , 0.625002  , 0.89844   , 31.2188   , 135.188   , 133.734   , 11.9531   , 155       , 33        , 33        , 2.22667   , 56.25     , 0         , 0.392157  , 0         , -15.75    
   53.750, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.47223   , 840       , 820       , 830.391   , 455.703   , 229.219   , 830.313   , 424.844   , 0.644533  , 1.5625    , 0.644533  , 0.859377  , 30.8672   , 135.188   , 133.734   , 11.8359   , 155       , 33        , 33        , 2.23467   , 56.25     , 0         , 0.392157  , 0         , -15.75    
   53.800, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.19445   , 840       , 820       , 830.391   , 452.578   , 227.891   , 830.313   , 424.297   , 0.644533  , 1.5625    , 0.644533  , 0.859377  , 30.6094   , 135.188   , 133.734   , 11.7188   , 155       , 33        , 33        , 2.19467   , 56.25     , 0         , 0.392157  , 0         , -15.75    
   53.850, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.33334   , 800       , 820       , 830.391   , 450.859   , 228.047   , 830.313   , 424.531   , 0.664064  , 1.60157   , 0.664064  , 0.859377  , 30.4688   , 135.188   , 133.734   , 11.7188   , 155       , 33        , 33        , 2.19734   , 56.25     , 0         , 0.392157  , 0         , -15       
   53.900, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.30556   , 800       , 820       , 830.391   , 449.453   , 228.125   , 830.313   , 425.859   , 0.664064  , 1.60157   , 0.664064  , 0.859377  , 30.2578   , 135.188   , 133.734   , 11.6016   , 155       , 33        , 33        , 2.18667   , 56.25     , 0         , 0.392157  , 0         , -15       
   53.950, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 6.94445   , 840       , 820       , 830.391   , 445       , 227.188   , 830.313   , 424.844   , 0.683596  , 1.5625    , 0.644533  , 0.859377  , 29.8828   , 135.188   , 133.734   , 11.5313   , 155       , 33        , 33        , 2.12      , 56.25     , 0         , 0.392157  , 0         , -15       
   54.000, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.41667   , 840       , 820       , 830.391   , 443.984   , 223.594   , 830.313   , 424.531   , 0.683596  , 1.5625    , 0.644533  , 0.859377  , 29.8359   , 135.188   , 133.734   , 11.2969   , 155       , 33        , 33        , 2.16534   , 56.25     , 0         , 0.392157  , 0         , -14.25    
   54.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.30556   , 840       , 820       , 830.391   , 444.375   , 222.578   , 831.563   , 424.297   , 0.703127  , 1.5625    , 0.644533  , 0.820315  , 29.8828   , 135.188   , 133.734   , 11.2031   , 155       , 33        , 33        , 2.13867   , 56.25     , 0         , 0         , 0         , -14.25    
   54.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.16667   , 840       , 820       , 830.391   , 442.344   , 221.641   , 831.563   , 424.297   , 0.703127  , 1.5625    , 0.644533  , 0.820315  , 29.7422   , 135.188   , 133.734   , 11.1797   , 155       , 33        , 33        , 2.13067   , 56.25     , 0         , 0         , 0         , -14.25    
   54.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.50001   , 800       , 820       , 830.391   , 444.375   , 223.203   , 830.313   , 424.297   , 0.703127  , 1.5625    , 0.625002  , 0.781252  , 29.8594   , 135.188   , 133.734   , 11.2266   , 155       , 33        , 33        , 2.14667   , 56.25     , 0         , 0         , 0         , -14.25    
   54.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 7.05556   , 800       , 820       , 830.391   , 444.219   , 224.609   , 830.313   , 425.859   , 0.703127  , 1.5625    , 0.625002  , 0.781252  , 29.7891   , 135.188   , 133.734   , 11.2734   , 155       , 33        , 33        , 2.14667   , 56.25     , 0         , 0         , 0         , -14.25    
