TimeStamp, dwkrz_1   , dwkrz_2   , dwkrz_3   , dwkrz_4   , dwkrz_5   , dwkrz_6   , fho       , flg_m     , fr_w      , fra_w     , frm_w     , fzabg_w_1 , fzabg_w_2 , fzabg_w_3 , fzabgs_w  , gangi     , lamsbg_w  , ldtvm     , mifa_w    , migs_w    , misol_w   , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , nsol      , plsol     , plsol_w   , plsolr_w  , ps_w      , pssol_w   , pus_w     , pvdk_w    , pvdks_w   , rkat_w    , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rkrn_w_4  , rkrn_w_5  , rkrn_w_6  , rl        , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm_w   , tans      , tanslin   , ti_b1     , tmot      , tmotlin   , udkp1_w   , udkp2_w   , uhfm_w    , upwg1_w   , upwg2_w   , vfil_w    , vpssplg_w , vpsspls_w , wdkba     , wkrdya_1  , wkrdya_2  , wkrdya_3  , wkrdya_4  , wkrmdy_w  , wkrmstat_w, wped_w    , wub       , zwout     , B_bl      , B_br      , B_kuppl   , B_lr      , mibas_w   , mimax_w   , mizsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , °KW       , °KW       , -         ,           , -         , -         , -         , #         , #         , #         , #         , gear      , -         , , , , , , , g/s       , g/s       , rpm       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , , V         , V         , V         , V         , V         , V         , , , , , , °C        , °C        , °C        , ms        , °C        , °C        , V         , V         , V         , V         , V         , km/h      , -         , -         , DK      , °KW       , °KW       , °KW       , °KW       , °KW       , °KW       , PED     , V         , °KW       ,           ,           ,           ,           ,           , , 
"TIME","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","IgnitionRetardCyl6","IgnitionRetardCyl4","IgnitionRetardCyl0","AltitudeCorrectionFactor","","LambdaControl","AdaptationPartial","LambdaControlAvg","CountMisfireCyl5","CountMisfireCyl3","CountMisfireCyl2","CountMisfireTotal","SelectedGear","AirFuelRatioDesired","WastegateDutyCycle","TorqueDesired","","","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","RequestedEngineIdlingSpeed","BoostPressureDesired","BoostPressureDesired","","","","BaroPressure","","BoostPressureActual","AdaptationIdle","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","KnockVoltageCyl6","KnockVoltageCyl4","KnockVoltageCyl0","EngineLoad_8","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","CoolantTemperature","ThrottlePlateSensorG187","ThrottlePlateSensorG188","MAFSensorVoltage","AccelPedalSensorG79","AccelPedalSensorG185","VehicleSpeed","","","ThrottlePlateAngle","AdaptedIgnitionAngleDynRange2","AdaptedIgnitionAngleDynRange3","AdaptedIgnitionAngleDynRange4","AdaptedIgnitionAngleDynRange5","","","AccelPedalPosition","BatteryVoltage","IgnitionTimingAngleOverall","CondBrakeLightSwitch","CondBrakePedalSwitch","CondClutchPedalSwitch","","","TorqueLimit","TorqueForTimingIntervention"
   26.800, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 130       , 0.824036  , 0.99997   , 0.839326  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 13.7634   , 99.9985   , 13.7634   , 99.2188   , 0         , 8.05556   , 13.8611   , 840       , 880       , 820       , 831.25    , 0         , 674.688   , 500.469   , 831.563   , 1007.58   , 871.484   , 0         , 1.01563   , 0.625002  , 1.01563   , 0.722658  , 1.44532   , 0         , 52.5      , 52.9922   , 105.656   , 103.289   , 37.2891   , 346.425   , 25.5      , 25.5      , 2.8       , 36        , 36.75     , 0.835848  , 4.16946   , 0.90332   , 0.732421  , 0.366211  , 0         , 0.602051  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5872   , -10.5     , 1         , 1         , 0         , 1         , 25.6714   , 43.3564   , 14.1968   
   26.850, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 130       , 0.82251   , 0.99997   , 0.839326  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 13.8825   , 99.9985   , 13.8825   , 99.2188   , 0         , 8.02778   , 13.6111   , 840       , 880       , 820       , 831.25    , 0         , 674.844   , 503.594   , 830.313   , 1008.36   , 872.109   , 0         , 1.01563   , 0.625002  , 1.05469   , 0.742189  , 1.40625   , 0         , 52.5      , 52.9922   , 105.656   , 103.289   , 37.5703   , 346.425   , 25.5      , 25.5      , 2.76267   , 36        , 36.75     , 0.835848  , 4.17435   , 0.888671  , 0.732421  , 0.366211  , 0         , 0.604493  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5872   , -9        , 1         , 1         , 0         , 1         , 25.5158   , 43.3472   , 14.8926   
   26.900, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.820984  , 0.99997   , 0.839326  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 13.8336   , 99.9985   , 13.8336   , 99.2188   , 0         , 8.08334   , 13.75     , 840       , 880       , 820       , 831.25    , 0         , 672.578   , 503.438   , 830.313   , 1010      , 873.516   , 0         , 1.01563   , 0.625002  , 1.05469   , 0.742189  , 1.40625   , 0         , 52.5      , 52.6875   , 105.656   , 103.289   , 37.4531   , 346.425   , 25.5      , 25.5      , 2.74667   , 36        , 36.75     , 0.835848  , 4.17924   , 0.893554  , 0.732421  , 0.366211  , 0         , 0.605591  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5168   , -10.5     , 1         , 1         , 0         , 1         , 25.4059   , 43.2495   , 14.1541   
   26.950, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.819459  , 0.99997   , 0.839326  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 13.8489   , 99.9985   , 13.8489   , 99.2188   , 0         , 8.11112   , 14        , 840       , 880       , 820       , 831.25    , 0         , 673.594   , 502.109   , 831.563   , 1009.38   , 872.969   , 0         , 1.05469   , 0.60547   , 1.01563   , 0.722658  , 1.40625   , 0         , 52.5      , 52.9219   , 105.656   , 103.289   , 37.4766   , 346.425   , 24.75     , 24.75     , 2.83734   , 36        , 36.75     , 0.835848  , 4.17924   , 0.883789  , 0.732421  , 0.366211  , 0         , 0.604004  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.4464   , -10.5     , 1         , 1         , 0         , 1         , 25.473    , 43.3731   , 14.1388   
   27.000, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.817933  , 0.99997   , 0.839326  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 13.8886   , 99.9985   , 13.8886   , 99.2188   , 0         , 8.02778   , 13.8889   , 840       , 880       , 820       , 831.25    , 0         , 672.422   , 503.203   , 831.563   , 1010.08   , 873.672   , 0         , 1.05469   , 0.60547   , 1.01563   , 0.722658  , 1.40625   , 0         , 52.5      , 52.8047   , 105.656   , 103.289   , 37.5703   , 346.757   , 24.75     , 24.75     , 2.74667   , 36        , 36.75     , 0.835848  , 4.17924   , 0.893554  , 0.732421  , 0.366211  , 0         , 0.605347  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5168   , -10.5     , 1         , 1         , 0         , 1         , 25.4593   , 43.3823   , 14.2883   
   27.050, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.817017  , 0.99997   , 0.820679  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 13.9038   , 99.9985   , 13.9038   , 99.2188   , 0         , 8.16667   , 13.5556   , 840       , 880       , 820       , 831.25    , 0         , 671.094   , 504.141   , 831.563   , 1007.11   , 871.094   , 0         , 1.01563   , 0.585939  , 0.976565  , 0.722658  , 1.44532   , 0         , 52.5      , 52.6406   , 105.773   , 103.289   , 37.5938   , 346.757   , 24.75     , 25.5      , 2.712     , 36        , 36.75     , 0.835848  , 4.17924   , 0.888671  , 0.732421  , 0.366211  , 0         , 0.608338  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5168   , -10.5     , 1         , 1         , 0         , 1         , 25.47     , 43.3472   , 14.1541   
   27.100, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.817017  , 0.99997   , 0.820679  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 13.8916   , 99.9985   , 13.8916   , 99.2188   , 0         , 8.16667   , 13.6111   , 840       , 880       , 820       , 831.25    , 0         , 670.078   , 506.094   , 831.563   , 1006.88   , 870.859   , 0         , 1.01563   , 0.585939  , 0.976565  , 0.722658  , 1.44532   , 0         , 51.75     , 52.1953   , 105.773   , 103.289   , 37.5469   , 346.757   , 24.75     , 25.5      , 2.70667   , 36        , 36.75     , 0.835848  , 4.17924   , 0.893554  , 0.732421  , 0.366211  , 0         , 0.608826  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5168   , -10.5     , 1         , 1         , 0         , 1         , 25.2167   , 43.422    , 14.1663   
   27.150, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 18        , 0.838135  , 0.99997   , 0.820679  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 13.9069   , 99.9985   , 13.9069   , 99.2188   , 0         , 8.16667   , 13.75     , 840       , 880       , 820       , 831.25    , 0         , 670.781   , 506.563   , 830.313   , 1007.03   , 871.016   , 0         , 0.976565  , 0.585939  , 0.976565  , 0.742189  , 1.48438   , 0         , 51.75     , 52.2656   , 105.773   , 103.289   , 37.5938   , 346.757   , 25.5      , 25.5      , 2.744     , 36        , 36.75     , 0.835848  , 4.17435   , 0.893554  , 0.732421  , 0.366211  , 0         , 0.609375  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5168   , -10.5     , 1         , 1         , 0         , 1         , 25.4013   , 43.422    , 14.0503   
   27.200, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.839966  , 0.99997   , 0.820679  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 13.9679   , 99.9985   , 13.9679   , 99.2188   , 0         , 8.19445   , 13.7222   , 840       , 880       , 820       , 831.25    , 0         , 669.922   , 507.422   , 830.313   , 1010.08   , 873.672   , 0         , 0.976565  , 0.585939  , 0.976565  , 0.742189  , 1.48438   , 0         , 51.75     , 52.2188   , 105.773   , 103.289   , 37.7109   , 345.272   , 25.5      , 25.5      , 2.74134   , 36        , 36.75     , 0.835848  , 4.17435   , 0.90332   , 0.732421  , 0.366211  , 0         , 0.610779  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5168   , -10.5     , 1         , 1         , 0         , 1         , 25.3357   , 43.4479   , 14.2792   
   27.250, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.841492  , 0.99997   , 0.820679  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.0869   , 99.9985   , 14.0869   , 99.2188   , 0         , 8.08334   , 13.8889   , 840       , 880       , 820       , 831.25    , 0         , 673.75    , 513.359   , 831.563   , 1006.25   , 870.313   , 0         , 0.976565  , 0.60547   , 0.937502  , 0.722658  , 1.44532   , 0         , 52.5      , 52.5      , 105.656   , 103.289   , 38.1797   , 345.272   , 25.5      , 25.5      , 2.82134   , 36        , 36.75     , 0.835848  , 4.17435   , 0.90332   , 0.732421  , 0.366211  , 0         , 0.613709  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5872   , -9        , 1         , 1         , 0         , 1         , 25.441    , 43.4037   , 14.8346   
   27.300, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 18        , 0.842713  , 0.99997   , 0.820679  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.09     , 99.9985   , 14.09     , 99.2188   , 0         , 8.11112   , 13.8056   , 840       , 880       , 820       , 831.25    , 0         , 674.688   , 507.891   , 831.563   , 1006.72   , 870.703   , 0         , 0.976565  , 0.60547   , 0.937502  , 0.722658  , 1.44532   , 0         , 52.5      , 52.9453   , 105.656   , 103.289   , 37.9219   , 345.272   , 25.5      , 25.5      , 2.82934   , 36        , 36.75     , 0.835848  , 4.17924   , 0.898437  , 0.732421  , 0.366211  , 0         , 0.611634  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5872   , -10.5     , 1         , 1         , 0         , 1         , 25.6912   , 43.3029   , 14.1449   
   27.350, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.844239  , 0.99997   , 0.820679  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.1632   , 99.9985   , 14.1632   , 99.2188   , 0         , 8.08334   , 13.8889   , 840       , 880       , 820       , 831.25    , 0         , 677.188   , 513.594   , 831.563   , 1009.45   , 873.125   , 0         , 1.01563   , 0.625002  , 0.976565  , 0.742189  , 1.44532   , 0         , 52.5      , 53.1328   , 105.656   , 103.289   , 38.3906   , 345.272   , 25.5      , 25.5      , 2.92267   , 36        , 36.75     , 0.835848  , 4.17924   , 0.90332   , 0.732421  , 0.366211  , 0         , 0.617798  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5168   , -9.75     , 1         , 1         , 0         , 1         , 25.6912   , 43.4449   , 15.0635   
   27.400, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.845765  , 0.99997   , 0.823517  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.0625   , 99.9985   , 14.0625   , 99.2188   , 0         , 8.08334   , 13.6667   , 840       , 880       , 820       , 831.25    , 0         , 676.719   , 507.5     , 831.563   , 1006.09   , 870.156   , 0         , 1.01563   , 0.625002  , 0.976565  , 0.742189  , 1.44532   , 0         , 52.5      , 53.1328   , 105.656   , 103.289   , 37.8984   , 347.343   , 25.5      , 25.5      , 2.84      , 36        , 36.75     , 0.835848  , 4.17435   , 0.874023  , 0.732421  , 0.366211  , 0         , 0.611695  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5872   , -10.5     , 1         , 1         , 0         , 1         , 25.6012   , 43.3289   , 14.4501   
   27.450, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.847291  , 0.99997   , 0.825043  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.1663   , 99.9985   , 14.1663   , 99.2188   , 0         , 8.22223   , 13.9167   , 840       , 880       , 820       , 831.25    , 0         , 671.406   , 509.375   , 831.563   , 1008.67   , 872.422   , 0         , 1.05469   , 0.644533  , 0.976565  , 0.742189  , 1.48438   , 0         , 52.5      , 52.6406   , 105.656   , 103.289   , 38.0625   , 347.343   , 25.5      , 25.5      , 2.79467   , 36        , 36.75     , 0.835848  , 4.17435   , 0.888671  , 0.732421  , 0.366211  , 0         , 0.612732  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5168   , -10.5     , 1         , 1         , 0         , 1         , 25.4395   , 43.3213   , 14.3555   
   27.500, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.848817  , 0.99997   , 0.826569  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.4379   , 99.9985   , 14.4379   , 99.2188   , 0         , 8.27778   , 14.3333   , 840       , 880       , 820       , 831.25    , 0         , 674.219   , 514.609   , 831.563   , 1007.66   , 871.563   , 0         , 1.05469   , 0.644533  , 0.976565  , 0.742189  , 1.48438   , 0         , 52.5      , 53.0156   , 105.656   , 103.289   , 38.6484   , 347.343   , 25.5      , 25.5      , 2.98134   , 36        , 36.75     , 0.835848  , 4.16946   , 0.908203  , 0.727539  , 0.366211  , 0         , 0.618775  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5168   , -9.75     , 1         , 1         , 0         , 1         , 25.4807   , 43.4098   , 14.7797   
   27.550, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.850342  , 0.99997   , 0.828095  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.5386   , 99.9985   , 14.5386   , 99.2188   , 0         , 8.3889    , 14.2778   , 840       , 880       , 820       , 831.25    , 0         , 677.422   , 517.969   , 831.563   , 1009.45   , 873.125   , 0         , 1.09375   , 0.644533  , 1.01563   , 0.761721  , 1.44532   , 0         , 53.25     , 53.25     , 105.656   , 103.289   , 38.9063   , 347.343   , 24.75     , 24.75     , 2.98934   , 36        , 36.75     , 0.845624  , 4.16946   , 0.90332   , 0.732421  , 0.366211  , 0         , 0.622742  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5872   , -9        , 1         , 1         , 0         , 1         , 25.444    , 43.3731   , 15.1398   
   27.600, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.851868  , 0.99997   , 0.829621  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.4806   , 99.9985   , 14.4806   , 99.2188   , 0         , 8.3889    , 14        , 840       , 880       , 820       , 831.25    , 0         , 678.125   , 515.547   , 831.563   , 1006.25   , 870.313   , 0         , 1.09375   , 0.644533  , 1.01563   , 0.761721  , 1.44532   , 0         , 53.25     , 53.3438   , 105.656   , 103.289   , 38.7188   , 347.694   , 24.75     , 24.75     , 2.848     , 36        , 36.75     , 0.845624  , 4.16946   , 0.908203  , 0.732421  , 0.366211  , 0         , 0.620484  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5872   , -9.75     , 1         , 1         , 0         , 1         , 25.5615   , 43.3029   , 14.5752   
   27.650, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.853394  , 0.99997   , 0.831147  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.3707   , 99.9985   , 14.3707   , 99.2188   , 0         , 8.3889    , 14.3056   , 880       , 880       , 820       , 831.25    , 0         , 678.516   , 511.719   , 831.563   , 1006.25   , 870.313   , 0         , 1.09375   , 0.625002  , 0.976565  , 0.781252  , 1.40625   , 0         , 53.25     , 53.4609   , 105.773   , 103.289   , 38.4609   , 347.694   , 24.75     , 24.75     , 2.936     , 36        , 36.75     , 0.845624  , 4.16946   , 0.90332   , 0.732421  , 0.366211  , 0         , 0.615601  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5168   , -10.5     , 1         , 1         , 0         , 1         , 25.6439   , 43.4708   , 14.3494   
   27.700, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 18        , 0.85492   , 0.99997   , 0.832673  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.389    , 99.9985   , 14.389    , 99.2188   , 0         , 8.52778   , 14        , 840       , 880       , 820       , 831.25    , 0         , 678.672   , 515.469   , 831.563   , 1007.27   , 871.25    , 0         , 1.09375   , 0.625002  , 0.976565  , 0.781252  , 1.40625   , 0         , 52.5      , 53.0625   , 105.773   , 103.289   , 38.5078   , 347.694   , 24.75     , 24.75     , 2.82134   , 36        , 36.75     , 0.845624  , 4.16458   , 0.913085  , 0.732421  , 0.366211  , 0         , 0.618836  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5872   , -9.75     , 1         , 1         , 0         , 1         , 25.5676   , 43.5196   , 14.6179   
   27.750, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.856446  , 0.99997   , 0.834199  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.5508   , 99.9985   , 14.5508   , 99.2188   , 0         , 8.50001   , 14.1111   , 840       , 880       , 820       , 831.25    , 0         , 681.25    , 521.094   , 830.313   , 1008.59   , 872.344   , 0         , 1.05469   , 0.644533  , 1.01563   , 0.781252  , 1.40625   , 0         , 52.5      , 53.2031   , 105.773   , 103.289   , 38.9063   , 347.694   , 24.75     , 25.5      , 2.82934   , 36        , 36.75     , 0.845624  , 4.16458   , 0.90332   , 0.732421  , 0.366211  , 0         , 0.626832  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5168   , -9.75     , 1         , 1         , 0         , 1         , 25.5951   , 43.4296   , 14.7553   
   27.800, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.857972  , 0.99997   , 0.835724  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.3097   , 99.9985   , 14.3097   , 99.2188   , 0         , 8.50001   , 14.1667   , 880       , 880       , 820       , 831.25    , 0         , 680.703   , 512.969   , 830.313   , 1007.27   , 871.172   , 0         , 1.05469   , 0.644533  , 1.01563   , 0.781252  , 1.40625   , 0         , 53.25     , 53.2969   , 105.773   , 103.289   , 38.3203   , 348.124   , 24.75     , 25.5      , 2.832     , 36        , 36.75     , 0.845624  , 4.16946   , 0.913085  , 0.727539  , 0.366211  , 0         , 0.621766  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.376    , -10.5     , 1         , 1         , 0         , 1         , 25.586    , 43.4388   , 14.3433   
   27.850, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 18        , 0.859498  , 0.99997   , 0.83725   , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.3921   , 99.9985   , 14.3921   , 99.2188   , 0         , 8.50001   , 14.0833   , 880       , 880       , 820       , 831.172   , 0         , 680.156   , 515.391   , 830.313   , 1006.88   , 870.859   , 0         , 1.09375   , 0.625002  , 1.01563   , 0.800783  , 1.36719   , 0         , 52.5      , 53.1797   , 105.773   , 103.289   , 38.4609   , 348.124   , 25.5      , 25.5      , 2.82667   , 36        , 36.75     , 0.845624  , 4.16458   , 0.908203  , 0.732421  , 0.366211  , 0         , 0.620545  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.4464   , -10.5     , 1         , 1         , 0         , 1         , 25.5417   , 43.5273   , 14.0625   
   27.900, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.861024  , 0.99997   , 0.838776  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.386    , 99.9985   , 14.386    , 99.2188   , 0         , 8.50001   , 14.4722   , 840       , 880       , 820       , 831.172   , 0         , 682.188   , 515.547   , 830.313   , 1010.08   , 873.672   , 0         , 1.09375   , 0.625002  , 1.01563   , 0.800783  , 1.36719   , 0         , 53.25     , 53.3906   , 105.773   , 103.289   , 38.5078   , 348.124   , 25.5      , 25.5      , 2.96267   , 36        , 36.75     , 0.845624  , 4.16458   , 0.90332   , 0.732421  , 0.366211  , 0         , 0.619019  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5872   , -10.5     , 1         , 1         , 0         , 1         , 25.6973   , 43.5196   , 14.3646   
   27.950, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.862549  , 0.99997   , 0.840302  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.3097   , 99.9985   , 14.3097   , 99.2188   , 0         , 8.3889    , 14.1945   , 840       , 880       , 820       , 831.172   , 0         , 682.188   , 513.984   , 831.563   , 1005.86   , 870       , 0         , 1.09375   , 0.625002  , 0.976565  , 0.820315  , 1.40625   , 0         , 53.25     , 53.3438   , 105.773   , 103.289   , 38.3203   , 348.124   , 25.5      , 25.5      , 2.96534   , 36        , 36.75     , 0.845624  , 4.16458   , 0.90332   , 0.732421  , 0.366211  , 0         , 0.618348  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5872   , -10.5     , 1         , 1         , 0         , 1         , 25.6531   , 43.4754   , 14.4684   
   28.000, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.864075  , 0.99997   , 0.841828  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.2517   , 99.9985   , 14.2517   , 99.2188   , 0         , 8.44445   , 14        , 880       , 880       , 820       , 831.172   , 0         , 678.75    , 509.531   , 831.563   , 1009.61   , 873.203   , 0         , 1.09375   , 0.625002  , 0.976565  , 0.820315  , 1.40625   , 0         , 53.25     , 53.4375   , 105.773   , 103.289   , 38.2031   , 350.311   , 25.5      , 25.5      , 2.83734   , 36        , 36.75     , 0.845624  , 4.16458   , 0.908203  , 0.732421  , 0.366211  , 0         , 0.617676  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5872   , -11.25    , 1         , 1         , 0         , 1         , 25.8591   , 43.4479   , 14.0686   
   28.050, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.865601  , 0.99997   , 0.843354  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.3372   , 99.9985   , 14.3372   , 99.2188   , 0         , 8.44445   , 14.6111   , 840       , 880       , 820       , 831.25    , 0         , 681.563   , 511.797   , 831.563   , 1008.05   , 871.875   , 0         , 1.05469   , 0.644533  , 0.937502  , 0.800783  , 1.5625    , 0         , 53.25     , 53.7422   , 105.656   , 103.289   , 38.4609   , 350.311   , 24.75     , 24.75     , 3.11467   , 36        , 36.75     , 0.845624  , 4.16946   , 0.917968  , 0.732421  , 0.366211  , 0         , 0.615052  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5168   , -9.75     , 1         , 1         , 0         , 1         , 25.795    , 43.5364   , 14.6484   
   28.100, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.867127  , 0.99997   , 0.84488   , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.386    , 99.9985   , 14.386    , 99.2188   , 0         , 8.41667   , 14.3333   , 840       , 880       , 820       , 831.25    , 0         , 682.734   , 512.734   , 831.563   , 1010.55   , 874.063   , 0         , 1.05469   , 0.644533  , 0.937502  , 0.800783  , 1.5625    , 0         , 53.25     , 53.8359   , 105.656   , 103.289   , 38.5313   , 350.311   , 24.75     , 24.75     , 2.98667   , 36        , 36.75     , 0.845624  , 4.16946   , 0.908203  , 0.732421  , 0.366211  , 0         , 0.616517  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5168   , -10.5     , 1         , 1         , 0         , 1         , 25.8866   , 43.4449   , 14.4653   
   28.150, 0         , 0         , 0         , 0         , 0         , 0         , 0.8125    , 2         , 0.868653  , 0.99997   , 0.846406  , 0         , 0         , 0         , 0         , 0         , 1         , 0         , 14.3402   , 99.9985   , 14.3402   , 99.2188   , 0         , 8.47223   , 14.25     , 840       , 880       , 820       , 831.25    , 0         , 682.891   , 511.484   , 831.563   , 1010.23   , 873.75    , 0         , 1.01563   , 0.625002  , 0.976565  , 0.800783  , 1.5625    , 0         , 53.25     , 53.8594   , 105.656   , 103.289   , 38.4375   , 350.311   , 24.75     , 24.75     , 2.86934   , 36        , 36.75     , 0.845624  , 4.16946   , 0.908203  , 0.732421  , 0.366211  , 0         , 0.615296  , 0.949982  , 3.52941   , -0        , -0        , -0        , -0        , 0         , 0         , 0         , 13.5168   , -10.5     , 1         , 1         , 0         , 1         , 25.7599   , 43.4616   , 14.1785   
